,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.00045609747715707864,0.0003437366899386458,0.00058697604289873,0.0002704863287290247,0.0007876100697466345,0.00011236078721843284,0.0001308785657416514,K97_23_16_2
