,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.014839742706225106,0.0012918742436667473,1.4298411224787926,0.0006381571661791268,6.738764587929293,0.013547868462558359,1.4150013797725676,SW_7_8_1
