,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.06468599743537568,0.0023498351557467026,2.2076345127370276,0.000514109189880127,7.303282855586117,0.06233616227962897,2.142948515301652,K97_23_16_2
