,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.000592103032231492,0.0005055040563446228,0.0006975180490867482,0.00043017599059517764,0.0007926540181719629,8.659897588686916e-05,0.00010541501685525621,K97_23_16_3
