,t,median,stdev,t (days),Probability density,Cumulative probability,T,lnfO2,P,Ea,C0,C1,b1,Profile
212,4.387779912,,,,,,1225.603334,-18.35740656,0.273107815,228536.6396,0.85163549,0.848126871,5.311890483,Ol1A
213,0.178855089,,,,,,1198.529941,-18.28051205,0.443195984,187662.4472,0.852413205,0.84791923,3.943703643,Ol1A
214,1.376097311,,,,,,1202.416934,-19.14739436,0.275276535,215776.3048,0.852070579,0.847879067,6.174658262,Ol1A
215,7.328971631,,,,,,1187.684765,-18.99724332,0.408507713,224081.982,0.852160606,0.848126109,0.875320789,Ol1A
216,5.278952328,,,,,,1192.385925,-19.14758536,0.343989154,229892.74,0.852170492,0.848113627,5.372550639,Ol1A
217,2.729311525,,,,,,1199.512619,-19.56938789,0.413576905,215072.2911,0.85177494,0.847971085,1.535427802,Ol1A
218,0.928939185,,,,,,1198.224205,-17.53504293,0.49219756,195220.5077,0.85240669,0.847920944,0.279694999,Ol1A
219,0.376874784,,,,,,1206.373576,-18.45497024,0.460253215,188793.4073,0.851515263,0.847880127,2.747286486,Ol1A
220,2.693968242,,,,,,1199.882649,-18.20533151,0.448845153,219806.1766,0.852067098,0.847940076,7.368097244,Ol1A
221,1.731126387,,,,,,1199.599395,-19.09984174,0.279143963,215587.5813,0.851633574,0.848059858,7.797758146,Ol1A
222,0.240318258,,,,,,1197.518007,-18.47729937,0.331432283,181097.5561,0.852259313,0.84797838,5.757271681,Ol1A
223,0.779671208,,,,,,1204.548584,-19.05341657,0.374301965,197583.4382,0.851915906,0.848069715,6.685855879,Ol1A
224,10.12540347,,,,,,1206.149893,-18.90494449,0.335907824,220274.1323,0.852091742,0.847991516,1.003786324,Ol1A
225,10.67369656,,,,,,1198.22725,-19.04961782,0.379225514,221905.8396,0.851884826,0.847822916,2.601110012,Ol1A
226,0.19489825,,,,,,1197.270073,-18.54921295,0.536471596,189203.6725,0.851921599,0.84795076,7.65640247,Ol1A
227,0.694917052,,,,,,1192.533477,-19.2836216,0.374290409,198554.8116,0.851762841,0.847876779,7.679728294,Ol1A
228,5.341636653,,,,,,1200.02789,-18.14186365,0.504328976,214998.0476,0.851845687,0.847944336,5.673211962,Ol1A
229,0.325107906,,,,,,1191.987428,-18.3555355,0.459640878,178187.2944,0.851635855,0.847942028,5.741362794,Ol1A
230,0.987096665,,,,,,1199.318092,-17.50989443,0.249328504,203033.9354,0.851810809,0.847858314,7.139677236,Ol1A
231,0.216123713,,,,,,1216.790511,-18.325962,0.31154253,185710.2884,0.851801378,0.847828367,5.939237379,Ol1A
232,17.98605519,,,,,,1198.695605,-18.82136974,0.310513363,228500.1357,0.852280342,0.848023208,0.140848368,Ol1A
233,1.170098592,,,,,,1197.97855,-18.69643055,0.356424624,195002.2128,0.852136876,0.84786875,2.980003797,Ol1A
234,0.807150989,,,,,,1201.08235,-18.65544879,0.455419484,211761.1642,0.85226437,0.847978446,4.502869817,Ol1A
235,0.339887347,,,,,,1214.633179,-18.98457988,0.577384576,202069.8849,0.85171177,0.848034976,4.590495466,Ol1A
236,1.233647852,,,,,,1204.935118,-19.14507828,0.606862486,209050.0007,0.852156213,0.848125286,4.896825518,Ol1A
237,0.75776689,,,,,,1202.293036,-18.32446397,0.382505565,210569.8038,0.851551627,0.847893905,7.254196384,Ol1A
238,1.558513751,,,,,,1200.427259,-18.16068245,0.537122233,210877.4067,0.852162056,0.848018831,6.836788662,Ol1A
239,1.299496635,,,,,,1215.480277,-18.52950556,0.402045899,202478.2329,0.851558861,0.847857639,1.196209374,Ol1A
240,0.523940847,,,,,,1203.825503,-18.58384605,0.430289333,189850.7558,0.851758894,0.848090565,5.23503921,Ol1A
241,4.337898629,,,,,,1224.160794,-18.22520023,0.355984478,233643.7908,0.85171195,0.848066499,7.527368729,Ol1A
242,1.239351293,,,,,,1204.193271,-18.72449704,0.385704829,214349.1338,0.852499413,0.847978822,4.330178827,Ol1A
243,1.239351293,,,,,,1204.193271,-18.72449704,0.385704829,214349.1338,0.852499413,0.847978822,4.330178827,Ol1A
244,0.193368948,,,,,,1237.642875,-18.35079043,0.489335591,190411.5282,0.851910237,0.848119998,3.257698068,Ol1A
245,1.014207498,,,,,,1192.705978,-18.44778071,0.468568762,192378.5098,0.852101094,0.848040559,1.439816318,Ol1A
246,3.333153171,,,,,,1201.52644,-18.07535571,0.487950346,220208.9596,0.852406952,0.848069525,0.447515774,Ol1A
247,3.67458891,,,,,,1224.37752,-18.50202627,0.374301126,218449.3483,0.851690791,0.847856136,1.675140936,Ol1A
248,4.156744039,,,,,,1219.575382,-18.67037446,0.436690358,220556.3657,0.851772136,0.847920683,7.678966358,Ol1A
249,8.496541399,,,,,,1178.33128,-18.86064091,0.667022266,213252.0406,0.851857532,0.847982576,2.994057392,Ol1A
250,0.506084785,,,,,,1211.525426,-18.34667153,0.341694929,209586.9615,0.852295101,0.847967012,4.913341328,Ol1A
251,2.619945297,,,,,,1224.27151,-18.83335856,0.268670408,206977.3986,0.851700974,0.847906606,5.088497752,Ol1A
252,0.231175755,,,,,,1215.511593,-19.08905587,0.41011803,196933.8968,0.851659077,0.848095738,6.472692377,Ol1A
253,2.737160982,,,,,,1202.543005,-18.00696748,0.471680367,222725.8068,0.852102863,0.848123762,5.188887682,Ol1A
254,0.192119987,,,,,,1221.135692,-18.78479452,0.400271877,192382.8155,0.851714504,0.847891484,5.311768092,Ol1A
255,1.187647897,,,,,,1206.176339,-19.07427761,0.391755698,209574.4259,0.852157881,0.848031667,6.76792093,Ol1A
256,3.544693906,,,,,,1188.82711,-18.77954561,0.363497532,223763.8929,0.851840052,0.847931122,7.770109163,Ol1A
257,1.248672672,,,,,,1205.56899,-18.62192222,0.507399425,205130.7231,0.851534002,0.847951192,1.689300801,Ol1A
258,1.104736847,,,,,,1198.433788,-17.91546591,0.264688508,200331.8433,0.852271797,0.847855569,3.800329756,Ol1A
259,0.202750586,,,,,,1203.140784,-18.49014112,0.363343117,189628.2087,0.852048154,0.848125774,4.679567099,Ol1A
260,0.143277869,,,,,,1181.613911,-17.65693957,0.345004773,188574.5887,0.851528142,0.848091845,6.201484983,Ol1A
261,0.20244001,,,,,,1215.213218,-18.89917483,0.441268891,196542.4812,0.852202785,0.848037492,4.312422412,Ol1A
262,1.739116326,,,,,,1207.304499,-18.80696637,0.335860808,210621.1066,0.852195024,0.847847496,5.185731661,Ol1A
263,6.027206964,,,,,,1204.781194,-18.19803723,0.40257889,226917.5369,0.85152551,0.84801779,7.855838345,Ol1A
264,0.242320415,,,,,,1188.244072,-19.14943189,0.460142437,189362.3857,0.852085918,0.847911792,4.059578176,Ol1A
265,3.25052046,,,,,,1213.634975,-18.22174664,0.417637362,216769.332,0.852035828,0.847959903,6.943948139,Ol1A
266,0.205099536,,,,,,1191.34802,-18.98799901,0.413173233,184890.3517,0.851661919,0.848019336,3.008796478,Ol1A
267,7.234095436,,,,,,1192.062443,-18.82554439,0.332132088,215816.4019,0.851905367,0.847832038,1.298688252,Ol1A
268,7.234095436,,,,,,1192.062443,-18.82554439,0.332132088,215816.4019,0.851905367,0.847832038,1.298688252,Ol1A
269,0.578224231,,,,,,1230.430218,-18.59951174,0.421930052,214408.7666,0.852191944,0.848014109,6.074825424,Ol1A
270,1.054902231,,,,,,1200.661421,-18.4395903,0.320887318,216907.643,0.851547387,0.848020656,5.614865038,Ol1A
271,2.972140655,,,,,,1197.193394,-18.5624292,0.305655951,215736.771,0.852059092,0.847837761,5.591557161,Ol1A
272,0.992193069,,,,,,1199.694481,-18.7954678,0.299183329,202825.8334,0.85182798,0.848077313,6.748707188,Ol1A
273,0.848895808,,,,,,1190.263453,-18.69893631,0.351975803,196156.2091,0.851703326,0.847934873,7.791547939,Ol1A
274,2.20756454,,,,,,1195.530649,-18.50061154,0.39344049,211470.5262,0.851546896,0.848068871,2.09387107,Ol1A
275,0.694994184,,,,,,1206.611387,-18.66381327,0.346987608,191509.9104,0.852035691,0.847830433,1.696697547,Ol1A
276,3.889045797,,,,,,1192.220937,-18.91703104,0.402952535,214339.2522,0.852284555,0.847968452,5.732610639,Ol1A
277,1.092552271,,,,,,1228.274471,-19.12471375,0.353365679,214355.6741,0.852463557,0.848043823,3.982892699,Ol1A
278,1.101698421,,,,,,1224.020809,-18.57384335,0.39521376,208205.077,0.851934235,0.848127474,4.813319757,Ol1A
279,0.208022516,,,,,,1201.040744,-18.94350537,0.440841318,185594.424,0.851744785,0.848102058,6.450573527,Ol1A
280,0.283749293,,,,,,1191.712324,-17.8493037,0.345013946,190425.3844,0.852189092,0.848014327,0.303416828,Ol1A
281,0.550545233,,,,,,1199.544139,-18.36323315,0.305950857,204862.896,0.852074737,0.847956275,3.984914019,Ol1A
282,0.243286879,,,,,,1209.591936,-18.45435071,0.302503729,175312.1038,0.851726784,0.848001869,3.269234108,Ol1A
283,0.334564967,,,,,,1205.992405,-18.84862948,0.403005527,194768.0545,0.851844685,0.848121006,4.574202681,Ol1A
284,0.186234119,,,,,,1200.683537,-18.1766306,0.44642404,193924.1272,0.851834983,0.847935881,5.000607838,Ol1A
285,0.51584286,,,,,,1197.057044,-18.51557247,0.41482375,207458.0195,0.852140473,0.847966332,6.334476978,Ol1A
286,0.133071189,,,,,,1212.425502,-18.49857023,0.631039088,175191.8309,0.85214651,0.848073173,4.649652041,Ol1A
287,1.936334351,,,,,,1209.253823,-18.22225947,0.301951318,216136.7037,0.852251122,0.847969342,1.966921091,Ol1A
288,0.545349868,,,,,,1200.495692,-18.53938207,0.472966133,195010.7907,0.852147762,0.847893741,0.730984412,Ol1A
289,6.765432689,,,,,,1186.441183,-18.52686844,0.471812792,219367.9843,0.852343347,0.848015674,4.310285527,Ol1A
290,0.718098864,,,,,,1212.51826,-18.73849865,0.423471966,187167.7422,0.851671279,0.847990597,1.67560937,Ol1A
291,0.345452229,,,,,,1210.042504,-18.76095586,0.447333038,205082.1349,0.852009933,0.84795302,6.403509917,Ol1A
292,1.486180968,,,,,,1195.947702,-19.70151509,0.2552833,200744.9499,0.85182195,0.847831886,4.429797333,Ol1A
293,1.384579964,,,,,,1205.403644,-18.14638977,0.336986693,199120.1469,0.851882227,0.847930292,5.119637406,Ol1A
294,1.340544553,,,,,,1191.952002,-17.65901062,0.526000806,220647.4324,0.851617676,0.847999222,5.417745525,Ol1A
295,1.340544553,,,,,,1191.952002,-17.65901062,0.526000806,220647.4324,0.851617676,0.847999222,5.417745525,Ol1A
296,1.005293434,,,,,,1217.943089,-18.47673548,0.542650684,206612.5278,0.851719804,0.848104135,3.41609534,Ol1A
297,4.84570372,,,,,,1189.253608,-18.32522629,0.282539758,224331.9387,0.851888513,0.848122895,5.568821163,Ol1A
298,4.266824051,,,,,,1206.00612,-18.47698978,0.417858009,213909.8376,0.852282676,0.847871668,1.274070346,Ol1A
299,4.266824051,,,,,,1206.00612,-18.47698978,0.417858009,213909.8376,0.852282676,0.847871668,1.274070346,Ol1A
300,1.083052824,,,,,,1205.532467,-19.50188739,0.42707448,199042.379,0.851917363,0.848127461,1.781115182,Ol1A
301,0.754124032,,,,,,1203.13268,-17.75875039,0.425607705,202804.041,0.851840888,0.848049022,0.652755634,Ol1A
302,0.12943111,,,,,,1215.91992,-18.67708487,0.483654274,195159.1534,0.852012428,0.848027824,5.322719013,Ol1A
303,1.383961927,,,,,,1222.843809,-18.48268613,0.276972779,204977.2129,0.851973678,0.8480655,5.249211423,Ol1A
304,1.383961927,,,,,,1222.843809,-18.48268613,0.276972779,204977.2129,0.851973678,0.8480655,5.249211423,Ol1A
305,6.679762538,,,,,,1235.172585,-18.52108576,0.373920372,226870.1297,0.851633626,0.847955684,7.375477765,Ol1A
306,4.172858551,,,,,,1203.198466,-19.46420493,0.564940218,209336.8195,0.852083217,0.848035853,1.878672544,Ol1A
307,0.279317611,,,,,,1197.610109,-18.44475033,0.351980083,201512.5145,0.852051571,0.848000355,4.879956316,Ol1A
308,0.193813076,,,,,,1200.837178,-18.22319606,0.356887714,197227.7692,0.851629615,0.848026687,5.568572363,Ol1A
309,5.924980933,,,,,,1194.941347,-18.72314719,0.239970047,220246.1816,0.85189587,0.847860324,0.113644784,Ol1A
310,5.924980933,,,,,,1194.941347,-18.72314719,0.239970047,220246.1816,0.85189587,0.847860324,0.113644784,Ol1A
311,0.880737323,,,,,,1213.043426,-18.71652255,0.537944288,201959.542,0.851536675,0.848092437,3.878310429,Ol1A
312,7.365548774,,,,,,1191.84478,-19.07515035,0.459286155,216736.577,0.852266451,0.848013448,2.11744786,Ol1A
313,0.700696208,,,,,,1203.781624,-17.30729217,0.379908578,197755.2402,0.852196225,0.848090199,3.779079456,Ol1A
314,6.679648797,,,,,,1224.661527,-18.69142692,0.338865715,219624.1286,0.851879984,0.847965107,4.545800502,Ol1A
315,2.012936426,,,,,,1203.10327,-18.34596533,0.517561903,217039.2741,0.852105453,0.848116862,4.60470385,Ol1A
316,1.742915294,,,,,,1193.317157,-17.75381992,0.454121084,221932.1572,0.852313317,0.847990392,5.809061253,Ol1A
317,1.742915294,,,,,,1193.317157,-17.75381992,0.454121084,221932.1572,0.852313317,0.847990392,5.809061253,Ol1A
318,5.811672335,,,,,,1206.930936,-18.33137271,0.223537435,225675.3108,0.852128834,0.84810866,4.56852212,Ol1A
319,1.154133541,,,,,,1197.731444,-18.11316869,0.465045437,207384.9403,0.852349618,0.847926498,5.982871781,Ol1A
320,0.158707503,,,,,,1195.439243,-17.12978113,0.334966212,186309.3017,0.851712315,0.848073511,7.221851398,Ol1A
321,0.439114295,,,,,,1192.972916,-18.62837582,0.475889329,194196.1505,0.851997022,0.847903272,3.350095391,Ol1A
322,0.654457939,,,,,,1192.901002,-19.13697771,0.19799277,200142.1103,0.851711349,0.848112691,5.16157561,Ol1A
323,1.288101714,,,,,,1230.482667,-18.66724617,0.387727455,215930.7169,0.852477503,0.848042529,4.11969755,Ol1A
324,1.162407021,,,,,,1205.098323,-18.90384891,0.34090516,207476.5194,0.85193662,0.848120049,5.317532444,Ol1A
325,0.244164239,,,,,,1203.203644,-18.53867774,0.336971231,189018.1104,0.851859155,0.84794887,7.681006635,Ol1A
326,0.577285978,,,,,,1208.072596,-18.84391248,0.321227875,191871.1102,0.852366418,0.847889547,3.481992364,Ol1A
327,0.79438341,,,,,,1192.916575,-18.7230326,0.398248479,203848.1112,0.852098186,0.848075038,3.233180353,Ol1A
328,0.399358166,,,,,,1204.779476,-18.47866404,0.423353333,193331.1391,0.851805697,0.847872314,4.046389419,Ol1A
329,1.813654396,,,,,,1207.285784,-18.20494897,0.279835634,209748.2075,0.852312555,0.847868803,3.195068323,Ol1A
330,1.813654396,,,,,,1207.285784,-18.20494897,0.279835634,209748.2075,0.852312555,0.847868803,3.195068323,Ol1A
331,0.78003369,,,,,,1226.561505,-18.82367829,0.3378577,198582.6457,0.851995709,0.847853725,5.60273612,Ol1A
332,0.78003369,,,,,,1226.561505,-18.82367829,0.3378577,198582.6457,0.851995709,0.847853725,5.60273612,Ol1A
333,0.209788904,,,,,,1200.548349,-18.29437252,0.314982846,193123.5595,0.851628131,0.847898688,7.073657414,Ol1A
334,0.178702612,,,,,,1206.133626,-18.50704164,0.389487993,194459.9693,0.851923737,0.847912452,6.291450835,Ol1A
335,1.471983862,,,,,,1199.888542,-18.30819048,0.390301287,211999.0658,0.852325881,0.848047349,2.815211317,Ol1A
336,0.102322733,,,,,,1174.603471,-18.58580911,0.378146489,172809.6931,0.852241388,0.848088709,1.641500225,Ol1A
337,0.529538608,,,,,,1198.181069,-19.06280683,0.365500731,201544.577,0.852337157,0.848066289,4.325259839,Ol1A
338,0.529538608,,,,,,1198.181069,-19.06280683,0.365500731,201544.577,0.852337157,0.848066289,4.325259839,Ol1A
339,0.137110657,,,,,,1194.837291,-18.84495884,0.430904619,173573.922,0.85163426,0.847973638,7.43595414,Ol1A
340,0.257757398,,,,,,1215.419359,-17.97821257,0.467913251,183964.2426,0.851638768,0.848095431,4.05243742,Ol1A
341,4.68352204,,,,,,1186.410187,-18.29599842,0.253530672,216014.755,0.852124876,0.847852794,0.855712438,Ol1A
342,0.880879788,,,,,,1198.685356,-18.69453765,0.453650736,199706.8392,0.852026264,0.848115291,1.53571009,Ol1A
343,3.642159598,,,,,,1221.896754,-18.26527753,0.418052651,209919.5445,0.851534326,0.847966039,2.693214009,Ol1A
344,0.417110362,,,,,,1203.110881,-18.75898469,0.537351968,192382.6475,0.85209885,0.84798529,6.723645849,Ol1A
345,0.651432343,,,,,,1190.046017,-18.89106726,0.37605401,187634.3827,0.851596207,0.847863259,4.818911928,Ol1A
346,1.182662422,,,,,,1188.337462,-18.29947283,0.482155231,213187.9185,0.852414245,0.848015165,4.912793552,Ol1A
347,0.335506864,,,,,,1192.271773,-18.18613547,0.261471861,193509.0076,0.852200396,0.847875292,5.513319623,Ol1A
348,0.784447417,,,,,,1197.475367,-19.10373256,0.360027489,201515.2366,0.852451261,0.847993431,2.643581646,Ol1A
349,0.839494273,,,,,,1205.771619,-18.35921368,0.487883138,200367.8566,0.851876996,0.848109025,1.175538378,Ol1A
350,0.839494273,,,,,,1205.771619,-18.35921368,0.487883138,200367.8566,0.851876996,0.848109025,1.175538378,Ol1A
351,3.064460474,,,,,,1191.208202,-19.03452963,0.485984834,213266.5595,0.852474591,0.848035492,4.116361469,Ol1A
352,2.54123057,,,,,,1173.765927,-18.45392637,0.4699684,212017.5341,0.852020743,0.848058855,0.420426203,Ol1A
353,0.706509527,,,,,,1212.257372,-19.24768558,0.456758194,209675.8891,0.852176821,0.848057885,4.676445221,Ol1A
354,2.533704497,,,,,,1190.54877,-18.7299588,0.571183078,215128.0624,0.851977912,0.84801174,1.921919317,Ol1A
355,0.828174291,,,,,,1209.119333,-18.67150133,0.343934578,206482.7638,0.852134253,0.847874904,5.308179022,Ol1A
356,0.247116003,,,,,,1208.546111,-18.649957,0.431984392,191168.7176,0.851844157,0.848027815,7.479133776,Ol1A
357,0.169938317,,,,,,1196.770315,-18.57581425,0.544652175,187463.1878,0.852016727,0.847905977,4.64300981,Ol1A
358,4.325773448,,,,,,1190.824961,-18.53551114,0.46581992,215438.046,0.851706318,0.848052249,6.399494127,Ol1A
359,5.062441991,,,,,,1198.664003,-18.82636716,0.380432408,218686.1189,0.851528179,0.848077741,5.497585256,Ol1A
360,18.22097132,,,,,,1182.001775,-18.49010251,0.404462811,226280.7488,0.851949142,0.847924144,4.329248183,Ol1A
361,18.22097132,,,,,,1182.001775,-18.49010251,0.404462811,226280.7488,0.851949142,0.847924144,4.329248183,Ol1A
362,1.412934719,,,,,,1187.729253,-19.18899201,0.592075646,206803.5162,0.852271606,0.847928392,6.361071253,Ol1A
363,1.412934719,,,,,,1187.729253,-19.18899201,0.592075646,206803.5162,0.852271606,0.847928392,6.361071253,Ol1A
364,7.020483191,,,,,,1219.512427,-18.6204615,0.341939752,232390.2035,0.85150709,0.847899003,5.390210668,Ol1A
365,7.020483191,,,,,,1219.512427,-18.6204615,0.341939752,232390.2035,0.85150709,0.847899003,5.390210668,Ol1A
366,0.174543896,,,,,,1220.888952,-18.93595928,0.428067067,192148.5914,0.852065088,0.848007394,6.874113645,Ol1A
367,0.174543896,,,,,,1220.888952,-18.93595928,0.428067067,192148.5914,0.852065088,0.848007394,6.874113645,Ol1A
368,5.130414837,,,,,,1183.950066,-18.70478075,0.356886899,219348.705,0.851842843,0.847890115,7.110739515,Ol1A
369,5.130414837,,,,,,1183.950066,-18.70478075,0.356886899,219348.705,0.851842843,0.847890115,7.110739515,Ol1A
370,1.509538126,,,,,,1208.704141,-18.33643076,0.600848222,212405.8688,0.851937799,0.847974714,2.424036122,Ol1A
371,0.416528515,,,,,,1241.226982,-18.43406724,0.45324837,208008.1528,0.851620753,0.847978566,5.154038949,Ol1A
372,0.416528515,,,,,,1241.226982,-18.43406724,0.45324837,208008.1528,0.851620753,0.847978566,5.154038949,Ol1A
373,0.481087864,,,,,,1213.761547,-18.85655717,0.573254462,196953.0771,0.852244536,0.847954001,1.955515641,Ol1A
374,0.674209,,,,,,1209.829497,-18.29111222,0.349240448,196934.9075,0.851975833,0.847869238,1.176573446,Ol1A
375,3.265842765,,,,,,1215.378298,-18.88393469,0.400415389,214464.7128,0.851963375,0.84784963,2.080274401,Ol1A
376,3.265842765,,,,,,1215.378298,-18.88393469,0.400415389,214464.7128,0.851963375,0.84784963,2.080274401,Ol1A
377,0.867799203,,,,,,1222.353561,-18.51020196,0.383987961,213316.9639,0.852330767,0.84804537,5.520774722,Ol1A
378,0.441918058,,,,,,1185.970692,-19.12980766,0.457531416,187761.6889,0.851888864,0.847930924,7.027423552,Ol1A
379,0.568072029,,,,,,1224.140192,-18.88721053,0.495324251,209605.947,0.851948563,0.847989342,4.527871859,Ol1A
380,0.568072029,,,,,,1224.140192,-18.88721053,0.495324251,209605.947,0.851948563,0.847989342,4.527871859,Ol1A
381,4.241022766,,,,,,1213.593247,-18.73696001,0.409886018,212767.4609,0.851568812,0.847934296,5.569748386,Ol1A
382,1.837152512,,,,,,1217.411897,-18.17936242,0.392149013,218128.9605,0.852359218,0.848074348,4.558347857,Ol1A
383,3.731641981,,,,,,1202.985131,-18.03768835,0.442140441,213706.079,0.85163988,0.847938255,6.597627247,Ol1A
384,2.131451963,,,,,,1203.682948,-18.6148691,0.526726437,212092.8272,0.851734314,0.848064284,1.085472072,Ol1A
385,4.645785228,,,,,,1188.199017,-19.17801937,0.473331476,218612.8888,0.852083786,0.847899344,6.699490552,Ol1A
386,4.645785228,,,,,,1188.199017,-19.17801937,0.473331476,218612.8888,0.852083786,0.847899344,6.699490552,Ol1A
387,0.523207892,,,,,,1239.145715,-18.47202656,0.408504,198085.8907,0.851995666,0.847867166,2.485611372,Ol1A
388,0.523207892,,,,,,1239.145715,-18.47202656,0.408504,198085.8907,0.851995666,0.847867166,2.485611372,Ol1A
389,0.886535008,,,,,,1199.044165,-18.94309413,0.463322901,210337.8008,0.852161186,0.848034273,4.383890382,Ol1A
390,2.704780393,,,,,,1198.984428,-18.21334009,0.540250428,215244.5128,0.851586603,0.847918828,3.633748233,Ol1A
391,0.147889025,,,,,,1217.05652,-18.66296357,0.410279943,175838.4849,0.852134878,0.847943902,5.538936593,Ol1A
392,0.135384562,,,,,,1191.760009,-18.71784069,0.519928253,189996.3925,0.85213562,0.847970962,5.710862259,Ol1A
393,1.085236905,,,,,,1181.928508,-19.47420682,0.504925531,202665.4742,0.852059687,0.84810939,4.909765884,Ol1A
394,0.152879795,,,,,,1210.422059,-18.29843823,0.43407418,183414.5788,0.85213237,0.847865789,4.996054979,Ol1A
395,0.106909821,,,,,,1222.063409,-19.10380113,0.468935332,174013.3297,0.851914135,0.848079113,5.560824602,Ol1A
396,0.103934736,,,,,,1166.908476,-18.79001829,0.383806602,178917.3299,0.852251527,0.848007526,4.146401311,Ol1A
397,0.768396935,,,,,,1212.313432,-18.2826159,0.324016271,204333.231,0.851986411,0.847969588,2.091806625,Ol1A
398,0.768396935,,,,,,1212.313432,-18.2826159,0.324016271,204333.231,0.851986411,0.847969588,2.091806625,Ol1A
399,11.30360939,,,,,,1218.324419,-18.66230847,0.413196843,226671.7715,0.852111373,0.848043807,1.785987917,Ol1A
400,1.155507374,,,,,,1223.489805,-18.77428403,0.403332843,207977.8862,0.852087228,0.848109264,3.183139566,Ol1A
401,2.274692983,,,,,,1214.67005,-17.79084041,0.408385891,206402.9615,0.851853459,0.84786575,2.381972445,Ol1A
402,2.274692983,,,,,,1214.67005,-17.79084041,0.408385891,206402.9615,0.851853459,0.84786575,2.381972445,Ol1A
403,1.088768679,,,,,,1212.555303,-18.3480267,0.342399994,209332.5867,0.852457402,0.848043265,3.445671867,Ol1A
404,0.15417707,,,,,,1211.104161,-18.26554981,0.378831504,181423.2782,0.851852711,0.847864429,3.990634498,Ol1A
405,0.200279344,,,,,,1186.036918,-18.47514097,0.398874436,181467.4689,0.851639049,0.848049054,2.24564833,Ol1A
406,0.321584212,,,,,,1210.241534,-18.3245271,0.384363258,190001.828,0.852111551,0.847893835,1.797529822,Ol1A
407,0.321584212,,,,,,1210.241534,-18.3245271,0.384363258,190001.828,0.852111551,0.847893835,1.797529822,Ol1A
408,0.376853527,,,,,,1241.538572,-18.45212239,0.347519866,206787.3817,0.852282408,0.848050284,4.973781879,Ol1A
409,0.376853527,,,,,,1241.538572,-18.45212239,0.347519866,206787.3817,0.852282408,0.848050284,4.973781879,Ol1A
410,3.985160456,,,,,,1211.404856,-18.52795967,0.367484461,220186.4548,0.851771704,0.848101914,2.40567858,Ol1A
411,0.872372483,,,,,,1230.28503,-18.21035876,0.433923403,206722.1531,0.852188987,0.847944751,0.892064092,Ol1A
412,0.238751531,,,,,,1204.656354,-18.45329915,0.45869742,175483.4145,0.851614246,0.848044686,1.749929448,Ol1A
413,0.238751531,,,,,,1204.656354,-18.45329915,0.45869742,175483.4145,0.851614246,0.848044686,1.749929448,Ol1A
414,0.114245002,,,,,,1205.475124,-18.11466332,0.324470601,181620.6688,0.852078046,0.848106388,4.287427441,Ol1A
415,0.114245002,,,,,,1205.475124,-18.11466332,0.324470601,181620.6688,0.852078046,0.848106388,4.287427441,Ol1A
416,0.671751142,,,,,,1211.635542,-18.72121298,0.386453966,190013.467,0.851866971,0.847858833,3.077132559,Ol1A
417,0.338393828,,,,,,1204.29667,-18.65488509,0.337576193,199946.3896,0.851853163,0.847902408,6.316626616,Ol1A
418,0.360078113,,,,,,1190.245831,-19.09816755,0.332983648,185121.4179,0.851940658,0.848031698,6.315743625,Ol1A
419,2.000566894,,,,,,1212.12477,-18.53387167,0.328771119,201377.4624,0.851772818,0.847915845,2.385483846,Ol1A
420,2.000566894,,,,,,1212.12477,-18.53387167,0.328771119,201377.4624,0.851772818,0.847915845,2.385483846,Ol1A
421,0.546486435,,,,,,1211.17748,-18.43558592,0.309838721,210493.6007,0.852122801,0.847974946,5.61625933,Ol1A
422,0.686517296,,,,,,1241.606955,-18.36491531,0.45834247,206652.6363,0.851649407,0.848098097,5.44880961,Ol1A
423,1.816622885,,,,,,1217.261362,-19.08774833,0.37610044,207359.2734,0.851907112,0.847864684,0.204138299,Ol1A
424,0.232095845,,,,,,1241.095944,-18.36935431,0.381699873,195875.0408,0.85184085,0.848079985,4.112330598,Ol1A
425,3.082837489,,,,,,1225.103472,-18.87007935,0.30872038,217796.3207,0.85234798,0.848056789,4.06218834,Ol1A
426,0.277057394,,,,,,1198.415143,-17.94252484,0.373832913,191118.0089,0.852311234,0.847985529,2.428720486,Ol1A
427,2.589253782,,,,,,1232.165535,-19.40220803,0.394008029,211565.5477,0.851656262,0.848098131,0.485971288,Ol1A
428,0.418487818,,,,,,1214.396763,-18.3183518,0.45483944,197983.9146,0.852368315,0.848062469,3.519571939,Ol1A
429,1.375262821,,,,,,1216.069155,-18.90067226,0.356448257,208520.5179,0.851752734,0.847914531,3.012742248,Ol1A
430,0.139821781,,,,,,1199.949335,-19.02570033,0.547548521,178480.6744,0.851991644,0.847908004,2.631145992,Ol1A
431,0.139821781,,,,,,1199.949335,-19.02570033,0.547548521,178480.6744,0.851991644,0.847908004,2.631145992,Ol1A
432,0.143777927,,,,,,1210.289921,-18.66351333,0.429143506,181417.5362,0.852096652,0.847871751,4.263926216,Ol1A
433,0.143777927,,,,,,1210.289921,-18.66351333,0.429143506,181417.5362,0.852096652,0.847871751,4.263926216,Ol1A
434,1.916450698,,,,,,1208.934655,-18.78826838,0.515084751,202133.0078,0.851654356,0.848016222,4.30315485,Ol1A
435,5.799408304,,,,,,1201.815488,-18.24078279,0.391767912,218579.8453,0.852258821,0.84796,3.754332339,Ol1A
436,0.737522271,,,,,,1223.933726,-18.8637677,0.35357017,193607.0738,0.85180894,0.848055331,3.78651639,Ol1A
