,t,T,lnfO2,P,Ea,C0,C1,b1,Profile
0,0.8602180607367177,1206.0016384424243,-18.550745053609727,0.41221369680026965,201255.7494082193,0.8519215712916174,0.8479809413848732,3.9830839576362203,Ol1A
