,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0015720295835423216,0.0011911719470605396,0.0022666345486357185,0.0009223948411264644,0.003236832614149621,0.00038085763648178206,0.0006946049650933968,SW_7_10_1
