    0.333848460529413023E+04    0.122693073173437483E+04   -0.180134765260901162E+02    0.323512034412067995E+00    0.197186622942296468E+06    0.852483436882495949E+00    0.848836949229240356E+00    0.126151264369487741E+02   -0.194835428326627493E+04   -0.599146350544150419E+01    1
    0.280600093541659999E+04    0.121959951442147781E+04   -0.192486210412842453E+02    0.382699049596415652E+00    0.203592816908710374E+06    0.852482660949230198E+00    0.848053741931915295E+00    0.109373634636402119E+02   -0.194781162478573333E+04   -0.599396350544151169E+01    1
    0.744844275806215774E+04    0.120262370178403330E+04   -0.183701874801228691E+02    0.472176696165214738E+00    0.198693695149915904E+06    0.852468603670597069E+00    0.848769376635551409E+00    0.831372630000114299E+01   -0.193353864318802584E+04   -0.599646350544151474E+01    1
    0.241540357417521000E+04    0.119596561573306985E+04   -0.190398305072016711E+02    0.369529383953672352E+00    0.193140519852619618E+06    0.852455531537532840E+00    0.848891872525215141E+00    0.150491698205471032E+02   -0.192169392299560946E+04   -0.599896350544151957E+01    1
    0.477504195132363975E+03    0.123527977396249071E+04   -0.179412699264661732E+02    0.457090316459044133E+00    0.179320590528340457E+06    0.852443984925746912E+00    0.847271206855773951E+00    0.552742649316787649E+01   -0.191296942503247146E+04   -0.600146350544151552E+01    1
    0.954392395353333086E+04    0.122139322388879327E+04   -0.197483827000968759E+02    0.483975388342520130E+00    0.193018538560686662E+06    0.852410740017890967E+00    0.847507249832153309E+00    0.116069838523864739E+02   -0.188759174048769182E+04   -0.600396350544151858E+01    1
    0.806334940165494027E+04    0.121620127078136352E+04   -0.190991144451464656E+02    0.397739717647933866E+00    0.194074450685120421E+06    0.852379539191722935E+00    0.848048516392707841E+00    0.124022334575653073E+02   -0.185673983660721342E+04   -0.600646350544151630E+01    1
    0.620908548862572661E+04    0.120764332665183110E+04   -0.189188574657921080E+02    0.482339807363588058E+00    0.170513445343192347E+06    0.852324261724948906E+00    0.847437199234962413E+00    0.888593556284904373E+01   -0.183692875806437110E+04   -0.600896350544152469E+01    1
    0.496777304843727779E+04    0.123816623390069390E+04   -0.170558580493927039E+02    0.583627199755947568E+00    0.206135735669811809E+06    0.852351028740406025E+00    0.848751531720161378E+00    0.105075434684753404E+02   -0.183688112930394595E+04   -0.601146350544151886E+01    1
    0.982186447474707848E+03    0.118744204906239293E+04   -0.184258397488214349E+02    0.421812476713384621E+00    0.197368460301710875E+06    0.852439097464084639E+00    0.847005246281623769E+00    0.199706823647022240E+02   -0.182587651408409397E+04   -0.601396350544150859E+01    1
    0.195455569398850230E+04    0.120900178770725847E+04   -0.181395787676040001E+02    0.351057882477007366E+00    0.211115212260347616E+06    0.852479366779327452E+00    0.847714541792869536E+00    0.119274649739265435E+02   -0.182050703279379741E+04   -0.601646350544151520E+01    1
    0.628571758056189537E+03    0.121956816392223277E+04   -0.193181567212111922E+02    0.490095231637431850E+00    0.196135369385373691E+06    0.852446698844432915E+00    0.848401991844177195E+00    0.667124246358871353E+01   -0.180743598091016588E+04   -0.601896350544151559E+01    1
    0.186491264222878272E+04    0.122106707693165413E+04   -0.180785954909415238E+02    0.294166095659571691E+00    0.194821242973275395E+06    0.852312561452388762E+00    0.847016653180122314E+00    0.153422299325466138E+02   -0.180473260453945363E+04   -0.602146350544152753E+01    1
    0.117753707100280508E+04    0.119929061038119471E+04   -0.190544636815749158E+02    0.465568209106237862E+00    0.198003218032158649E+06    0.852357005238533083E+00    0.847882035493850661E+00    0.195952738225460052E+02   -0.180384124537431035E+04   -0.602396350544153325E+01    1
    0.894580170925116022E+03    0.121497930844684515E+04   -0.185629202516271441E+02    0.451041311224177510E+00    0.167759395546547632E+06    0.852324663460254706E+00    0.847249328851699790E+00    0.502930068969726474E+01   -0.180146633341135498E+04   -0.602646350544152298E+01    1
    0.492074553046128813E+03    0.120937764045718973E+04   -0.182246266395069547E+02    0.633173354224455309E+00    0.191244104947285145E+06    0.852388948798179613E+00    0.847230494856834437E+00    0.193378285229206099E+02   -0.180028790480388898E+04   -0.602896350544150561E+01    1
    0.866469698172972130E+04    0.118991893508748853E+04   -0.185051729527769631E+02    0.290959763634671464E+00    0.186267237836641201E+06    0.852308361172676165E+00    0.848426165223121642E+00    0.179067206025123582E+02   -0.179972011381486232E+04   -0.603146350544150955E+01    1
    0.789563976754176838E+04    0.118905220513155655E+04   -0.187658475736498573E+02    0.326439448630018836E+00    0.162563783269610605E+06    0.852303889989852959E+00    0.847925135374069217E+00    0.148569565415382376E+01   -0.179739578147584189E+04   -0.603396350544152682E+01    1
    0.971002763977087125E+04    0.120582006107448456E+04   -0.190329325525169146E+02    0.592867663212284346E+00    0.203736076005415787E+06    0.852307706534862541E+00    0.848312616229057292E+00    0.183065694034099593E+02   -0.179580770844372023E+04   -0.603646350544153165E+01    1
    0.871757540985651076E+03    0.121895830626121005E+04   -0.183289936181061108E+02    0.336854888690315102E+00    0.181272333534539619E+06    0.852304252922534977E+00    0.848771067976951565E+00    0.118912594676017758E+02   -0.179498686834310615E+04   -0.603896350544152227E+01    1
    0.567618618728061574E+04    0.120996026206901729E+04   -0.179372294828723895E+02    0.427787724615064813E+00    0.167651797056611424E+06    0.852352812170982355E+00    0.848023099303245487E+00    0.192102326989173875E+02   -0.179259633991558644E+04   -0.604146350544151556E+01    1
    0.236329205021702705E+03    0.123130161484509335E+04   -0.187712405018081441E+02    0.392555814758389576E+00    0.179767161177256115E+06    0.852302352607250291E+00    0.847640748858451865E+00    0.890262207388877691E+01   -0.178392073229185576E+04   -0.604396350544152039E+01    1
    0.830952783352371080E+04    0.118546371484208089E+04   -0.188453160814094041E+02    0.517811157848961923E+00    0.206283949290367542E+06    0.852289688885211949E+00    0.847323998451232852E+00    0.173298308610916152E+02   -0.178243752340050537E+04   -0.604646350544152966E+01    1
    0.515928338519198769E+04    0.121429698468424090E+04   -0.181649635285909881E+02    0.349840033328743250E+00    0.212759265602576401E+06    0.852283317089080894E+00    0.848025970220565806E+00    0.152451793909072855E+02   -0.177717349739253564E+04   -0.604896350544152206E+01    1
    0.592960970898715004E+04    0.123026429453528135E+04   -0.180586431132307688E+02    0.402112140090609194E+00    0.199559419081440719E+06    0.852280074000358656E+00    0.847570791006088231E+00    0.175566442906856537E+02   -0.177077080478406697E+04   -0.605146350544152156E+01    1
    0.202662012612943249E+04    0.121872213304335651E+04   -0.184008824718162494E+02    0.392740906250596267E+00    0.195872139081373170E+06    0.852263872087001828E+00    0.847764184117317132E+00    0.331505228281021092E+01   -0.176131107374754083E+04   -0.605396350544152995E+01    1
    0.256965768932028777E+04    0.122791748302860788E+04   -0.176590330727609697E+02    0.300058597919675707E+00    0.217528118416234152E+06    0.852368222236633333E+00    0.847530900359153683E+00    0.121117733478546139E+02   -0.174793025399242765E+04   -0.605646350544151790E+01    1
    0.380840140573546660E+04    0.121006095448080168E+04   -0.179169179461548609E+02    0.269905836076241412E+00    0.200716314997547277E+06    0.852240457594394707E+00    0.848848920226097037E+00    0.314182001352310181E+01   -0.174188494834907488E+04   -0.605896350544151829E+01    1
    0.202773578655828305E+04    0.119698598748377435E+04   -0.185738941623975293E+02    0.397496997358200765E+00    0.182724172993106884E+06    0.852218204677104962E+00    0.848405781269073511E+00    0.182087822735309608E+02   -0.172094469852844963E+04   -0.606146350544153112E+01    1
    0.948125241667276327E+03    0.122473501990233376E+04   -0.193760089239245268E+02    0.333766245784765325E+00    0.173966718137516407E+06    0.852200833916664124E+00    0.848235774159431410E+00    0.730078291893005327E+00   -0.170910483044763350E+04   -0.606396350544153950E+01    1
    0.536305066821052151E+04    0.122590253528881476E+04   -0.186719702920144712E+02    0.376887701283534438E+00    0.185287917993890209E+06    0.852175318181514818E+00    0.848699709057807894E+00    0.529617218375205923E+01   -0.170348542657672351E+04   -0.606646350544153368E+01    1
    0.489532317313412022E+04    0.119688502812581191E+04   -0.181090007836215250E+02    0.495109187054859068E+00    0.190885949093813542E+06    0.852185314238071423E+00    0.848887031197547937E+00    0.767511259913444466E+01   -0.169520455153480475E+04   -0.606896350544153407E+01    1
    0.928859540245999028E+03    0.121345081109786111E+04   -0.195352400986109060E+02    0.384264620419712211E+00    0.189971283517291362E+06    0.852148101866245344E+00    0.848055013895034793E+00    0.524211538434028590E+01   -0.166237977328019656E+04   -0.607146350544153712E+01    1
    0.132161644053455262E+03    0.118415717383522860E+04   -0.190043948098117816E+02    0.485130141137551263E+00    0.167612281112536206E+06    0.852162837862968425E+00    0.847060859799385057E+00    0.337517970800399780E+01   -0.165889432863657476E+04   -0.607396350544151886E+01    1
    0.101325516742959906E+04    0.124971385650937691E+04   -0.188697857936677487E+02    0.460656501489540460E+00    0.210852606899756676E+06    0.852399541795253790E+00    0.848630423426628089E+00    0.153717617392539974E+01   -0.164655077446976975E+04   -0.607646350544150149E+01    1
    0.494230307793035450E+02    0.120667638246156525E+04   -0.192413870905058531E+02    0.383587406527642338E+00    0.160096555947380431E+06    0.852181283056736016E+00    0.847004831314086881E+00    0.133270881950855244E+02   -0.164520476823705894E+04   -0.607896350544150277E+01    1
    0.159955999034460365E+04    0.121553353490220343E+04   -0.182466123488590952E+02    0.422907812135643213E+00    0.199961572487799596E+06    0.852118895173072821E+00    0.848989137649536096E+00    0.131348967850208265E+02   -0.164072012275763404E+04   -0.608146350544151737E+01    1
    0.842225623575689610E+02    0.120985258032700608E+04   -0.191549149553221341E+02    0.233947335759837866E+00    0.152934758589094679E+06    0.852106427550315848E+00    0.847076114892959531E+00    0.130619152426719651E+02   -0.163449000365490429E+04   -0.608396350544153197E+01    1
    0.938055227224821647E+04    0.122280154335942711E+04   -0.187725189453704999E+02    0.286208115455984513E+00    0.171820528231364238E+06    0.852043639957904886E+00    0.847383592724800128E+00    0.101060720384120923E+02   -0.161663294519553415E+04   -0.608646350544153236E+01    1
    0.570097425775692409E+04    0.119063502213362358E+04   -0.192422493976207036E+02    0.232321137185696469E+00    0.209512759850321076E+06    0.852068585753440910E+00    0.848224219441413907E+00    0.538487472534179634E+01   -0.160260657853828275E+04   -0.608896350544152032E+01    1
    0.792021251132504176E+03    0.120512312725570087E+04   -0.191116803137228928E+02    0.127119140119042739E+00    0.195720577478509513E+06    0.852135061144828843E+00    0.847354839444160457E+00    0.102065908312797529E+02   -0.159125212350856395E+04   -0.609146350544151804E+01    1
    0.107361173884234881E+04    0.120000237579521172E+04   -0.187883328263560045E+02    0.309749986230248797E+00    0.166416020949038240E+06    0.852060281038284351E+00    0.848591106414794849E+00    0.137933165252208703E+02   -0.158850556019875444E+04   -0.609396350544151844E+01    1
    0.841361215163161614E+04    0.121888601320359044E+04   -0.177481202941009713E+02    0.478630323375015654E+00    0.189285459708976152E+06    0.852075296700000817E+00    0.847819117069244399E+00    0.944412592649459803E+01   -0.158448675365714416E+04   -0.609646350544151083E+01    1
    0.521436766658658144E+03    0.119498454951201279E+04   -0.188185249206986107E+02    0.340258774245014495E+00    0.178140950054984423E+06    0.852015531361103085E+00    0.848967241764068570E+00    0.182860576152801499E+02   -0.156283211575889754E+04   -0.609896350544150234E+01    1
    0.285186268103999146E+04    0.118416825699861693E+04   -0.191837952669081488E+02    0.540021178031094395E+00    0.163246133066425216E+06    0.851986441314220411E+00    0.848515040278434718E+00    0.184627877891063683E+02   -0.155995397967421445E+04   -0.610146350544149918E+01    1
    0.149605766885673142E+04    0.122276787415096646E+04   -0.191554314647418948E+02    0.355395770197263927E+00    0.169298296829152969E+06    0.852011928081512493E+00    0.847692555665969794E+00    0.767502956986427254E+01   -0.155610672319195100E+04   -0.610396350544150579E+01    1
    0.480559600288454840E+04    0.120957276780195548E+04   -0.188857413278527204E+02    0.316437173451303400E+00    0.214251677859344549E+06    0.852019210875034405E+00    0.847021113395690861E+00    0.134490292072296147E+01   -0.155182903253891868E+04   -0.610646350544152394E+01    1
    0.196443914761771453E+03    0.119439257273522571E+04   -0.181773388443220441E+02    0.405002039674380365E+00    0.161411701253409468E+06    0.851994010746479069E+00    0.848400134205818168E+00    0.174237761080265052E+02   -0.154319617350747376E+04   -0.610896350544153233E+01    1
    0.435651760549637856E+04    0.122301924997772812E+04   -0.186862400881585238E+02    0.404777631589199216E+00    0.195505269613223471E+06    0.851992264091968599E+00    0.847276932477950995E+00    0.287286448478698730E+01   -0.154256707658263895E+04   -0.611146350544151318E+01    1
    0.256921723965704246E+03    0.121157235219128415E+04   -0.185079993465194832E+02    0.230784646377195618E+00    0.179097236057641741E+06    0.852002707600593601E+00    0.848078231453895492E+00    0.168843361258506768E+02   -0.154217894314792079E+04   -0.611396350544150202E+01    1
    0.780549060151933645E+04    0.119796527135996394E+04   -0.184680407953145611E+02    0.449300046670431608E+00    0.218138031548985397E+06    0.851984796404838596E+00    0.847401092290878233E+00    0.771130505800247068E+01   -0.153046578771349755E+04   -0.611646350544151840E+01    1
    0.466257244971958698E+04    0.120797817615739996E+04   -0.191038640514605689E+02    0.407348692564705517E+00    0.186343123347778979E+06    0.851961924970149997E+00    0.848972468018531767E+00    0.164735440671443953E+02   -0.151967846804809437E+04   -0.611896350544151613E+01    1
    0.395645790651542120E+04    0.120708833988500805E+04   -0.186387234464858764E+02    0.288179812224648502E+00    0.210025639692618890E+06    0.851957778811454847E+00    0.847034150123596175E+00    0.342374708652496329E+01   -0.151147072345216384E+04   -0.612146350544151030E+01    1
    0.966587235117174941E+03    0.120450267495886260E+04   -0.183278817861014680E+02    0.442039021431960943E+00    0.204095095725922263E+06    0.852171509265899685E+00    0.848329838633537281E+00    0.135796620488166795E+02   -0.150915775677348438E+04   -0.612396350544150803E+01    1
