    0.247254814070483690E+04    0.125206283510415324E+04   -0.175632542323856704E+02    0.718218383068190525E+00    0.861133970260620107E+00    0.896431448221206684E+00    0.182003637433052070E+02   -0.673855385764496795E+01    0.232143367849990123E+00   -0.702454122431513639E+01   -0.267136443919240410E+05   -0.479458845312091668E-09   -0.230547388197591648E-06   -0.350413756636822014E+06   -0.599146350544150419E+01    1
    0.213400201203140796E+04    0.123356291177505273E+04   -0.172836761641836212E+02    0.672290207495954251E+00    0.862682862281799356E+00    0.894604383230209410E+00    0.318112129867076874E+02   -0.558511259517776359E+01    0.270298591317525649E+00   -0.744132874311869230E+01   -0.265444391688613723E+05   -0.614371743506001837E-09   -0.745275910155153566E-07   -0.315290064506479772E+06   -0.599396350544151169E+01    1
    0.285982515373282286E+04    0.125916443058278946E+04   -0.175200327554243174E+02    0.842377218093248392E+00    0.863371998786926276E+00    0.894172999620437614E+00    0.216828449964523315E+02   -0.761920418015776324E+01    0.208375131265814695E+00   -0.689751059571731062E+01   -0.263933636853219614E+05   -0.858693262047327338E-09    0.510883322772580882E-06   -0.311190945555795042E+06   -0.599646350544151474E+01    1
    0.173924270405783591E+04    0.121286252684432316E+04   -0.167159629880443887E+02    0.870038778633938525E+00    0.861645352840423540E+00    0.893905780792236371E+00    0.528402159392833681E+02   -0.553448724073536447E+01    0.250439784040773383E+00   -0.723002239848405104E+01   -0.273502209885684861E+05   -0.759088153741748649E-09    0.174956738211261821E-06   -0.307228961092132900E+06   -0.599896350544151957E+01    1
    0.259289916884504419E+04    0.124042324275396663E+04   -0.184993957633969615E+02    0.730343936406841698E+00    0.862095029592514051E+00    0.896819302320480349E+00    0.437417169511318207E+02   -0.663267114162954297E+01    0.209346611400860499E+00   -0.668346078923668241E+01   -0.279568446876240741E+05   -0.109533630457270770E-08    0.872512692149462239E-06   -0.298129050420696731E+06   -0.600146350544151552E+01    1
    0.250442133521182404E+04    0.123803242641037809E+04   -0.182535179496369011E+02    0.861364998570806062E+00    0.861468760490417429E+00    0.896782201290130643E+00    0.322562067389488192E+02   -0.697258115898944286E+01    0.200687493338205181E+00   -0.695329271539367610E+01   -0.275141624032172840E+05   -0.596257345639097865E-09    0.101217721290966135E-06   -0.288988836828016560E+06   -0.600396350544151858E+01    1
    0.206945871545269574E+04    0.121297821120548588E+04   -0.183315853176701964E+02    0.748671857752981729E+00    0.861385514736175528E+00    0.893516184329986585E+00    0.424083030641078977E+02   -0.681456282811994107E+01    0.262895016097462964E+00   -0.694025021344908932E+01   -0.254452202745169270E+05   -0.557506641671986785E-09   -0.152863524791726174E-06   -0.283492577861172089E+06   -0.600646350544151630E+01    1
    0.139632233838933735E+04    0.123001403967070405E+04   -0.181795151369853620E+02    0.586350371791672598E+00    0.861750494003295842E+00    0.894666816949844401E+00    0.527422785401344285E+02   -0.431623003753917622E+01    0.263851123829299816E+00   -0.748408861243431645E+01   -0.281639338580614494E+05   -0.318358428980256922E-09   -0.643528350690402463E-06   -0.282152718674077187E+06   -0.600896350544152469E+01    1
    0.247557945273646237E+04    0.122989673881029466E+04   -0.177592546064819530E+02    0.791446620319430472E+00    0.863510779857635469E+00    0.895433426380157438E+00    0.321068389058113084E+02   -0.694275925624385959E+01    0.227478004395958389E+00   -0.647710476391077083E+01   -0.271265610177328526E+05    0.668945163233251110E-10   -0.113149769272732113E-05   -0.281101006407362816E+06   -0.601146350544151886E+01    1
    0.287017648610477636E+04    0.122520129943151824E+04   -0.180948949433611119E+02    0.780552325791029733E+00    0.864665748357772768E+00    0.895817301511764530E+00    0.258739237368106849E+02   -0.652325377496842052E+01    0.242053461846559764E+00   -0.635996797570506267E+01   -0.273634737623088768E+05   -0.144778332265339207E-09   -0.825566840752405999E-06   -0.270130999159161351E+06   -0.601396350544150859E+01    1
    0.227372232126580229E+04    0.122064424310623122E+04   -0.175869330101423209E+02    0.635084382460879837E+00    0.864123606204986516E+00    0.894861581802368189E+00    0.265804682910442374E+02   -0.690771591271778362E+01    0.245666509575516778E+00   -0.669272477710947733E+01   -0.262586024208482049E+05   -0.630101048903526344E-09   -0.171709575199008869E-07   -0.266624882781929919E+06   -0.601646350544151520E+01    1
    0.292011587263320735E+04    0.124190472025276995E+04   -0.185016431665568319E+02    0.569876261480434021E+00    0.863044575214385934E+00    0.893033644676208493E+00    0.143388396561145779E+02   -0.737212929566531905E+01    0.195877394415452322E+00   -0.747399143701064972E+01   -0.267273382778574814E+05   -0.642818529442841565E-09    0.197363911139083936E-06   -0.258338168209585478E+06   -0.601896350544151559E+01    1
    0.189315985878170864E+04    0.122629882607077479E+04   -0.178528450863831161E+02    0.762589911857129876E+00    0.862643478631973215E+00    0.893506229877471969E+00    0.200661870539188385E+02   -0.597050905539505550E+01    0.244705839021037180E+00   -0.728829319629222105E+01   -0.270910189816682832E+05   -0.845995512694669400E-09    0.379571808610576339E-06   -0.255810810000611760E+06   -0.602146350544152753E+01    1
    0.142280149148941746E+04    0.122536836185856487E+04   -0.180815696526215284E+02    0.605877447196393470E+00    0.862360692262649553E+00    0.896141521453857393E+00    0.245506281316280379E+02   -0.703084332425405822E+01    0.272950845348830518E+00   -0.619115118941097187E+01   -0.256617491969508010E+05   -0.543951426671331464E-09   -0.298277621219279195E-06   -0.250570637220093398E+06   -0.602396350544153325E+01    1
    0.195091196827915905E+04    0.123428522327006681E+04   -0.179584300266259866E+02    0.693114131121596477E+00    0.863848174095153798E+00    0.893603258132934619E+00    0.557566803634166703E+02   -0.689308917253287934E+01    0.214925921677091958E+00   -0.676095576974694179E+01   -0.273006053806537820E+05   -0.570804519691915554E-10   -0.847913945912657504E-06   -0.241289593454485701E+06   -0.602646350544152298E+01    1
    0.165029674858468366E+04    0.122554139479539936E+04   -0.168864947024648409E+02    0.646036852531518213E+00    0.862154740810394227E+00    0.896775352001190185E+00    0.241409591078758261E+02   -0.778517553101294801E+01    0.198796317308072235E+00   -0.641794523255590477E+01   -0.270305817975739737E+05   -0.729432077334391858E-09    0.304580406006577722E-06   -0.230508488004079874E+06   -0.602896350544150561E+01    1
    0.142922600258211651E+04    0.123988696677440930E+04   -0.177772713627577410E+02    0.804273437636295996E+00    0.863511656761169477E+00    0.895599570035934489E+00    0.414126698434352889E+02   -0.588094687119999904E+01    0.229629621833682573E+00   -0.753566562858012023E+01   -0.272442515096906573E+05   -0.552638964409971043E-09   -0.849168207430352619E-07   -0.226510710335163225E+06   -0.603146350544150955E+01    1
    0.188940969358338839E+04    0.124805328307550417E+04   -0.184685920684422342E+02    0.735907146282399838E+00    0.864101741313934357E+00    0.895212976694107043E+00    0.560261358499526949E+02   -0.714275420428584251E+01    0.212316677837639328E+00   -0.655535674836197657E+01   -0.274474879102395753E+05   -0.692024691792164408E-09    0.233729688212080846E-06   -0.220511870061008289E+06   -0.603396350544152682E+01    1
    0.131285805074385462E+04    0.124631850293178309E+04   -0.183879213761323719E+02    0.814092380922388559E+00    0.864153995990753154E+00    0.893935489416122442E+00    0.568786135911941528E+02   -0.623090604399771841E+01    0.274359065409534641E+00   -0.769908423102955553E+01   -0.250310240536425117E+05    0.230577174780024213E-09   -0.144820090326862586E-05   -0.220043624272206565E+06   -0.603646350544153165E+01    1
    0.184696908890580994E+04    0.123528075530532760E+04   -0.181062713758557656E+02    0.651701208969179713E+00    0.863772938728332496E+00    0.894748542785644529E+00    0.122428165078163147E+02   -0.688012611319207590E+01    0.208785485554265987E+00   -0.725156209856656897E+01   -0.270345447958416989E+05   -0.757624650698192290E-09    0.344003469925603400E-06   -0.210229651221811568E+06   -0.603896350544152227E+01    1
