    0.129793688900490256E+02    0.122392887461747137E+04   -0.182694740875457171E+02    0.752154377224577786E+00    0.864537485837429509E+00    0.895413913709737774E+00    0.449948559377992652E+01   -0.674206850778547029E+01    0.210120648704877316E+00   -0.689627957209369935E+01   -0.276480600842672029E+05   -0.767667404362518803E-09    0.358533092320256025E-06   -0.458656748371277061E+02
    0.123639976994794765E+02    0.121837690667613379E+04   -0.173327807060310768E+02    0.792787498633031218E+00    0.864423804975347210E+00    0.895280015527458950E+00    0.126463647729985116E+02   -0.684111712842128394E+01    0.215159899664164128E+00   -0.705201226297713557E+01   -0.271897983145047583E+05    0.220844436140069374E-09   -0.132182659734923636E-05   -0.455570603062862460E+02
    0.734583328603355223E+01    0.123664079509166618E+04   -0.176360317616324132E+02    0.697844340744402492E+00    0.864196481475866807E+00    0.895279823530674257E+00    0.775447481484190870E+01   -0.657438963398590470E+01    0.246506158660922292E+00   -0.695359076797089237E+01   -0.265208819361936985E+05   -0.368833269630849399E-09   -0.401475531074231751E-06   -0.453150333696598366E+02
    0.126081744606398960E+02    0.121853089474035278E+04   -0.180572202248708997E+02    0.553895637695219656E+00    0.864414388126654498E+00    0.895220370278789979E+00    0.118574170342032268E+02   -0.657241148247857065E+01    0.218713358052607609E+00   -0.719418978449597546E+01   -0.271553412732626421E+05   -0.389522029869868836E-09   -0.338232811132905198E-06   -0.441218173481858784E+02
    0.879633911025344339E+01    0.123848416668442542E+04   -0.180042605618430436E+02    0.796080069286953629E+00    0.864969660617438518E+00    0.895420107681705768E+00    0.156565721016793304E+02   -0.694140683985332085E+01    0.229279319565088124E+00   -0.658600219652114305E+01   -0.270240147664236320E+05   -0.693905807285537630E-09    0.164156835970531690E-06   -0.431785976445232791E+02
    0.107169613980587162E+02    0.122652314226129465E+04   -0.171825627829487857E+02    0.704791741416943784E+00    0.864753848371618061E+00    0.895209189940846861E+00    0.562682155991992428E+01   -0.603297115241965010E+01    0.200332514647898363E+00   -0.744731371758380600E+01   -0.282304846746129442E+05   -0.206221640592607600E-09   -0.569004627571180285E-06   -0.427827224359399381E+02
    0.111364887866405944E+02    0.120996897495783378E+04   -0.174464573104292278E+02    0.748059359940552393E+00    0.864436880974757571E+00    0.895351782022681175E+00    0.112927314526857501E+02   -0.695148422045455927E+01    0.234827852031194051E+00   -0.714742654787994969E+01   -0.260650118425798864E+05   -0.293830685604542427E-09   -0.514291073098477119E-06   -0.425395412448315753E+02
    0.105682436054217046E+02    0.121833376551955143E+04   -0.172997373479162704E+02    0.634488580456059159E+00    0.864764261969636849E+00    0.895403909488060701E+00    0.122918550248874769E+02   -0.658698692600080715E+01    0.229850376725761391E+00   -0.686931153248747162E+01   -0.272478078580012407E+05   -0.717729549103566403E-09    0.204358224673068184E-06   -0.425297794425542151E+02
    0.996867733872239015E+01    0.123888372871390220E+04   -0.177816012808720529E+02    0.670904459074409654E+00    0.864817761896210846E+00    0.895297219562008584E+00    0.150685205372867781E+02   -0.638387184932218421E+01    0.192288448480610885E+00   -0.746720530567833585E+01   -0.280736351385783673E+05   -0.325503930195875226E-09   -0.381313516656234872E-06   -0.425158674770013789E+02
    0.706520620385575437E+01    0.125120685008077703E+04   -0.177748535464045965E+02    0.836339622475470890E+00    0.864638929269211598E+00    0.895367482185930097E+00    0.119072114955011834E+02   -0.627129206624715962E+01    0.231710551460901748E+00   -0.702072359892711439E+01   -0.272552244456513617E+05   -0.569709710458116861E-09   -0.316546062537956098E-07   -0.425089866094758690E+02
