    0.185089295578501520E+02    0.120352740552479031E+04   -0.185646774236164447E+02    0.441278980261397669E+00    0.850693322324155510E+00    0.843390661067278669E+00    0.320245952782746741E+02   -0.641191780306020309E+01    0.221001441121160797E+00   -0.723784096392854348E+01   -0.272998447365738466E+05   -0.275579764190742924E-09   -0.520928461932507223E-06   -0.149964322633725011E+02
    0.325589226630483708E+02    0.120332398747564730E+04   -0.184245035660223593E+02    0.315848105546855606E+00    0.850010332752849207E+00    0.843176383408860586E+00    0.414472653362475683E+02   -0.691498180983980326E+01    0.217471510187205785E+00   -0.723082706364376016E+01   -0.268057538158948882E+05    0.444819690769095767E-10   -0.998321181217930465E-06   -0.149383433293085837E+02
    0.188195773493671901E+02    0.121274052633476845E+04   -0.184326823238769144E+02    0.400312684456814338E+00    0.850481733374273241E+00    0.843706082991488970E+00    0.440088826187919580E+02   -0.682831124528506450E+01    0.186501936003687446E+00   -0.769951853749279103E+01   -0.275198728371770085E+05   -0.252440879606776949E-09   -0.421986102166580176E-06   -0.141696254563932271E+02
    0.309835162032854754E+02    0.120767358566397115E+04   -0.191629303820920391E+02    0.485542243189749700E+00    0.850347507319687779E+00    0.843983713154993653E+00    0.226411618033006228E+02   -0.685857449500268146E+01    0.240516439112034852E+00   -0.750729188731186170E+01   -0.258442603656360916E+05   -0.109662693236467563E-08    0.827528218735831067E-06   -0.138596457278273348E+02
    0.355277604193550616E+02    0.121159623024743041E+04   -0.186644564474058683E+02    0.349058551204683265E+00    0.850986045699247629E+00    0.843319420809470977E+00    0.177899730070515361E+02   -0.694661314794414686E+01    0.247830804381366399E+00   -0.723054118755579189E+01   -0.256286159187097473E+05   -0.558420631631589910E-09   -0.879483824320199139E-07   -0.134722326708534066E+02
    0.205551604810523827E+02    0.121236918985212378E+04   -0.182476813747032054E+02    0.400405865524113946E+00    0.850120505585582498E+00    0.843087890994347999E+00    0.439404421166408525E+02   -0.772533489448365085E+01    0.212279603425971131E+00   -0.678312349002855708E+01   -0.262866524816990641E+05    0.106889698904032566E-09   -0.110904690675933369E-05   -0.134654553548993086E+02
    0.124717468450109177E+02    0.119580309672409294E+04   -0.185658057850844322E+02    0.312427219665907696E+00    0.850099294291071561E+00    0.843832928087597578E+00    0.381356543194547797E+02   -0.626204157276817064E+01    0.216170258030249418E+00   -0.735293438317327119E+01   -0.274989555748368621E+05   -0.699356769800899732E-09    0.205053709302720795E-06   -0.132860650220420027E+02
    0.420937441485278043E+02    0.121023296412397553E+04   -0.179964797997859414E+02    0.433530615644581174E+00    0.850514818846709875E+00    0.842647698445597726E+00    0.297074381052023568E+02   -0.756188419411761714E+01    0.219970475895958556E+00   -0.690513119448412294E+01   -0.260193625676817101E+05   -0.590578935057837557E-09    0.393375813413342071E-07   -0.132066531196527492E+02
    0.517599399080668121E+02    0.120784164852232357E+04   -0.187090046404687698E+02    0.365163503146370916E+00    0.850449941504129781E+00    0.842776137054744079E+00    0.389449830964635240E+02   -0.672104014990414367E+01    0.202227071934410252E+00   -0.753777031924889940E+01   -0.273435095735950163E+05   -0.476415753092948029E-09   -0.132245762140859874E-06   -0.131974635092707793E+02
    0.273456122716835495E+02    0.122242486616791211E+04   -0.185903852007183268E+02    0.391864829158209138E+00    0.850255913698791721E+00    0.843456084692224217E+00    0.216013541536807665E+02   -0.589398218578825173E+01    0.203957896037759517E+00   -0.751157722794270821E+01   -0.282893306694848179E+05   -0.679210861291353199E-09    0.218348805221617911E-06   -0.129509923129572453E+02
    0.346766684380575754E+02    0.120908851976498681E+04   -0.183902054603586862E+02    0.412434386382005913E+00    0.850161109420739081E+00    0.843024172354715273E+00    0.370835103830610677E+02   -0.688524288079882574E+01    0.198114945438141926E+00   -0.698288359362938138E+01   -0.278524745689104675E+05   -0.443304118548282887E-09   -0.137887708317408706E-06   -0.128768002334957981E+02
    0.375386676275593203E+02    0.119565867474275319E+04   -0.184402886703721265E+02    0.386758416372084302E+00    0.850990173216734314E+00    0.843272339507942892E+00    0.953874226043198625E+01   -0.669965420404679257E+01    0.206131078868949158E+00   -0.738894166024472110E+01   -0.272698358316278827E+05   -0.540645709906768894E-09   -0.634729705088665829E-08   -0.128223794445695471E+02
    0.676597491755477307E+02    0.119888759096699596E+04   -0.186991220459929721E+02    0.454043150535559492E+00    0.850693776530982659E+00    0.842160939014218846E+00    0.420487555678300780E+02   -0.842861487208815241E+01    0.188184035881577144E+00   -0.663678809901266131E+01   -0.264530958868505368E+05    0.331803049149097576E-09   -0.140009278927683148E-05   -0.126628215755827522E+02
    0.418178946457531922E+02    0.119684289034199378E+04   -0.179517310819906015E+02    0.537561101751311221E+00    0.850724096775054894E+00    0.843379420518875045E+00    0.190550550818443298E+02   -0.761645046281894000E+01    0.172486813747889961E+00   -0.692991021250416495E+01   -0.278347663087720794E+05   -0.226353871935948573E-09   -0.468700550758013747E-06   -0.125704588625093141E+02
    0.224590223635760537E+02    0.120778593264222172E+04   -0.186645398001930225E+02    0.214602164387127009E+00    0.850357016794919263E+00    0.843996615085972679E+00    0.308756383530474352E+02   -0.681057199570492777E+01    0.197403913900050659E+00   -0.703918358003505507E+01   -0.279207040339204977E+05   -0.653172699647196262E-09    0.208815381046359079E-06   -0.124615305492693214E+02
    0.774509642713432385E+02    0.118710055106026130E+04   -0.182792232132268921E+02    0.329050589401778559E+00    0.850916678893057443E+00    0.842969975880772715E+00    0.662038431006971884E+01   -0.784783217342570527E+01    0.185867105360371071E+00   -0.708191048831518088E+01   -0.267514914800117876E+05   -0.143131263530081286E-09   -0.590349091448669832E-06   -0.124611176663574987E+02
    0.454447413552590476E+02    0.120822240371346743E+04   -0.180347103895327265E+02    0.484654092132888070E+00    0.850220945231079939E+00    0.842475441833694716E+00    0.399369939160043685E+02   -0.720508414922160867E+01    0.204443543793913468E+00   -0.713475418732777822E+01   -0.269603968230755345E+05   -0.317366889122744936E-09   -0.378087131426445396E-06   -0.124516499303406523E+02
    0.160169791441261076E+02    0.120393896714702714E+04   -0.187105432218783712E+02    0.351468023530133566E+00    0.850170423582296331E+00    0.843991197969864992E+00    0.408383244182773808E+02   -0.590664515538463419E+01    0.201965943735873260E+00   -0.778383588239764013E+01   -0.281352932140128905E+05   -0.261323881263094041E-09   -0.459130349486923723E-06   -0.124309885865845615E+02
    0.870081946745184531E+01    0.122978927032091133E+04   -0.186382271227265655E+02    0.278718169986757414E+00    0.850137132515524807E+00    0.843419798145355171E+00    0.450674092466487295E+02   -0.680557134552166598E+01    0.246331792734304389E+00   -0.673442717960246551E+01   -0.263673481295271959E+05   -0.123896148448036548E-08    0.102453541044947424E-05   -0.124110426405808880E+02
    0.662510138073049148E+01    0.121805104660132110E+04   -0.185388543433369648E+02    0.315833223090931259E+00    0.850721016572876132E+00    0.843918954275896693E+00    0.368864542719290043E+02   -0.678528824201760195E+01    0.212840257912772807E+00   -0.776760032472241591E+01   -0.265318406363684626E+05   -0.490926580135461418E-09   -0.103261030662843162E-06   -0.124106925396725671E+02
