    0.103729614017748006E+01    0.907717893071390280E+00    0.124029993866319728E+04    0.123133188160522150E+04   -0.179963313116175527E+02    0.587331755748804585E+00    0.894984484851360396E+00    0.866378253817558286E+00    0.857922835350036661E+00    0.400225967168807983E+02    0.255126500189304366E+02   -0.820655126805401913E+01    0.222905409262165455E+00   -0.669667554598324521E+01   -0.255578465218929014E+05    0.250980466836091357E-09   -0.135326524743603357E-05   -0.115645939502579306E+06   -0.601646350544151520E+01    1
    0.192626191233732044E+03    0.477085225907449728E+00    0.123982196489326611E+04    0.119882674922711021E+04   -0.183041307193813196E+02    0.678576329819755797E+00    0.895075930106639883E+00    0.867636262416839554E+00    0.857727862715721101E+00    0.329424530267715454E+02    0.318079916238784799E+01   -0.514426286708253766E+01    0.228186422828738272E+00   -0.743701862739676578E+01   -0.284716205507433697E+05   -0.197798983430051839E-09   -0.686599815008652108E-06   -0.113413130010177018E+06   -0.601896350544151559E+01    1
    0.288857948371400708E+01    0.584938449054463572E+01    0.122377868674840124E+04    0.118372952855399490E+04   -0.175410907624910664E+02    0.879770152586509369E+00    0.895031877875328119E+00    0.865752558648586246E+00    0.858020245075225785E+00    0.316996842622756958E+02    0.243354941368103042E+02   -0.692375365317446878E+01    0.223601844803241190E+00   -0.679192638064666099E+01   -0.271105567047877958E+05    0.167630515720065984E-09   -0.130167968759238803E-05   -0.113234694460779137E+06   -0.602146350544152753E+01    1
    0.492831164983511982E+01    0.316002186340425095E+00    0.122488868014581453E+04    0.117972926161906094E+04   -0.186621819179964490E+02    0.867293878382003114E+00    0.895052149701118460E+00    0.865346926569938613E+00    0.858576666235923769E+00    0.446293526887893677E+02    0.207592667341232273E+01   -0.756784801950092145E+01    0.219130589617379301E+00   -0.727770220051323946E+01   -0.257732650261292365E+05    0.251024877537821274E-10   -0.984225067107758068E-06   -0.112273595979241145E+06   -0.602396350544153325E+01    1
    0.679557223039108482E+00    0.190950042067482922E+00    0.124847353191710499E+04    0.120545181260984691E+04   -0.185719348518890079E+02    0.686264026912823288E+00    0.895008716106414859E+00    0.867632211029529588E+00    0.858431687593460113E+00    0.510164773464202881E+02    0.144432696759700772E+02   -0.707228640330931491E+01    0.172863016470921838E+00   -0.748909098080970548E+01   -0.278505850275440534E+05   -0.698550661126095536E-09    0.364520712886964806E-06   -0.111740185238459773E+06   -0.602646350544152298E+01    1
    0.364592178803462019E+01    0.372911399574068714E+01    0.120060507615756546E+04    0.121759884815491273E+04   -0.188168592378973152E+02    0.795709914314703726E+00    0.895092312240600596E+00    0.866347494959831210E+00    0.857648736119270283E+00    0.456420552730560303E+02    0.220034592747688285E+01   -0.705278457931973524E+01    0.229065014722081933E+00   -0.761015939831970112E+01   -0.257429954170147721E+05   -0.100457599957773818E-08    0.752564884920318442E-06   -0.111295180018842264E+06   -0.602896350544150561E+01    1
    0.319972008185664825E+01    0.465469347026625235E+00    0.126257811445321931E+04    0.119503212103858959E+04   -0.175543660906012562E+02    0.809058755276098274E+00    0.895065159606933558E+00    0.867879756927490198E+00    0.858391523241996746E+00    0.434186941385269165E+02    0.186854934275150306E+02   -0.628595562992359724E+01    0.242824796206695892E+00   -0.708505369015893738E+01   -0.267237451180837888E+05   -0.442108706141845915E-09   -0.328677556426923377E-06   -0.110619081534629193E+06   -0.603146350544150955E+01    1
    0.603209200269463564E+00    0.725174575503996000E+00    0.123072884375352669E+04    0.123785983344058513E+04   -0.184668437443248479E+02    0.935527231015262362E+00    0.894988959825038899E+00    0.865865873754024462E+00    0.857312542915344200E+00    0.515315634012222290E+02    0.319519560337066633E+01   -0.610251221497114660E+01    0.218441075696998666E+00   -0.753329312534743156E+01   -0.274359963453537457E+05   -0.961122876147459747E-09    0.577734053155395034E-06   -0.109908804404106661E+06   -0.603396350544152682E+01    1
    0.379381612105315180E+00    0.208186544596787693E+01    0.124546795676898068E+04    0.124271802845319780E+04   -0.176746118780577177E+02    0.895994254019607528E+00    0.895095596337318389E+00    0.866650098562240623E+00    0.857799005270004300E+00    0.460892951488494873E+02    0.266820783734321587E+02   -0.643344732588094281E+01    0.289724164373179827E+00   -0.697648851947740045E+01   -0.250140122454072916E+05   -0.825034392366484330E-09    0.235737055669280889E-06   -0.109373545707895828E+06   -0.603646350544153165E+01    1
    0.660011594700430315E+01    0.142025919037048615E+00    0.122421831598658559E+04    0.122757116471640870E+04   -0.184666351971474789E+02    0.745959428970646488E+00    0.895031735777854887E+00    0.866179094433784491E+00    0.857032145500183140E+00    0.493550282716751099E+02    0.130004443883895870E+02   -0.631441163477496570E+01    0.181884346329820368E+00   -0.757721766061804658E+01   -0.283692855297732021E+05   -0.596325807334742895E-09    0.110158494247250338E-06   -0.108516829643204983E+06   -0.603896350544152227E+01    1
    0.106885641187301047E+03    0.180265334986798531E+00    0.123558078975712806E+04    0.120174009676427909E+04   -0.185275549275709572E+02    0.839348521573302309E+00    0.894949755620956466E+00    0.865453570663929028E+00    0.857180280089378299E+00    0.376686793565750122E+02    0.141052523851394662E+01   -0.657262381150932118E+01    0.236887810464918303E+00   -0.702686319639546930E+01   -0.267133235698469143E+05   -0.131328891074084035E-08    0.120739283821896028E-05   -0.108364036125879080E+06   -0.604146350544151556E+01    1
    0.670687474018998309E+01    0.123657122403262298E+01    0.125013257246642229E+04    0.121544087453530528E+04   -0.175998641158362936E+02    0.657945925456416947E+00    0.894976495349407264E+00    0.866132901787757814E+00    0.857866048216819777E+00    0.369116777181625366E+02    0.152309535324573506E+02   -0.728353010177968141E+01    0.226408042042592073E+00   -0.667730078097703483E+01   -0.264217180902471846E+05   -0.100383066714866761E-08    0.681774746854557942E-06   -0.108174886588950598E+06   -0.604396350544152039E+01    1
    0.936207448945778453E+00    0.873169838601599246E+00    0.123011059482051087E+04    0.121783466565593085E+04   -0.186094621082049692E+02    0.699146783918145331E+00    0.894945483732223490E+00    0.865874449849128758E+00    0.857673880696296687E+00    0.539111864566802979E+02    0.132596516132354729E+02   -0.796274556986643844E+01    0.201374820547784578E+00   -0.708210366052705265E+01   -0.261667222199840071E+05   -0.712026731852644362E-09    0.311522339826662798E-06   -0.107946475798908752E+06   -0.604646350544152966E+01    1
    0.283431986646138441E+02    0.124786339241113292E+00    0.123918479596595307E+04    0.121366779947748728E+04   -0.182833073227992777E+02    0.616955124398512078E+00    0.894945312547683725E+00    0.865398238837718936E+00    0.858099079132080056E+00    0.410065561532974243E+02    0.504912678599357534E+01   -0.776912918490883531E+01    0.202854637769029872E+00   -0.675641208150374606E+01   -0.266521804019509254E+05   -0.227999588647384411E-11   -0.888019742207243602E-06   -0.107697146353071366E+06   -0.604896350544152206E+01    1
    0.165375352361528694E+01    0.259416024641275698E+02    0.122452838881957723E+04    0.119343320849623819E+04   -0.184015219465889253E+02    0.678887356440059930E+00    0.895035967469215432E+00    0.866338263154029842E+00    0.858404268383979763E+00    0.354270935058593750E+02    0.188061790168285370E+02   -0.769549734769104177E+01    0.201413931425498127E+00   -0.682071235018724220E+01   -0.268240004347101603E+05   -0.458992297560771184E-09   -0.136302079387352528E-06   -0.107433519499833448E+06   -0.605146350544152156E+01    1
    0.628904943527252946E+01    0.120823115634341938E+01    0.119075343835206513E+04    0.121542102291976721E+04   -0.181589254385357890E+02    0.809556773016992803E+00    0.894928833007812563E+00    0.865086120188236274E+00    0.858732374191284120E+00    0.507216191291809082E+02    0.127899708449840528E+02   -0.681171864127957871E+01    0.184629064510206331E+00   -0.717804390657596780E+01   -0.282517392321317857E+05   -0.127285156804494773E-09   -0.639746858579956397E-06   -0.106868405885500062E+06   -0.605396350544152995E+01    1
    0.146165126739843076E+01    0.107928143430709236E+00    0.123993805781130732E+04    0.120394049968910622E+04   -0.175590423403210742E+02    0.617945937337368356E+00    0.895049357008934066E+00    0.867581401765346483E+00    0.857939705729484525E+00    0.581520754098892212E+02    0.206768876314163208E+02   -0.732201738219371023E+01    0.207230131377153182E+00   -0.745698284265612088E+01   -0.264371134921525154E+05   -0.438558633555449211E-09   -0.157660874754891477E-06   -0.106739302909904727E+06   -0.605646350544151790E+01    1
    0.133500766205557557E+02    0.652506208711653213E+00    0.122864615086925528E+04    0.121811194000346950E+04   -0.187198372489350113E+02    0.584353146750764996E+00    0.895051958346366860E+00    0.866985345721244860E+00    0.857756440758705163E+00    0.503433018922805786E+02    0.160102415442466750E+02   -0.766959645176295624E+01    0.168409922827885333E+00   -0.743064894382781116E+01   -0.271339748980869372E+05   -0.825143274323656823E-09    0.579614520689598187E-06   -0.105853261985119563E+06   -0.605896350544151829E+01    1
    0.351779713373632008E+00    0.147167910616704839E+00    0.121230843823001533E+04    0.119584094170224580E+04   -0.186585281060622101E+02    0.749618613110676568E+00    0.895081314504146630E+00    0.866590865015983591E+00    0.857022878408431943E+00    0.627134031057357788E+02    0.782862544059753329E+01   -0.795348966729438267E+01    0.206700616401058607E+00   -0.612634990134272162E+01   -0.268599243155902404E+05   -0.679784314274321267E-09    0.206338279752888131E-06   -0.105721845630979675E+06   -0.606146350544153112E+01    1
    0.517776648997604649E+01    0.536332948023073186E+00    0.124608332912126571E+04    0.120328055564211809E+04   -0.181908920001340491E+02    0.641905862340787392E+00    0.894939492249488877E+00    0.866494143128395122E+00    0.857962124228477507E+00    0.513047808408737183E+02    0.132155352234840406E+01   -0.605460337444809671E+01    0.242507593233591418E+00   -0.767854658836506143E+01   -0.264641000422134639E+05   -0.684358090929005278E-10   -0.920188951163156058E-06   -0.105547122241879915E+06   -0.606396350544153950E+01    1
    0.406942335531132349E+00    0.379289861902827141E+02    0.126053073465049988E+04    0.117482125975363488E+04   -0.190753220264396681E+02    0.831591354278446326E+00    0.894974537670612302E+00    0.867782618939876516E+00    0.858404529929161053E+00    0.454769563674926758E+02    0.689629638195037753E+01   -0.764961591758454773E+01    0.184669042342984591E+00   -0.728105514016146316E+01   -0.269779642209091180E+05   -0.661254125065140720E-09    0.251916010909440085E-06   -0.105271423125448127E+06   -0.606646350544153368E+01    1
    0.167118482978025806E+01    0.418928710136177695E+01    0.123064991171470660E+04    0.120572261308091061E+04   -0.182106001421966788E+02    0.744584356603841702E+00    0.894915674817562179E+00    0.866110758006572667E+00    0.858411579847335848E+00    0.536792469024658203E+02    0.669460185170173538E+01   -0.803340779777024139E+01    0.200154222403356341E+00   -0.721613103379515319E+01   -0.257989074314105746E+05    0.154529977024187137E-09   -0.116711823999115010E-05   -0.105185510374577323E+06   -0.606896350544153407E+01    1
    0.238674275766993266E+00    0.279747082148918802E+00    0.123032863434647106E+04    0.119123502624591356E+04   -0.187428056941697108E+02    0.828458952302538076E+00    0.895022774696350165E+00    0.866849602162838018E+00    0.858200915575027423E+00    0.632140612602233887E+02    0.133098288595676415E+02   -0.593427497984476471E+01    0.255730972893175645E+00   -0.752618169949184690E+01   -0.262540090941223898E+05   -0.574791258622871320E-09   -0.132758156656821892E-06   -0.104823469435897568E+06   -0.607146350544153712E+01    1
    0.337721138574522284E+01    0.345090740764748161E+00    0.121328129370445185E+04    0.121557874836028031E+04   -0.186212653914266646E+02    0.670341458864243012E+00    0.895043537020683289E+00    0.865279269278049434E+00    0.857947109580039946E+00    0.582822477817535400E+02    0.254667197048664100E+02   -0.659042700142829130E+01    0.231653589547603539E+00   -0.735734513774708354E+01   -0.263472951491808599E+05   -0.858388355144353753E-09    0.453910426179329504E-06   -0.104432042585171934E+06   -0.607396350544151886E+01    1
    0.404545364604156799E+00    0.663153603138979353E+01    0.125974238785966577E+04    0.121063408626306227E+04   -0.189793854335601040E+02    0.693134375444811712E+00    0.895035147678852061E+00    0.866768636643886592E+00    0.858593289017677286E+00    0.579685264825820923E+02    0.260167767405509949E+02   -0.785152375959157922E+01    0.180047768363249205E+00   -0.685483576210860690E+01   -0.273170267848990661E+05   -0.792285983903507953E-09    0.497947961313008264E-06   -0.104292847542048446E+06   -0.607646350544150149E+01    1
    0.798823688598002768E+01    0.126617066750969565E+00    0.122003323959367322E+04    0.120819902807106132E+04   -0.182101738480992239E+02    0.689922429803756065E+00    0.894975179398059817E+00    0.865863001108169494E+00    0.858212442040443446E+00    0.522692638635635376E+02    0.151920753002166737E+02   -0.552131637394942487E+01    0.251247005462263195E+00   -0.775188508657913200E+01   -0.267531765116040951E+05   -0.366032777025687753E-09   -0.427356579045291872E-06   -0.103457099693249329E+06   -0.607896350544150277E+01    1
    0.917668890553860729E+04    0.111602991515463379E+01    0.122812114424325659E+04    0.121914053323886355E+04   -0.176962160182815254E+02    0.726773995515076598E+00    0.895017773663997707E+00    0.867961052894592244E+00    0.857865205049514801E+00    0.392168956995010376E+02    0.440790027379989624E+00   -0.616920442241120526E+01    0.245116135752035114E+00   -0.713683148262110212E+01   -0.266644219583193335E+05   -0.213546721247323141E-09   -0.712204448271379695E-06   -0.103035386360091405E+06   -0.608146350544151737E+01    1
    0.120755519339583337E+02    0.303169366336716706E+00    0.125307314668872073E+04    0.120630414071799942E+04   -0.182043621632240651E+02    0.899281365206511474E+00    0.895080682289600360E+00    0.865068620026111623E+00    0.858922772526740985E+00    0.418978649377822876E+02    0.143082696259021755E+02   -0.699721507167935819E+01    0.235780923350130955E+00   -0.666380938404958201E+01   -0.265552068805314593E+05   -0.881605456470900979E-09    0.463818093046707724E-06   -0.102906691235434235E+06   -0.608396350544153197E+01    1
    0.602877514852825147E+00    0.134238157337459079E+02    0.126768728327197209E+04    0.120391493688793435E+04   -0.171625992986384830E+02    0.654304687304856136E+00    0.895041598284244566E+00    0.867017524898052172E+00    0.857803397774696386E+00    0.485982686281204224E+02    0.824473034739494182E+01   -0.667210128773923916E+01    0.216027071658041303E+00   -0.761458259089079181E+01   -0.265869578855412001E+05   -0.818776741109988902E-09    0.465134278029242691E-06   -0.102851898636870683E+06   -0.608646350544153236E+01    1
    0.405196814745913958E+01    0.189976767877138708E+01    0.124776805453586030E+04    0.121406835520998948E+04   -0.174065539771354842E+02    0.620383728346780017E+00    0.894956426048278852E+00    0.867500725567340814E+00    0.857487637400627167E+00    0.518721252679824829E+02    0.277729554116725907E+02   -0.630817604228953410E+01    0.230248883820784567E+00   -0.732555931500641400E+01   -0.268572500505804965E+05   -0.921221255864759176E-09    0.539722543942921343E-06   -0.102571385137910926E+06   -0.608896350544152032E+01    1
    0.506934401848277316E+00    0.132684587721814151E+01    0.121707633457484917E+04    0.120754468897514244E+04   -0.175551196710088604E+02    0.773878749654059339E+00    0.895084628021717066E+00    0.867642123222351014E+00    0.857560343980789175E+00    0.658073991537094116E+02    0.178008715152740500E+02   -0.642409980366317246E+01    0.244336210060978165E+00   -0.677467942534125278E+01   -0.268698589526836258E+05   -0.448405115448343844E-09   -0.288256009771621912E-06   -0.102194552962214642E+06   -0.609146350544151804E+01    1
    0.879916296960788102E+00    0.497170524297154581E+00    0.120463510926462232E+04    0.120466427727128485E+04   -0.177121377145481382E+02    0.686779770776140719E+00    0.895066564929485331E+00    0.867206089198589325E+00    0.857892277479171739E+00    0.675159496068954468E+02    0.250219235002994544E+02   -0.527935642334074551E+01    0.251318678279543906E+00   -0.800768239044182728E+01   -0.267890431103836127E+05   -0.139005728284607634E-08    0.125555072244293943E-05   -0.102097478365640491E+06   -0.609396350544151844E+01    1
    0.947082067045439402E+01    0.146373376332150973E+01    0.122131622950219571E+04    0.120301825658659482E+04   -0.186377053808850022E+02    0.765972378141161037E+00    0.894907509636879039E+00    0.867149342238903054E+00    0.858738152146339417E+00    0.537877941131591797E+02    0.143244874536991116E+02   -0.668313052473694835E+01    0.241319174044613644E+00   -0.673700385034631388E+01   -0.267106693255111422E+05   -0.895939088326196917E-09    0.451198876534139787E-06   -0.101924073308152671E+06   -0.609646350544151083E+01    1
    0.165646528236086321E+01    0.434616287204250662E+00    0.123567001377821930E+04    0.121832330962217338E+04   -0.175656977234204916E+02    0.653075004852486263E+00    0.895047869610786417E+00    0.867419331610202793E+00    0.858872559070587127E+00    0.641555756330490112E+02    0.154446688592433912E+02   -0.636347429167228462E+01    0.257332824450223485E+00   -0.700962404433405872E+01   -0.261742552813807160E+05   -0.530073940158224954E-09   -0.225102492009666271E-06   -0.101913945652415525E+06   -0.609896350544150234E+01    1
    0.307955796696439421E+01    0.467591283950868419E+01    0.122844641005890094E+04    0.119843529053706789E+04   -0.177083421502870131E+02    0.859248662330107327E+00    0.894996377885341698E+00    0.867247511446475938E+00    0.858754415392875670E+00    0.575880146026611328E+02    0.274988776862621300E+02   -0.656305471773781779E+01    0.240320903517344586E+00   -0.734501756149841967E+01   -0.262689508807383609E+05   -0.296759636847999703E-09   -0.521021990549236606E-06   -0.101812541180046494E+06   -0.610146350544149918E+01    1
    0.369925938969910328E+00    0.356471424737947462E+00    0.120521227137659866E+04    0.120833947559623789E+04   -0.180708700833516112E+02    0.826266724581376399E+00    0.895079559767246291E+00    0.867411927640438063E+00    0.858049088835716178E+00    0.714796543121337891E+02    0.233621874392032609E+02   -0.681968601891271842E+01    0.212902697925971857E+00   -0.750988947406841589E+01   -0.266565936722226943E+05   -0.129462218396470502E-08    0.125378191467896213E-05   -0.101271131770816544E+06   -0.610396350544150579E+01    1
    0.439312703024338946E+00    0.107338537323900335E+00    0.122037030032041685E+04    0.120457770911999842E+04   -0.185826987140646409E+02    0.609011581707860961E+00    0.894951512742042543E+00    0.866628367304801972E+00    0.857191145420074463E+00    0.689751869440078735E+02    0.135956725299358361E+02   -0.775919828403877965E+01    0.199845794503988733E+00   -0.678399574197580524E+01   -0.266386439379479234E+05   -0.167109863881974591E-09   -0.630402411730304916E-06   -0.101135733891565964E+06   -0.610646350544152394E+01    1
    0.526247927256373327E+01    0.426668829030488528E+01    0.119105745563439154E+04    0.119371874551053611E+04   -0.169813642733160854E+02    0.896026746028875332E+00    0.895077409589290607E+00    0.867981208086013756E+00    0.858297192215919491E+00    0.615013593435287476E+02    0.288261482775211348E+02   -0.665762191540596504E+01    0.222192360637616659E+00   -0.738598100169581251E+01   -0.266977517438556642E+05   -0.603208507123170787E-09    0.514861179767816025E-07   -0.100643843108898494E+06   -0.610896350544153233E+01    1
    0.634749436129986688E+00    0.289566863320761592E+00    0.123365652743937676E+04    0.122308642842652807E+04   -0.178710558026111208E+02    0.830209968220286365E+00    0.895078075015544927E+00    0.867346469402313192E+00    0.857603648424148490E+00    0.723299783468246460E+02    0.108283835828304280E+02   -0.689089251132448943E+01    0.200901986055488618E+00   -0.691658570025372921E+01   -0.277208152662828907E+05   -0.376608214262705863E-09   -0.293335522198306943E-06   -0.100532335985092461E+06   -0.611146350544151318E+01    1
    0.134562816127142404E+01    0.154182276048483535E+01    0.124990165990807759E+04    0.121428088584594684E+04   -0.188178718611969380E+02    0.824586904280122601E+00    0.894974381685257003E+00    0.866489339292049410E+00    0.858048754692077642E+00    0.659933888912200928E+02    0.215435291409492500E+02   -0.675396601879444614E+01    0.232981244495464618E+00   -0.697027453098099414E+01   -0.266315014939060820E+05    0.481691210959753295E-09   -0.183253979938812858E-05   -0.100363233273958205E+06   -0.611396350544150202E+01    1
    0.922612793023175826E+01    0.605510839050508753E+01    0.124424513933341677E+04    0.122175303710308299E+04   -0.184168666957554343E+02    0.804667686262675930E+00    0.895053210020065326E+00    0.867603184700012187E+00    0.858406437873840300E+00    0.540485435724258423E+02    0.214793724834918969E+02   -0.712828850241893530E+01    0.228696516786903253E+00   -0.713733007586382406E+01   -0.261967104920409583E+05   -0.484066165082961089E-09   -0.147928642395787208E-06   -0.998948236410174432E+05   -0.611646350544151840E+01    1
    0.641051826846050332E+00    0.483447400697935792E+00    0.122958809899322000E+04    0.117195917777134582E+04   -0.181709707387740913E+02    0.623945347656618687E+00    0.894997663319110903E+00    0.867927583932876612E+00    0.858470096826553286E+00    0.729369598627090454E+02    0.334217512607574485E+00   -0.463425218847185061E+01    0.269496891646575754E+00   -0.761546725817740811E+01   -0.275809229141873730E+05   -0.100004952370361786E-08    0.599071504201948517E-06   -0.993126553758439259E+05   -0.611896350544151613E+01    1
    0.181305102493556589E+02    0.411404279713737253E+01    0.124024472244261437E+04    0.121511498947900714E+04   -0.183414490511068067E+02    0.667875055285556907E+00    0.894925778865814259E+00    0.866337905347347226E+00    0.858975189208984413E+00    0.451716214418411255E+02    0.751062591671943558E+01   -0.731171070948780688E+01    0.244123777572407441E+00   -0.756593209468426497E+01   -0.248322380918165727E+05   -0.120633044672236015E-08    0.106367140467897368E-05   -0.991731129934960627E+05   -0.612146350544151030E+01    1
    0.722272191372566539E+02    0.207830587551071932E+01    0.121983252222378542E+04    0.121143593182293262E+04   -0.183433465524467714E+02    0.813065325677515993E+00    0.895064152169227634E+00    0.866962647616863258E+00    0.857284441113472018E+00    0.430852627754211426E+02    0.266059540510177595E+01   -0.635991992272851547E+01    0.270780657543710557E+00   -0.710832995001283319E+01   -0.254987204408101934E+05   -0.103440573761280141E-08    0.595819803384116337E-06   -0.991457562142121460E+05   -0.612396350544150803E+01    1
    0.360798324490178179E+00    0.214200508799977846E+00    0.121663193785205885E+04    0.118713080034812083E+04   -0.186903488707878758E+02    0.753237142714680674E+00    0.895018309032917014E+00    0.867789408862590816E+00    0.857327273964881842E+00    0.768070501089096069E+02    0.280836711704730995E+02   -0.767954974957420333E+01    0.235709840528313480E+00   -0.725819330831924958E+01   -0.250654655581565203E+05   -0.514884338850174676E-09   -0.123373232463958403E-06   -0.991422792015919986E+05   -0.612646350544151108E+01    1
    0.101540079236377992E+00    0.417823241959230596E+00    0.124391799581087662E+04    0.123036746698228603E+04   -0.186961599037972697E+02    0.462051558898538550E+00    0.894931665575504298E+00    0.866960131525993383E+00    0.857331348299980145E+00    0.737938719987869263E+02    0.864511108994483912E+01   -0.568725873992283137E+01    0.224528256488886829E+00   -0.730133571180530172E+01   -0.280774648409644360E+05   -0.311989097780839230E-09   -0.477511562007179233E-06   -0.988332821405864379E+05   -0.612896350544151858E+01    1
    0.878012564040860144E+00    0.225412861995648157E+02    0.126873710013648156E+04    0.122109719354983258E+04   -0.179445011201876810E+02    0.774961667336569904E+00    0.894927043807506539E+00    0.866203418135642944E+00    0.858131713509559635E+00    0.531563919782638550E+02    0.129652285337448117E+02   -0.688537427438017335E+01    0.167228515172366754E+00   -0.794009912588079558E+01   -0.278405721508165516E+05   -0.375472064798150036E-09   -0.151085286631352138E-06   -0.986378936909298645E+05   -0.613146350544150476E+01    1
    0.758498821787400690E+00    0.136734722876407595E+02    0.123447871542378175E+04    0.122422097468562902E+04   -0.192680185237771120E+02    0.599670543231645592E+00    0.895023273277282705E+00    0.867958435237407677E+00    0.857844093441963218E+00    0.605643969774246216E+02    0.941524048447608841E+01   -0.608658634051356007E+01    0.224755509697140587E+00   -0.726423015936280159E+01   -0.275470953257976180E+05   -0.653312704025721802E-09    0.122060911022616883E-06   -0.985585762005863944E+05   -0.613396350544150160E+01    1
