    0.114335364364398879E+04    0.162837937214686690E+01    0.124558855529232801E+04    0.120573046264689970E+04   -0.183435141258850649E+02    0.622681593364140196E+00    0.894916802329796091E+00    0.865607233424467659E+00    0.858022560549138946E+00    0.860947623569038569E+02    0.146522599767245190E+02   -0.737115753787558692E+01    0.188566960028286074E+00   -0.749461057639551953E+01   -0.268406025835740438E+05   -0.642113531177498195E-09    0.212067167130053187E-06   -0.357255254033883816E+02
    0.115286694432747981E+04    0.197702878874084775E+01    0.125578931942007512E+04    0.119994591414480669E+04   -0.184201500639185412E+02    0.753617725683175088E+00    0.894933121369894002E+00    0.865508497517507247E+00    0.858627524455386593E+00    0.826329971397367302E+02    0.158314391416349398E+02   -0.672800089791544575E+01    0.174896314179501355E+00   -0.767846683243775452E+01   -0.281092142142288722E+05   -0.669491338539703002E-10   -0.704996022378411647E-06   -0.356414342284697767E+02
    0.101690375236232671E+04    0.204340589784728710E+01    0.123340894931026673E+04    0.118842529235405277E+04   -0.183575561772481777E+02    0.759632684449013884E+00    0.894924213375311139E+00    0.865499608976558532E+00    0.858396391305612738E+00    0.793342098323311262E+02    0.167695427001456281E+02   -0.765167864838959932E+01    0.232460101870526487E+00   -0.679616921091064263E+01   -0.256911486002299389E+05   -0.111914528667551564E-09   -0.773700259303040105E-06   -0.356108042568805701E+02
    0.126184263614222868E+04    0.146277924527486403E+01    0.121150144556262762E+04    0.121410590966732707E+04   -0.181017257963281395E+02    0.776939909675644191E+00    0.895006561820968272E+00    0.865658566218721504E+00    0.858095822502974226E+00    0.751126550865301965E+02    0.119042593870234867E+02   -0.534651352552487946E+01    0.218777256363279021E+00   -0.773167286914692031E+01   -0.282507539742238441E+05   -0.111566476882028039E-08    0.921823669778626037E-06   -0.354974440919987870E+02
    0.817360110006314812E+03    0.177059864085225338E+01    0.123358007460677300E+04    0.120416071067396751E+04   -0.179677603632586589E+02    0.732706099707743141E+00    0.895007554070114009E+00    0.865282934301516815E+00    0.858008921551591586E+00    0.381354580127598339E+02    0.115540590410868731E+02   -0.711991705575863953E+01    0.242305688135974057E+00   -0.704237604652290106E+01   -0.256566515179230919E+05   -0.749570970145919216E-10   -0.877784461537054833E-06   -0.354853260236318349E+02
    0.106144878765241265E+04    0.341967868420740073E+01    0.123607339573785157E+04    0.121540494376454058E+04   -0.183941097897444195E+02    0.740655111047730519E+00    0.894961670178013979E+00    0.865513603354397532E+00    0.858626827885294097E+00    0.896267674698026440E+02    0.115780285546658135E+02   -0.631636788231550828E+01    0.207355142902731993E+00   -0.704485017590411289E+01   -0.281560111959600436E+05   -0.106106646293335770E-08    0.856481294707517501E-06   -0.353382975011383209E+02
    0.735645487900695002E+03    0.165945882237596942E+01    0.123776318307866700E+04    0.122226776396205696E+04   -0.181154662368364114E+02    0.740261794481997137E+00    0.895075135121716214E+00    0.866165085378349686E+00    0.858825272835431086E+00    0.515498446722841948E+02    0.161200486915456764E+02   -0.659898923828104156E+01    0.265213370784764257E+00   -0.694921881358968996E+01   -0.257236830124287080E+05   -0.314683444022261902E-09   -0.567587923385319945E-06   -0.352685877110247148E+02
    0.147989918994953086E+04    0.249254957886290152E+01    0.122293287035935896E+04    0.122933281842857559E+04   -0.183101456773006142E+02    0.673541254667499478E+00    0.894920872302265136E+00    0.865366842901693079E+00    0.857825370146367172E+00    0.497334434708357520E+02    0.918302281250219998E+01   -0.725590902144142280E+01    0.201367432287539033E+00   -0.754444068061632223E+01   -0.264845385703345455E+05   -0.238841346448045081E-09   -0.492046604684351143E-06   -0.352409055295761320E+02
    0.104790976577012862E+04    0.830388266097193184E+00    0.121204215023078586E+04    0.121176213975988412E+04   -0.180765362352323748E+02    0.865359454805272876E+00    0.895053125198854715E+00    0.865470119085139378E+00    0.858346062522203579E+00    0.498739234179181281E+02    0.134099786617320049E+02   -0.649454171056377128E+01    0.247123295604497334E+00   -0.676498557020485425E+01   -0.267667137619480491E+05   -0.677721396855100406E-09    0.649425244802740025E-07   -0.352371275276787514E+02
    0.131585505989651210E+04    0.145924118612546949E+01    0.123968883949692190E+04    0.120805676761401423E+04   -0.189257850266494145E+02    0.704252182459635723E+00    0.894962354955912254E+00    0.865649123255017749E+00    0.858506428813580635E+00    0.415294673653077027E+02    0.149044132858335612E+02   -0.753746414067382187E+01    0.198723718429008184E+00   -0.668452557002259962E+01   -0.271990673457833400E+05   -0.771902356130716439E-09    0.356185227826036125E-06   -0.352118830828788276E+02
    0.143146516715553730E+04    0.933289212392785950E+00    0.121709555046512969E+04    0.120550602340424712E+04   -0.189299298757992638E+02    0.667473408917268696E+00    0.894981966529369566E+00    0.865842579176867355E+00    0.858615848622382827E+00    0.926158439474397710E+02    0.174491543421563158E+02   -0.669200406353786370E+01    0.206271651957155078E+00   -0.675813705208785098E+01   -0.279709148448445922E+05   -0.582094827282815098E-09    0.292360873701853825E-07   -0.350789856453979567E+02
    0.979044645846522030E+03    0.145927213544006462E+01    0.124044983553102770E+04    0.119834417211011964E+04   -0.183552417379474839E+02    0.636776956340894040E+00    0.894956837774080194E+00    0.865815548528395373E+00    0.858851976999740696E+00    0.417746434388761116E+02    0.171207094369220165E+02   -0.607512146589611035E+01    0.236763628653538810E+00   -0.766759618414293165E+01   -0.267932921787460182E+05   -0.727465974757764428E-09    0.220914296802911164E-06   -0.350257250292886297E+02
    0.123818962568568986E+04    0.102310320349834583E+01    0.122068200491318066E+04    0.120492295624716235E+04   -0.182638681764926716E+02    0.941145432720780217E+00    0.894956794440909698E+00    0.865908181638999852E+00    0.858741678933509611E+00    0.623898444879777117E+02    0.179707679321089948E+02   -0.734002506989227133E+01    0.219002280076074113E+00   -0.705596956246379836E+01   -0.262133036589640069E+05   -0.130227011659304345E-09   -0.750550209878530156E-06   -0.350183649209645154E+02
    0.100911283473540129E+04    0.207694435379339826E+01    0.122105598124289827E+04    0.121101460859305826E+04   -0.176662566515257673E+02    0.596735077242563583E+00    0.895070081435170528E+00    0.865773649170786253E+00    0.858331774925269686E+00    0.773006144327998754E+02    0.154002926340181290E+02   -0.587405588581748805E+01    0.219280091315186526E+00   -0.763480469548478169E+01   -0.275944452741682217E+05   -0.848638160973815282E-09    0.461023672900068235E-06   -0.347924348519251936E+02
    0.133472504236367718E+04    0.217884558287902363E+01    0.122563907423016803E+04    0.119629959445916438E+04   -0.192491999897068595E+02    0.853527070942456279E+00    0.894944317280182977E+00    0.865221353156276574E+00    0.858382795574654467E+00    0.862978729668917595E+02    0.139874045974337538E+02   -0.725122814891826728E+01    0.224061503231831549E+00   -0.706995868615431799E+01   -0.261909702938858063E+05   -0.595176802611890220E-09    0.615358926991007420E-07   -0.347061509010710409E+02
    0.108532265945756490E+04    0.178683863952456545E+01    0.120699724974492710E+04    0.120925894123633202E+04   -0.176498129770217140E+02    0.798067039825776980E+00    0.894992582538195247E+00    0.865600347112235990E+00    0.857970847465790221E+00    0.390873638678470314E+02    0.127404115113130825E+02   -0.665920949990857203E+01    0.252248226551639865E+00   -0.749584169781942045E+01   -0.255417701100767008E+05   -0.598359201033349945E-09   -0.227133392999899781E-07   -0.346008738538504588E+02
    0.126053800589913067E+04    0.211709546047751163E+01    0.122268981151064713E+04    0.118918147032940146E+04   -0.181472386380829640E+02    0.699687308267555208E+00    0.894979544962938522E+00    0.866069348146543683E+00    0.858805206292384993E+00    0.610369656449456528E+02    0.192206879155528334E+02   -0.760882323952713868E+01    0.210215558374212047E+00   -0.669251972355776648E+01   -0.266590852772959333E+05   -0.338661757823261014E-09   -0.354530291180901233E-06   -0.345979955794695400E+02
    0.972525635114569354E+03    0.141403014559612084E+01    0.123038662903039790E+04    0.120367429024663898E+04   -0.178022094994629931E+02    0.792443501254720406E+00    0.895064611452913050E+00    0.865559979260889012E+00    0.858092606253773371E+00    0.424898107711949109E+02    0.156881835122227464E+02   -0.733861986604151362E+01    0.242205018879564193E+00   -0.712120011657810714E+01   -0.254725424081098681E+05   -0.170025569333804446E-09   -0.732130057916850088E-06   -0.345915710927644895E+02
    0.887550830093396598E+03    0.131913486547766579E+01    0.124364406387040754E+04    0.124389716262152615E+04   -0.182026842680416010E+02    0.638868089698493180E+00    0.894976895212659995E+00    0.865867006345939827E+00    0.858071224869181859E+00    0.630705828443106995E+02    0.143496962970353312E+02   -0.691078668362495385E+01    0.225308203104776811E+00   -0.703318739592073960E+01   -0.266572986007681138E+05   -0.269432213116921177E-09   -0.491321861695689503E-06   -0.344638306504350638E+02
    0.125238095844336453E+04    0.420514049427593317E+01    0.123865284831877511E+04    0.119902790104287874E+04   -0.188423318352148428E+02    0.845602695714086527E+00    0.894977006145185494E+00    0.865577970253554985E+00    0.858564542366479833E+00    0.914894778696412914E+02    0.739591075834475564E+01   -0.808079360905433930E+01    0.202431915519664968E+00   -0.683087075286842538E+01   -0.260102208362949423E+05   -0.563674862807208963E-09    0.157412168234854027E-08   -0.344539863748558162E+02
    0.807719685350538157E+03    0.643597574561343144E+00    0.123027069316403163E+04    0.121797945303222718E+04   -0.183772692323957507E+02    0.729762286120759773E+00    0.895021862679250768E+00    0.865844496051106138E+00    0.858955268450571241E+00    0.952288861947019143E+02    0.164610267352962012E+02   -0.648195158907708713E+01    0.263437055152485000E+00   -0.719412053657336692E+01   -0.256893632393753724E+05   -0.866173493856900888E-09    0.408952849434776484E-06   -0.344378463741004808E+02
    0.120272410518929223E+04    0.239047097456363744E+01    0.121587368110607076E+04    0.121411232762439772E+04   -0.185352258991272656E+02    0.600556859555278932E+00    0.894962393534671108E+00    0.865898304844438638E+00    0.858744825946005541E+00    0.473335033607015703E+02    0.119595536041863255E+02   -0.606679172243509779E+01    0.236517053053265203E+00   -0.733291477329932651E+01   -0.270102685838366197E+05   -0.754697111094716505E-09    0.248704257896331463E-06   -0.344294199917398700E+02
    0.109382070823250228E+04    0.173878727239926878E+01    0.124337375978302589E+04    0.121424312992687442E+04   -0.186784123337489483E+02    0.612839353273189169E+00    0.895028278917545661E+00    0.865614984702411494E+00    0.858561860312540004E+00    0.739504086208119276E+02    0.157817878981587238E+02   -0.645266183149642636E+01    0.207423404911350917E+00   -0.743650539609962546E+01   -0.275662402790502274E+05   -0.387365680596305679E-10   -0.857010705553090477E-06   -0.344128318389445980E+02
    0.125735906805212085E+04    0.122171568784010010E+01    0.122304046015262725E+04    0.122849251411200407E+04   -0.184360548507836697E+02    0.850785885493983152E+00    0.895037446569820316E+00    0.865298465855765198E+00    0.858478615846813509E+00    0.945031373123397884E+02    0.124777178800892816E+02   -0.583893534750734844E+01    0.200295400141273422E+00   -0.760955058022214725E+01   -0.283792235056938953E+05   -0.474301377182896270E-09   -0.137635507612484032E-06   -0.343756620499758512E+02
    0.989581964963430551E+03    0.184646407142384295E+01    0.123149912190899749E+04    0.122245187527371922E+04   -0.185386132973471334E+02    0.648710763862220374E+00    0.894952365424234508E+00    0.865609506932927708E+00    0.858061039843258766E+00    0.801138681443846110E+02    0.117615149711547318E+02   -0.541314715649247535E+01    0.222024950183920156E+00   -0.698883385985889216E+01   -0.289495860074336597E+05   -0.148693422267961637E-08    0.150075094500451588E-05   -0.343456706257724917E+02
    0.136215459292358992E+04    0.214480362138172920E+01    0.122690432547146861E+04    0.122962432576825836E+04   -0.191624650584987144E+02    0.534265059533345466E+00    0.894992113119421395E+00    0.865546031093692658E+00    0.858183545617570376E+00    0.609227259958953837E+02    0.128274543425397294E+02   -0.602139708826192255E+01    0.207253859005770008E+00   -0.708974616251647660E+01   -0.285198898851350204E+05   -0.970427024860943299E-09    0.726005103269736475E-06   -0.343289414982753982E+02
    0.104067391131932413E+04    0.223354972134169349E+01    0.123584767867795176E+04    0.120321970012679458E+04   -0.179670252609508374E+02    0.861062842567195008E+00    0.895015353553262227E+00    0.865239705978330220E+00    0.858982870512280616E+00    0.511528310964091446E+02    0.897089237663834460E+01   -0.687321667925839641E+01    0.220312667065576756E+00   -0.752131202502361162E+01   -0.263714642437675357E+05   -0.336546169006685476E-09   -0.401583733030095255E-06   -0.342501178454462973E+02
    0.800208051821217850E+03    0.113594620807798385E+01    0.122644357468667545E+04    0.121504259221390112E+04   -0.182042454913772112E+02    0.711536546894490862E+00    0.895060013835400903E+00    0.866150867326869855E+00    0.858905454252084977E+00    0.918554399588540775E+02    0.186781881158390490E+02   -0.668598526893603573E+01    0.258132280057786379E+00   -0.698491394217250061E+01   -0.257365174176290820E+05   -0.126785771297458071E-08    0.105879695763533718E-05   -0.341943289876720939E+02
    0.115235267837915558E+04    0.239589439101604240E+01    0.123207837346640554E+04    0.122041112562865578E+04   -0.183842275050670700E+02    0.875192876525106911E+00    0.894966767538427965E+00    0.865116969310988693E+00    0.858300117061131407E+00    0.504474348042511238E+02    0.935770987811321753E+01   -0.592560941388818829E+01    0.201167657836746866E+00   -0.769472692783435530E+01   -0.280911904060800116E+05   -0.764075375262852342E-09    0.359242025049671143E-06   -0.341779493466911930E+02
    0.120708956812078054E+04    0.336373123851320299E+01    0.122742153674784822E+04    0.121161024337811318E+04   -0.179284876610987602E+02    0.762033060499331949E+00    0.894999997927638957E+00    0.865337961291766544E+00    0.858031156686128615E+00    0.788022717883035568E+02    0.772557585643210309E+01   -0.681180155680179134E+01    0.211863803663149608E+00   -0.729910704696605794E+01   -0.270966873306980415E+05    0.603345499794008042E-09   -0.197535986597133986E-05   -0.341751476000305630E+02
    0.104874666860180287E+04    0.233930243248296987E+01    0.122405391711806510E+04    0.120756413956690449E+04   -0.185682795731921857E+02    0.774824013717875570E+00    0.894978866524255179E+00    0.865988482977125273E+00    0.858662437743220264E+00    0.433714185959654657E+02    0.153758162993418619E+02   -0.571550239753812939E+01    0.228665101510350494E+00   -0.738206433581242560E+01   -0.276538895201910891E+05   -0.958927376011114259E-09    0.570940934108691323E-06   -0.341310431971292374E+02
    0.987213297633865864E+03    0.936767007790737627E+00    0.122629916846457695E+04    0.120824086120627044E+04   -0.183175792225616902E+02    0.670268705570780887E+00    0.895036308120278568E+00    0.865797952672787696E+00    0.858864760157321272E+00    0.459204843162644138E+02    0.163393564758119325E+02   -0.647464524238190364E+01    0.229991465440418152E+00   -0.739045776990945313E+01   -0.265490873744749733E+05   -0.260627113844781765E-09   -0.542563935246785103E-06   -0.340514485722359694E+02
    0.110373872147514135E+04    0.180201665862533544E+01    0.121132506458926923E+04    0.119066995580166213E+04   -0.187797123990796528E+02    0.685760611528809294E+00    0.894936918561154204E+00    0.865479290344548069E+00    0.858148846063418347E+00    0.562596455456036892E+02    0.145951512033323834E+02   -0.645422207512742041E+01    0.256160253223059686E+00   -0.667308529040809439E+01   -0.265452903186178555E+05   -0.250223954267199692E-09   -0.637451376206807166E-06   -0.340403438983656557E+02
    0.143560827183020729E+04    0.271280924940170687E+01    0.121534893382212749E+04    0.119660213631838542E+04   -0.192324848423424477E+02    0.699863705405629588E+00    0.895030284742136195E+00    0.865341683880554324E+00    0.858696022912459500E+00    0.940855617393052199E+02    0.132806683512269785E+02   -0.835079468741430553E+01    0.246797871466450380E+00   -0.662444132715630474E+01   -0.243892341896522266E+05   -0.409039046429423314E-09   -0.314841135852229355E-06   -0.339860715943208476E+02
    0.123203134396070004E+04    0.110505233257416635E+01    0.121381852046028962E+04    0.121449329839514917E+04   -0.178531833391749224E+02    0.739544607713749191E+00    0.894917101130806580E+00    0.865873997438330822E+00    0.858452712574642618E+00    0.722556954338138269E+02    0.161336500245201826E+02   -0.672765583916156551E+01    0.237920642707504404E+00   -0.735323442491194523E+01   -0.262668911910167262E+05   -0.566775434616631579E-09   -0.327931290282930041E-07   -0.339859362445421098E+02
    0.116931104734271298E+04    0.336520557810854681E+01    0.124188672340560470E+04    0.120913978611363882E+04   -0.185086614252081212E+02    0.643993918529148668E+00    0.895057616968822467E+00    0.865633533184805293E+00    0.858532853341813507E+00    0.728562039201901968E+02    0.922726374590426701E+01   -0.676534764412920175E+01    0.203258803939598331E+00   -0.745240273955279076E+01   -0.272379124469176459E+05   -0.543384659453850812E-09    0.273663626083728096E-07   -0.339695384067862349E+02
    0.129018893728722401E+04    0.221450874476173754E+01    0.122872928081288410E+04    0.121457668453329666E+04   -0.180266265918790367E+02    0.837216439460156114E+00    0.895006380463376883E+00    0.865412826589893158E+00    0.858946507859527419E+00    0.609204304171695554E+02    0.102873075642390095E+02   -0.723293634481630221E+01    0.201223835279513236E+00   -0.719211453640054099E+01   -0.269846941985463091E+05   -0.504610281951552210E-09   -0.243978164999919802E-07   -0.339681968802579632E+02
    0.111808045820914890E+04    0.180204464981965939E+01    0.121907162289867756E+04    0.122751667310685275E+04   -0.182887613692700484E+02    0.754326473849162848E+00    0.895002720372186200E+00    0.865255655933049761E+00    0.858970475299852820E+00    0.406632249968750017E+02    0.886454430219143497E+01   -0.636171460979880798E+01    0.229547848623127687E+00   -0.693776075275154369E+01   -0.273681195528542303E+05   -0.363427050402986312E-09   -0.406783571911573765E-06   -0.339669394377683105E+02
    0.128487435508168915E+04    0.220898388482341712E+01    0.122765069202116251E+04    0.121848685953413542E+04   -0.180030248203161065E+02    0.802320826369391171E+00    0.894935916018823607E+00    0.865924361861604819E+00    0.858612333460046062E+00    0.673658032644076457E+02    0.137097608697565629E+02   -0.731907979120836938E+01    0.216986796671004234E+00   -0.710330182292282419E+01   -0.264971388335437005E+05   -0.396296261072311610E-09   -0.279850705238905508E-06   -0.339470971334674871E+02
    0.117625212646078353E+04    0.229133470453077592E+01    0.121894388233883819E+04    0.120298375203686419E+04   -0.181903632619453965E+02    0.904493977085999101E+00    0.895030832827873990E+00    0.865808030041814503E+00    0.858622971312808181E+00    0.502860999521189669E+02    0.138388520128237378E+02   -0.615848046357508316E+01    0.212776337187322112E+00   -0.730929256958408136E+01   -0.277431334027223529E+05   -0.850772598284089663E-09    0.476144414350254739E-06   -0.339277755302179216E+02
    0.917585133343797111E+03    0.182497348621568922E+01    0.124284976860076722E+04    0.120393100517748985E+04   -0.183439938804457974E+02    0.711653406610451178E+00    0.894906183578700110E+00    0.865592011562730357E+00    0.858934958968117113E+00    0.829455331138621972E+02    0.162398966026011564E+02   -0.616072549714769302E+01    0.220621585739515486E+00   -0.716654221833886673E+01   -0.278397769938363635E+05    0.118465311595326482E-09   -0.119642210478971192E-05   -0.339258008867977097E+02
    0.100554705448387597E+04    0.194290868324483523E+01    0.124642855881500805E+04    0.122132328346104532E+04   -0.181915693549255302E+02    0.726569812409789240E+00    0.894943487170638208E+00    0.865276174203816639E+00    0.858651468181586441E+00    0.990749298142463317E+02    0.120355414951536765E+02   -0.695026476018244743E+01    0.200116931501323925E+00   -0.761683206484163744E+01   -0.268754698311506618E+05   -0.320520392597480636E-09   -0.332150457913776321E-06   -0.339251929001849319E+02
    0.123519126125113849E+04    0.192224762667100824E+01    0.122073549220304540E+04    0.120436780800093038E+04   -0.180541195542589605E+02    0.790394864579332501E+00    0.895063601203988646E+00    0.865775691591729957E+00    0.858434988986925607E+00    0.611576081537059579E+02    0.133211684217607136E+02   -0.746218411434784734E+01    0.213983830054241847E+00   -0.684809579822930825E+01   -0.264985268059417067E+05    0.475679716437030921E-09   -0.175132977357241806E-05   -0.338921950152509908E+02
    0.895058455285404420E+03    0.360481745148131871E+01    0.123142944998890289E+04    0.121377160289106496E+04   -0.184268997187411969E+02    0.759759109616698791E+00    0.895019036861137818E+00    0.865466497689072911E+00    0.858775153718885131E+00    0.737724760333005349E+02    0.712906506501343706E+01   -0.641348664588836304E+01    0.242159968279696991E+00   -0.725942056466391694E+01   -0.263494533204326945E+05   -0.525645627770369723E-09   -0.171227237323293379E-06   -0.338773806412706264E+02
    0.776965743418502711E+03    0.215138533693933987E+01    0.123334574702793770E+04    0.121332609198827367E+04   -0.174130888453302148E+02    0.662716035853650687E+00    0.895002250993945592E+00    0.865725881935539343E+00    0.858290185939799111E+00    0.699647999590312963E+02    0.110024590624674747E+02   -0.646269915146296459E+01    0.231962556251947560E+00   -0.720087045057124620E+01   -0.268318143202701649E+05   -0.838116853724386318E-09    0.404638544729962897E-06   -0.338532052621007935E+02
    0.873258226338079339E+03    0.102497134528475220E+01    0.123215805771515920E+04    0.122932798659263108E+04   -0.186630954060436167E+02    0.721543178531025897E+00    0.895093234231432500E+00    0.865921112790512204E+00    0.858282449543339876E+00    0.505557437064456394E+02    0.152001665836050464E+02   -0.569019006000808503E+01    0.258973116622965960E+00   -0.760937982736997753E+01   -0.263851381646752488E+05   -0.637784316906488703E-09   -0.181990970997617778E-07   -0.338516568345194102E+02
    0.112521666574736992E+04    0.103501033692746924E+01    0.122690241810742555E+04    0.122440298839576030E+04   -0.186693994815399549E+02    0.752903065060747112E+00    0.894908685168213536E+00    0.865874866353122608E+00    0.858224875218430383E+00    0.629084973214179186E+02    0.165884180012328777E+02   -0.558514331921179963E+01    0.224833061701267850E+00   -0.764047892823839181E+01   -0.277625390365245839E+05   -0.263111122304618823E-10   -0.956115648880404408E-06   -0.338289238861233343E+02
    0.118155666224907782E+04    0.160718082719923872E+01    0.121607906664255029E+04    0.121942786136370864E+04   -0.181821180184012512E+02    0.804737184016687812E+00    0.895063140030417648E+00    0.865421068446509234E+00    0.858953725602626728E+00    0.374668036814621317E+02    0.983387727577623671E+01   -0.697024512954286912E+01    0.235260946402019250E+00   -0.718800653065770767E+01   -0.260094726825305879E+05   -0.428655159692400682E-09   -0.240885459049457433E-06   -0.338142878151747013E+02
    0.129540710571824343E+04    0.292436638863587284E+01    0.121740918529212968E+04    0.120372970910288063E+04   -0.180171272366071875E+02    0.856935610228743871E+00    0.895005245273824745E+00    0.865754622940513419E+00    0.858935927155495382E+00    0.765982280007789456E+02    0.105213768451055270E+02   -0.719042301252314875E+01    0.219332314312911753E+00   -0.726482268437893364E+01   -0.262421401263307489E+05   -0.653411277313087244E-09    0.160984351046101843E-06   -0.337991329371165605E+02
    0.125479992025378442E+04    0.381862933056144938E+01    0.122951123031390375E+04    0.121292352864987674E+04   -0.182073506825105191E+02    0.763097136477884574E+00    0.895046573097165732E+00    0.865789825975479932E+00    0.858703126481638823E+00    0.834637564519449597E+02    0.128048655169718195E+02   -0.664263639320277299E+01    0.189017682641038159E+00   -0.732138155193664364E+01   -0.280091194764463071E+05   -0.182097833832022996E-08    0.220408694352880305E-05   -0.337961724527020451E+02
    0.111376105351364345E+04    0.246761005310081671E+01    0.121833548788887856E+04    0.120368449336213803E+04   -0.177648714801992860E+02    0.843896689011870538E+00    0.894987743817866610E+00    0.865792750325367400E+00    0.858235089907245841E+00    0.544879055413881019E+02    0.117347500611461388E+02   -0.703118698578316170E+01    0.240590351546603076E+00   -0.736072462875607947E+01   -0.256245087966220926E+05   -0.461790164172078157E-09   -0.242772696101878828E-06   -0.337712817531789895E+02
