,dpdt,T,Kd,MI_radius,Profile
0,0.0006598632647161677,1209.04692341387,0.000912495220761873,88.98519071213546,SW_7_2_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0011571908202881098,1209.9063970253444,0.0009093489762084066,56.58752310793987,SW_7_3_1
,dpdt,T,Kd,MI_radius,Profile
0,0.000976132201846163,1208.8243907400933,0.000902959228860746,60.25384826979081,SW_7_3_2
,dpdt,T,Kd,MI_radius,Profile
0,0.0015053620372270668,1208.1634443545688,0.0009087872931343588,75.00475223593772,SW_7_4_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0014269210088177836,1209.945582190686,0.0009009544569073243,42.5731241719161,SW_7_6_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0008437001138974953,1209.3089076794322,0.0009202312515911099,60.8247093810097,K97_23_4_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0003559639174539273,1209.9088741231376,0.0008908814579010004,98.85568848791398,K97_23_5_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0010498075060756955,1208.1415818718028,0.000905309122777876,49.99450662118378,K97_23_8_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00046331155819442135,1209.4898318740259,0.0008954477285771357,60.9899947045221,K97_23_10_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00042138441283606683,1207.12679644561,0.0008897273654614209,91.50512907921538,K97_23_16_3
,dpdt,T,Kd,MI_radius,Profile
0,0.0006428611810449213,1208.9185858671012,0.0008928976720513149,90.0360212169914,K97_23_17_1
