,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0006598632647161677,0.000537826123275711,0.0008738692521288586,0.00041879321872218494,0.0011557499566069557,0.00012203714144045676,0.00021400598741269086,SW_7_2_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0011571908202881098,0.0009192401689294004,0.0014139365857512762,0.0007710183354587084,0.0017772088083983625,0.00023795065135870938,0.00025674576546316644,SW_7_3_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.000976132201846163,0.0008086632865100922,0.0012334309760726196,0.0006668137078456805,0.0015519380819835674,0.00016746891533607087,0.0002572987742264566,SW_7_3_2
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0015053620372270668,0.0011267917542803624,0.002143901193771948,0.0008520577787260923,0.003205358828166661,0.0003785702829467044,0.000638539156544881,SW_7_4_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0014269210088177836,0.001177986585109976,0.0017727029844358366,0.000976753319520367,0.0021301543993115174,0.00024893442370780747,0.000345781975618053,SW_7_6_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0008437001138974953,0.0006928957789123093,0.001037144455397332,0.0005723524860067592,0.0012707507556799814,0.000150804334985186,0.00019344434149983674,K97_23_4_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0003559639174539273,0.00029268661334313513,0.0004379764311077111,0.0002457572315391745,0.0005688637630201724,6.327730411079214e-05,8.20125136537838e-05,K97_23_5_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0010498075060756955,0.0008778916600499081,0.001267094246307117,0.0007118561133762456,0.0015070294618100503,0.00017191584602578743,0.00021728674023142143,K97_23_8_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.00046331155819442135,0.00038669515933962813,0.0005637930143919777,0.00031781813933799805,0.0006682022137481112,7.661639885479321e-05,0.00010048145619755632,K97_23_10_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.00042138441283606683,0.00033461338971543976,0.000518395267887841,0.0002837673567353509,0.0006508179121821994,8.677102312062708e-05,9.701085505177414e-05,K97_23_16_3
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0006428611810449213,0.0005024602485690163,0.0008433739690469763,0.00039696617162735405,0.0010895885105872067,0.00014040093247590503,0.0002005127880020549,K97_23_17_1
