,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.00018632631649535667,0.00014278446480567,0.00023691687644428048,0.00011486995815480096,0.0002892431726754615,4.354185168968668e-05,5.0590559948923805e-05,K97_23_5_1
