,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0001387616860539657,0.000117210784745577,0.00016423040509453197,0.0001012055663334549,0.00018798108265111456,2.155090130838869e-05,2.5468719040566272e-05,K97_23_8_1
