    0.160287196971846118E-06    0.122073555587390001E+04    0.896889807603379135E-03    0.115995113780266109E+03   -0.821929697048813750E+03   -0.599146350544150419E+01    1
    0.351979501708583714E-06    0.121085056677318539E+04    0.842462361802521088E-03    0.115424775633272674E+03   -0.821929697048813750E+03   -0.599396350544151169E+01    1
    0.424665042809160057E-06    0.122076797933522016E+04    0.915726318700302864E-03    0.114563807017764290E+03   -0.821929697048813750E+03   -0.599646350544151474E+01    1
    0.148642330439757187E-06    0.121649608254289842E+04    0.781283669473194350E-03    0.115227508111312730E+03   -0.821929697048813750E+03   -0.599896350544151957E+01    1
    0.378316764694937676E-06    0.120447861822787763E+04    0.100988261350049924E-02    0.114555585662746083E+03   -0.821929697048813750E+03   -0.600146350544151552E+01    1
    0.185373771725021417E-06    0.121846436144452514E+04    0.833833990141092784E-03    0.114053300103579218E+03   -0.821929697048813750E+03   -0.600396350544151858E+01    1
    0.112248841052467160E-06    0.119683645682745123E+04    0.709772691720620785E-03    0.114860244372332815E+03   -0.821929697048813750E+03   -0.600646350544151630E+01    1
    0.228376618407555274E-06    0.121432304005404512E+04    0.834991696936527141E-03    0.115760039765040972E+03   -0.821929697048813750E+03   -0.600896350544152469E+01    1
    0.365878465696853193E-06    0.121365744186482812E+04    0.102544849977215203E-02    0.114303455149780348E+03   -0.821929697048813750E+03   -0.601146350544151886E+01    1
    0.215161058360095281E-06    0.121257535991950567E+04    0.943114721477787341E-03    0.115993365791841271E+03   -0.821929697048813750E+03   -0.601396350544150859E+01    1
    0.261456190810125667E-06    0.122088959114888394E+04    0.787507025416868053E-03    0.116046267955214631E+03   -0.821929697048813750E+03   -0.601646350544151520E+01    1
    0.191914907597181510E-06    0.121292184048219360E+04    0.933762677842226558E-03    0.114124538739539901E+03   -0.821929697048813750E+03   -0.601896350544151559E+01    1
    0.359288080894570613E-06    0.120146849294579442E+04    0.923631261008529738E-03    0.115250511755230036E+03   -0.821929697048813750E+03   -0.602146350544152753E+01    1
    0.100094029396065852E-06    0.121711850621870622E+04    0.853211816439124952E-03    0.115021817198797820E+03   -0.821929697048813750E+03   -0.602396350544153325E+01    1
    0.537517901892152560E-06    0.124267999396861751E+04    0.992308598880216807E-03    0.113851388780423903E+03   -0.821929697048813750E+03   -0.602646350544152298E+01    1
    0.192090724003119517E-06    0.120860708336212156E+04    0.821164842869590407E-03    0.115102003693774023E+03   -0.821929697048813750E+03   -0.602896350544150561E+01    1
    0.163064681016797609E-06    0.122848412350554577E+04    0.956605917472229828E-03    0.114834565243734787E+03   -0.821929697048813750E+03   -0.603146350544150955E+01    1
    0.319768094361023156E-06    0.122633611548518547E+04    0.965243631419141542E-03    0.116570067505077517E+03   -0.821929697048813750E+03   -0.603396350544152682E+01    1
    0.218018260555379549E-06    0.121342314233992988E+04    0.916587735400560067E-03    0.114109219381808359E+03   -0.821929697048813750E+03   -0.603646350544153165E+01    1
    0.371846757171732145E-06    0.120671836082327582E+04    0.899664237719421727E-03    0.116050690491583978E+03   -0.821929697048813750E+03   -0.603896350544152227E+01    1
    0.290329775764821528E-06    0.118937445526289389E+04    0.862588974125478919E-03    0.115569583899127068E+03   -0.821929697048813750E+03   -0.604146350544151556E+01    1
    0.141503391671440697E-06    0.121149604996857238E+04    0.915930318231016321E-03    0.116282364589777757E+03   -0.821929697048813750E+03   -0.604396350544152039E+01    1
    0.131742729735764595E-06    0.120379284130423866E+04    0.993295802446477697E-03    0.115609396045980304E+03   -0.821929697048813750E+03   -0.604646350544152966E+01    1
    0.384400577021814490E-06    0.122137323400256059E+04    0.835984335463270346E-03    0.114553018133905979E+03   -0.821929697048813750E+03   -0.604896350544152206E+01    1
    0.656615015677824069E-06    0.120926570884501507E+04    0.839627801484102735E-03    0.115402722167900222E+03   -0.624481255108224218E+03   -0.605146350544152156E+01    1
    0.571812502517046599E-06    0.119255673636012193E+04    0.847186865342172148E-03    0.115779662711454179E+03   -0.624382250439760469E+03   -0.605396350544152995E+01    1
    0.835067262979836060E-06    0.120002989362796689E+04    0.107265889634221528E-02    0.114037582145279302E+03   -0.624243891475844748E+03   -0.605646350544151790E+01    1
    0.444905959153954681E-06    0.117165830795204056E+04    0.766855721933090337E-03    0.114246100175753227E+03   -0.624060946628496367E+03   -0.605896350544151829E+01    1
    0.838535625904584444E-06    0.119631445529200664E+04    0.100606696541909613E-02    0.114933046143331268E+03   -0.620671403170347958E+03   -0.606146350544153112E+01    1
    0.104639869493781876E-05    0.121329715148589730E+04    0.109977956766371416E-02    0.114615470078076157E+03   -0.620403721594779313E+03   -0.606396350544153950E+01    1
    0.713006721760210714E-06    0.120675292837092593E+04    0.774583753025774677E-03    0.115185146198817947E+03   -0.619116655321236408E+03   -0.606646350544153368E+01    1
