,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0005968852973288152,0.0004144756108805625,0.0008760604782095558,0.00027853905585147233,0.001310541096638194,0.00018240968644825275,0.0002791751808807406,SW_7_3_1
