,dpdt,T,Kd,MI_radius,Profile
701,0.00026416366742207365,1204.1800460817437,0.0008241801952487257,77.3041830044312,SW_7_3_1
702,0.0006064820443131729,1219.283781151118,0.0008269476974290577,56.02648958186462,SW_7_3_1
703,0.0008218803946908061,1209.7392961997862,0.0008584064453724522,47.46844182764037,SW_7_3_1
704,0.0005611314441895667,1190.876532979967,0.0010337705227253262,56.72171898634856,SW_7_3_1
705,0.00027764146653297357,1196.7769881452841,0.0007875708226377268,71.85032746392449,SW_7_3_1
706,0.0005799633301635212,1215.4875424175332,0.0008677668383770031,57.93147016145965,SW_7_3_1
707,0.0002755746770009868,1200.836503903205,0.0007456576766441441,71.1769531052995,SW_7_3_1
708,0.0006478752970254797,1199.2105426769156,0.0009756268919832727,52.80155605725093,SW_7_3_1
709,0.0007111457527823298,1200.7257262294447,0.000847181485388847,49.139192832047236,SW_7_3_1
710,0.00042734435092591335,1218.8572734510246,0.000912897250944025,67.26608978753605,SW_7_3_1
711,0.0009902004482172798,1189.9075874626176,0.0011100982901750963,45.902813177965875,SW_7_3_1
712,0.0004975834389345728,1222.5546563146152,0.0008664535560917675,61.495976621900695,SW_7_3_1
713,0.0004070690800870477,1207.912916980605,0.0009266855193997538,66.90986137996049,SW_7_3_1
714,0.0006071344780543527,1219.1296117618647,0.000822585825165422,55.795881569420054,SW_7_3_1
715,0.000962298344249491,1224.4901623212743,0.0008393282847355555,45.58132345322757,SW_7_3_1
716,0.0005995191946384812,1214.2038025000268,0.0007982840595001664,54.39500652522894,SW_7_3_1
717,0.00040545065838991373,1207.0306276293393,0.0010719821172015757,74.79256993645913,SW_7_3_1
718,0.0005345459240991045,1213.014221769638,0.0010499685381373774,65.79716350661855,SW_7_3_1
719,0.0007723912668414178,1232.6971591861904,0.0008155328413961082,49.54647887382656,SW_7_3_1
720,0.0005393642932880927,1208.6960539356098,0.0009532109676493143,59.12564048523339,SW_7_3_1
721,0.0005379933631107437,1203.2656350811785,0.0009741509813360043,61.09247968379319,SW_7_3_1
722,0.0006750071221517812,1208.2576202030898,0.0009333269602392277,54.308557566082705,SW_7_3_1
723,0.0006808994970029263,1216.0311650830313,0.0011000813401909528,60.277639589213564,SW_7_3_1
724,0.00099338615077621,1226.0771389449546,0.0008938131380393678,44.75091394363275,SW_7_3_1
725,0.000647119524399831,1214.7650008119817,0.000951286768079109,55.06124742820437,SW_7_3_1
726,0.00041562348169448524,1213.137997031573,0.0008639821057403048,65.12718338080282,SW_7_3_1
727,0.0003291340963312296,1209.0427575013584,0.0008040714790650721,69.62978824916894,SW_7_3_1
728,0.0005636756211967497,1218.9703193142184,0.0009108703148414775,58.581792053682975,SW_7_3_1
729,0.0006800450722810849,1219.084067183531,0.0009169958091365287,55.61124967033586,SW_7_3_1
730,0.0005415858134455115,1214.8101477344287,0.0008611875099278422,57.30167463069901,SW_7_3_1
731,0.00045804278628921123,1204.357246888848,0.0009302959854886986,64.90362991726462,SW_7_3_1
732,0.0005026467796149168,1207.4260644002165,0.0010097234969034669,65.22853711796273,SW_7_3_1
733,0.0005260107240712134,1197.3704755708839,0.0009083316531771344,56.24644149947714,SW_7_3_1
734,0.0008763950879769353,1196.1772481619566,0.0007942001116721215,42.1386089966724,SW_7_3_1
735,0.0006159564321237105,1215.334639920066,0.0009383336468340998,56.19491936115845,SW_7_3_1
736,0.00042468303107757484,1207.7138457481424,0.0008138834250056283,63.766630733488945,SW_7_3_1
737,0.0005903792811492795,1202.7706238268263,0.0009032734515848057,53.948807201039344,SW_7_3_1
738,0.0007882584870291462,1211.6387846026898,0.0009419857640896946,49.15666432688666,SW_7_3_1
739,0.0007815496091172199,1234.1844576119004,0.0008857385600837295,53.60278029826182,SW_7_3_1
740,0.0005891691595343428,1210.4062220129438,0.0008732846925822306,54.519193873717214,SW_7_3_1
741,0.00034469553454423966,1201.3735687264011,0.0009629838599493012,72.5635301169707,SW_7_3_1
742,0.0005343668745747364,1214.30202448939,0.0007926961376173409,57.362640000506104,SW_7_3_1
743,0.0004781854118320899,1235.9351432294673,0.0007577277242205932,61.42311786320601,SW_7_3_1
744,0.0004248841327563626,1232.0236136858507,0.00078707353185367,65.55903323767393,SW_7_3_1
745,0.0007462784232874167,1193.5328524630106,0.0008329798641517469,44.97709139772133,SW_7_3_1
746,0.0011702083469163987,1170.561359520342,0.0008313571422659294,32.996804735876395,SW_7_3_1
747,0.00088989412579312,1194.598370470958,0.0007106953617891788,39.32645301664371,SW_7_3_1
748,0.0006392272003360007,1198.4715056534399,0.0007685347937387447,47.64016489047337,SW_7_3_1
749,0.000748343748425389,1199.6668308542032,0.0007295805893883374,42.959441610607755,SW_7_3_1
750,0.00058061191876875,1205.547234417682,0.0007564630889535799,51.379906046964955,SW_7_3_1
751,0.0005700771053065608,1199.2406749332129,0.0007650968456844415,51.79458773274903,SW_7_3_1
752,0.00043532458744146554,1192.9591358259438,0.0007514571380677808,56.812517897730665,SW_7_3_1
753,0.00042614580644884825,1187.7818988588076,0.000786052011758843,56.88371593954574,SW_7_3_1
754,0.0003704157378771649,1193.920944871765,0.0007741456915786693,61.6694794286779,SW_7_3_1
755,0.00043866016266053045,1195.5212066078218,0.000721036561848324,56.15867425113125,SW_7_3_1
756,0.00031613739037923135,1188.6715126764732,0.0007518136387754153,64.06435131931002,SW_7_3_1
757,0.0005299644025629713,1199.8547451668728,0.0007622641994862423,53.21585737681692,SW_7_3_1
758,0.0005132076358281967,1199.0219503130832,0.000788937533703887,54.92383918296212,SW_7_3_1
759,0.0009368043854564653,1197.536546262296,0.0009007238589703781,42.95120557210437,SW_7_3_1
760,0.0008068756633742817,1197.87675744222,0.0008860909766655406,45.901414949970416,SW_7_3_1
761,0.0008372380199989397,1197.259236254418,0.0008866814558575291,45.43999850453544,SW_7_3_1
762,0.0011823791621871677,1202.3070072535675,0.0008804880151967881,38.84838237406038,SW_7_3_1
763,0.0008290730271829856,1206.1148318811724,0.000889510915193708,47.28519246861215,SW_7_3_1
764,0.0007988223639107118,1206.061142414147,0.0008752213751171395,47.063176242242704,SW_7_3_1
765,0.0007551058950208111,1206.6604250571186,0.0008791211015227003,48.59096355667508,SW_7_3_1
766,0.0008126699823415665,1194.4406551607833,0.0010200418573463885,48.61526307191115,SW_7_3_1
