,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,5.0060869644615304e-05,4.279973266380551e-05,5.894039499946457e-05,3.652248005773878e-05,6.8624402363261e-05,7.261136980809796e-06,8.879525354849265e-06,K97_23_16_3
