,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0005114069749021312,0.0003855791407687348,0.0007003608368591614,0.0002924579247199241,0.0009130271144206556,0.00012582783413339637,0.00018895386195703022,SW_7_4_1
