,dpdt,T,Kd,MI_radius,Profile
0,0.0017466977283408219,1209.4339157272193,0.0009038280995781116,88.81782539825544,SW_7_2_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0029554440788008545,1211.1235830230676,0.0009058653747811683,56.6110415617816,SW_7_3_1
,dpdt,T,Kd,MI_radius,Profile
0,0.002574997633694398,1208.0252010364109,0.0008985860849746987,60.045164991256996,SW_7_3_2
,dpdt,T,Kd,MI_radius,Profile
0,0.004099034860421426,1213.906729884085,0.0009030498824812295,75.10488040756645,SW_7_4_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0038784958583091833,1209.8500523281919,0.0009139475719773689,42.37109700238414,SW_7_6_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0021665587334500198,1210.262159098222,0.0009113599998124309,61.126221307346654,K97_23_4_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0009609889551615846,1209.4410595773352,0.0008847404282078286,99.16262335374411,K97_23_5_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0027955768163841423,1209.1894315647316,0.000901033401186798,50.12010536745683,K97_23_8_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0012564274266104849,1209.5142165733644,0.0009010414803124383,61.020161613521715,K97_23_10_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0011405731027580054,1211.220293861301,0.0008977723511620074,91.55592436801956,K97_23_16_3
,dpdt,T,Kd,MI_radius,Profile
0,0.0016741033105376793,1209.4978751996323,0.0008940418083607202,89.87381774998919,K97_23_17_1
