,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0017466977283408219,0.0014131851645620822,0.002260550977670023,0.0011199282675236548,0.0029431424781964713,0.0003335125637787396,0.0005138532493292013,SW_7_2_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0029554440788008545,0.0024610000048779805,0.003676911185426237,0.002032592818643573,0.004898202544252841,0.000494444073922874,0.0007214671066253825,SW_7_3_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.002574997633694398,0.002078218232026209,0.0032369564839135495,0.0017306743075157522,0.0040008614908915215,0.0004967794016681889,0.0006619588502191514,SW_7_3_2
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.004099034860421426,0.0031418166353721325,0.00572551223345478,0.0024951828813106975,0.008374589008426055,0.0009572182250492931,0.0016264773730333545,SW_7_4_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0038784958583091833,0.003211187171337468,0.004706442974150692,0.002691594133822453,0.00555186091227662,0.0006673086869717153,0.000827947115841509,SW_7_6_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0021665587334500198,0.0017710081629876595,0.002680511601864228,0.0014874452239492016,0.003231996737308614,0.00039555057046236023,0.0005139528684142084,K97_23_4_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0009609889551615846,0.000764625301519274,0.0011836652802461676,0.0006377650151364043,0.001453873209217732,0.0001963636536423106,0.00022267632508458305,K97_23_5_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0027955768163841423,0.0022518905442936023,0.0033691482500331905,0.0019040807320695504,0.003936618115380525,0.00054368627209054,0.0005735714336490482,K97_23_8_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0012564274266104849,0.0010347426543391466,0.0014682268760083219,0.0008351047610469217,0.0017302613997505858,0.00022168477227133823,0.00021179944939783701,K97_23_10_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0011405731027580054,0.0009262635574015634,0.0013938930996743668,0.0007584722919044429,0.0017017646039511713,0.00021430954535644206,0.0002533199969163614,K97_23_16_3
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0016741033105376793,0.001341382071307827,0.0021809412344278626,0.0010558963134832259,0.0027049315475908865,0.0003327212392298523,0.0005068379238901833,K97_23_17_1
