,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.001997896403332919,0.0016473136533679963,0.0024209814689898712,0.001386508062244184,0.00294063950081492,0.00035058274996492274,0.0004230850656569522,SW_7_8_1
