,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.00028336170217264266,0.00021757078640270762,0.00037053750445883613,0.00016012726863721797,0.0004720055930908735,6.579091576993504e-05,8.717580228619347e-05,K97_23_17_1
