,t1,t2,T1,T2,lnfO2,P,C0,C1,C2,b1,b2,lnD0_Fo,clnfO2_Fo,cXFo_Fo,cT_i_Fo,cP_Fo,cT_iP_Fo,t1c,t2c,Profile
0,1432.859953429726,1.6290723833278802,1219.389667935093,1212.3546876709906,-18.686107391476135,0.9577858132249545,0.8949000902379166,0.8658181351576677,0.8583482686616684,67.15315597649474,18.316890197005765,-5.678148003932072,0.20517596724234932,-7.459299356143506,-28654.51120139989,-9.284784326787457e-10,6.150941601577681e-07,1434.4890258130538,1.6290723833278802,Ol5B_main
1,942.204166728703,2.1756019775721622,1235.7589185464094,1209.9381311238278,-18.352413483825043,0.8829221630418738,0.8949381583312834,0.865715281415317,0.8578973852593066,57.95628628317263,14.602476612400114,-6.741098809017218,0.22855762251114803,-6.875856618639417,-26921.19605341509,-8.509839551758277e-10,4.792922973859996e-07,944.3797687062751,2.1756019775721622,Ol5B_main
2,1202.248813945475,1.900043060499641,1226.8820194779387,1203.526315068467,-18.83092147647744,0.6149046380711964,0.8949371397452597,0.8658861030765959,0.858328020625042,93.48284821402365,18.089060491067702,-6.447848823661471,0.2167839273081687,-7.219337181133524,-27390.773201920365,6.977869567362365e-11,-1.0583475114492186e-06,1204.1488570059746,1.900043060499641,Ol5B_main
3,1055.6017709811904,2.9165691088758168,1239.4071729846753,1204.0180249492637,-18.493146779614438,0.7533307625826711,0.8950991465618113,0.8654106584739765,0.8580720560436684,36.62806309121446,11.383983012459943,-6.5175048539867,0.22554669582137304,-7.277609443898463,-26975.289419991408,-7.387289798083154e-10,2.763520252799435e-07,1058.5183400900662,2.9165691088758168,Ol5B_main
4,1056.9581886027938,4.357323284793044,1244.571910459214,1207.9479967388522,-17.875528712427737,0.8079166813884529,0.8949538898152998,0.8656222512479445,0.858241880103117,83.23667190634393,11.033949893675992,-7.006269994877712,0.19162085549960245,-7.2030259817275315,-27618.74657347703,-4.799731356504168e-10,-6.585888789594944e-08,1061.3155118875868,4.357323284793044,Ol5B_main
5,694.9273368290021,0.9967412487191852,1239.6766641546528,1200.5695399670694,-18.310328943583162,0.7786548693483256,0.8950995639030074,0.8657396870479147,0.8584640407098684,38.8617205651886,17.500088665404547,-5.509536507981748,0.2532240333268663,-7.390554319014552,-27083.096782869685,-1.1429837434554521e-09,8.547166412860602e-07,695.9240780777213,0.9967412487191852,Ol5B_main
6,988.1637333776811,1.8039351277022702,1226.0397838415176,1192.714780550373,-18.088472571964996,0.6783491189603962,0.8949089567364796,0.8655768795491547,0.8588189733242814,84.12616023677508,17.133325265046693,-6.343733247025383,0.22190977071897525,-7.314003679463409,-27198.576883463356,-4.714649897092469e-10,-1.9808945478430944e-07,989.9676685053834,1.8039351277022702,Ol5B_main
7,986.3120534448428,1.7499308669473492,1223.8717420427738,1224.8006806378069,-18.384723712824872,0.7159432262571939,0.8950481076994007,0.8658498018888395,0.8580532135188428,46.44147124505123,14.208321225284473,-5.719859690605436,0.23488955866825445,-7.2616640804314585,-27597.10816902756,-9.789103572003611e-10,6.127312307486014e-07,988.0619843117902,1.7499308669473492,Ol5B_main
8,1227.1198609076475,1.1717331467340282,1229.4797535448747,1216.6359081202488,-17.7479651979752,0.7702415617320577,0.8950365095379482,0.8657588726739354,0.858522894900699,91.68063474531417,15.826645096705,-7.224859803159958,0.20356865495387122,-7.3439035079938,-26801.090932479154,-3.536274336787003e-10,-3.056633334138504e-07,1228.2915940543817,1.1717331467340282,Ol5B_main
9,740.4181552846321,2.0338510114395163,1210.0094205810333,1203.903959655292,-18.068491122018546,0.8003686482840908,0.8949136051263251,0.865723340426545,0.858712412002218,86.0938294921543,14.021523475404368,-5.888486000567351,0.279746969817114,-7.042599322257386,-25939.287186959977,-7.095894130533533e-10,1.447274447206443e-08,742.4520062960717,2.0338510114395163,Ol5B_main
10,806.5466217866264,1.5769033059370994,1235.4209101076362,1194.3977963610944,-18.10726618542074,0.6294547260664612,0.894974887615832,0.8659214567133326,0.8585703525547691,47.84208825782932,15.136410381186872,-7.156174289181513,0.2541464601509301,-7.1724410983176226,-25063.2154025942,-4.413961435184954e-10,-2.850013319072582e-07,808.1235250925635,1.5769033059370994,Ol5B_main
11,1143.3536436439888,1.628379372146867,1245.588555292328,1205.7304626468997,-18.343514125885065,0.6226815933641402,0.8949168023297961,0.8656072334244677,0.858022560549139,86.09476235690386,14.652259976724519,-7.371157537875587,0.18856696002828607,-7.4946105763955195,-26840.602583574044,-6.421135311774982e-10,2.1206716713005319e-07,1144.9820230161356,1.628379372146867,Ol5B_main
12,1152.8669443274798,1.9770287887408478,1255.7893194200751,1199.9459141448067,-18.42015006391854,0.7536177256831751,0.894933121369894,0.8655084975175072,0.8586275244553866,82.63299713973673,15.83143914163494,-6.728000897915446,0.17489631417950136,-7.6784668324377545,-28109.214214228872,-6.69491338539703e-11,-7.049960223784116e-07,1154.8439731162207,1.9770287887408478,Ol5B_main
13,1016.9037523623267,2.043405897847287,1233.4089493102667,1188.4252923540528,-18.357556177248178,0.7596326844490139,0.8949242133753111,0.8654996089765585,0.8583963913056127,79.33420983233113,16.769542700145628,-7.651678648389599,0.2324601018705265,-6.796169210910643,-25691.14860022994,-1.1191452866755156e-10,-7.737002593030401e-07,1018.947158260174,2.043405897847287,Ol5B_main
14,1261.8426361422287,1.462779245274864,1211.5014455626276,1214.105909667327,-18.10172579632814,0.7769399096756442,0.8950065618209683,0.8656585662187215,0.8580958225029742,75.1126550865302,11.904259387023487,-5.3465135255248795,0.21877725636327902,-7.73167286914692,-28250.753974223844,-1.1156647688202804e-09,9.21823669778626e-07,1263.3054153875034,1.462779245274864,Ol5B_main
15,817.3601100063148,1.7705986408522534,1233.580074606773,1204.1607106739675,-17.96776036325866,0.7327060997077431,0.895007554070114,0.8652829343015168,0.8580089215515916,38.135458012759834,11.554059041086873,-7.1199170557586395,0.24230568813597406,-7.042376046522901,-25656.651517923092,-7.495709701459192e-11,-8.777844615370548e-07,819.130708647167,1.7705986408522534,Ol5B_main
16,1061.4487876524126,3.4196786842074007,1236.0733957378516,1215.4049437645406,-18.39410978974442,0.7406551110477305,0.894961670178014,0.8655136033543975,0.8586268278852941,89.62676746980264,11.578028554665813,-6.316367882315508,0.207355142902732,-7.044850175904113,-28156.011195960044,-1.0610664629333577e-09,8.564812947075175e-07,1064.86846633662,3.4196786842074007,Ol5B_main
17,735.645487900695,1.6594588223759694,1237.763183078667,1222.267763962057,-18.11546623683641,0.7402617944819971,0.8950751351217162,0.8661650853783497,0.8588252728354311,51.549844672284195,16.120048691545676,-6.598989238281042,0.26521337078476426,-6.94921881358969,-25723.683012428708,-3.146834440222619e-10,-5.675879233853199e-07,737.304946723071,1.6594588223759694,Ol5B_main
18,1479.8991899495309,2.4925495788629015,1222.932870359359,1229.3328184285756,-18.310145677300614,0.6735412546674995,0.8949208723022651,0.8653668429016931,0.8578253701463672,49.73344347083575,9.1830228125022,-7.255909021441423,0.20136743228753903,-7.544440680616322,-26484.538570334546,-2.388413464480451e-10,-4.920466046843511e-07,1482.3917395283938,2.4925495788629015,Ol5B_main
19,1047.9097657701286,0.8303882660971932,1212.0421502307859,1211.7621397598841,-18.076536235232375,0.8653594548052729,0.8950531251988547,0.8654701190851394,0.8583460625222036,49.87392341791813,13.409978661732005,-6.494541710563771,0.24712329560449733,-6.764985570204854,-26766.71376194805,-6.777213968551004e-10,6.4942524480274e-08,1048.7401540362257,0.8303882660971932,Ol5B_main
20,1315.855059896512,1.4592411861254695,1239.688839496922,1208.0567676140142,-18.925785026649415,0.7042521824596357,0.8949623549559123,0.8656491232550177,0.8585064288135806,41.5294673653077,14.904413285833561,-7.537464140673822,0.19872371842900818,-6.6845255700226,-27199.06734578334,-7.719023561307164e-10,3.561852278260361e-07,1317.3143010826375,1.4592411861254695,Ol5B_main
21,1431.4651671555373,0.933289212392786,1217.0955504651297,1205.5060234042471,-18.929929875799264,0.6674734089172687,0.8949819665293696,0.8658425791768674,0.8586158486223828,92.61584394743977,17.449154342156316,-6.692004063537864,0.20627165195715508,-6.758137052087851,-27970.914844844592,-5.820948272828151e-10,2.9236087370185383e-08,1432.39845636793,0.933289212392786,Ol5B_main
22,979.044645846522,1.4592721354400646,1240.4498355310277,1198.3441721101196,-18.355241737947484,0.636776956340894,0.8949568377740802,0.8658155485283954,0.8588519769997407,41.77464343887611,17.120709436922017,-6.07512146589611,0.2367636286535388,-7.667596184142932,-26793.292178746018,-7.274659747577644e-10,2.2091429680291116e-07,980.5039179819621,1.4592721354400646,Ol5B_main
23,1238.1896256856899,1.0231032034983458,1220.6820049131807,1204.9229562471623,-18.26386817649267,0.9411454327207802,0.8949567944409097,0.8659081816389999,0.8587416789335096,62.38984448797771,17.970767932108995,-7.340025069892271,0.2190022800760741,-7.055969562463798,-26213.303658964007,-1.3022701165930435e-10,-7.505502098785302e-07,1239.2127288891882,1.0231032034983458,Ol5B_main
24,1009.1128347354013,2.0769443537933983,1221.0559812428983,1211.0146085930583,-17.666256651525767,0.5967350772425636,0.8950700814351705,0.8657736491707863,0.8583317749252697,77.30061443279988,15.400292634018129,-5.874055885817488,0.21928009131518653,-7.634804695484782,-27594.44527416822,-8.486381609738153e-10,4.6102367290006824e-07,1011.1897790891946,2.0769443537933983,Ol5B_main
25,1334.7250423636772,2.1788455828790236,1225.639074230168,1196.2995944591644,-19.24919998970686,0.8535270709424563,0.894944317280183,0.8652213531562766,0.8583827955746545,86.29787296689176,13.987404597433754,-7.251228148918267,0.22406150323183155,-7.069958686154318,-26190.970293885806,-5.951768026118902e-10,6.153589269910074e-08,1336.903887946556,2.1788455828790236,Ol5B_main
26,1085.322659457565,1.7868386395245655,1206.997249744927,1209.258941236332,-17.649812977021714,0.798067039825777,0.8949925825381952,0.865600347112236,0.8579708474657902,39.08736386784703,12.740411511313082,-6.659209499908572,0.25224822655163986,-7.4958416978194204,-25541.7701100767,-5.983592010333499e-10,-2.2713339299989978e-08,1087.1094980970895,1.7868386395245655,Ol5B_main
27,1260.5380058991307,2.1170954604775116,1222.6898115106471,1189.1814703294015,-18.147238638082964,0.6996873082675552,0.8949795449629385,0.8660693481465437,0.858805206292385,61.03696564494565,19.220687915552833,-7.608823239527139,0.21021555837421205,-6.6925197235577665,-26659.085277295933,-3.38661757823261e-10,-3.5453029118090123e-07,1262.6551013596081,2.1170954604775116,Ol5B_main
28,972.5256351145694,1.4140301455961208,1230.386629030398,1203.674290246639,-17.802209499462993,0.7924435012547204,0.895064611452913,0.865559979260889,0.8580926062537734,42.48981077119491,15.688183512222746,-7.338619866041514,0.2422050188795642,-7.121200116578107,-25472.542408109868,-1.7002556933380445e-10,-7.321300579168501e-07,973.9396652601655,1.4140301455961208,Ol5B_main
29,887.5508300933966,1.3191348654776658,1243.6440638704075,1243.8971626215261,-18.2026842680416,0.6388680896984932,0.89497689521266,0.8658670063459398,0.8580712248691819,63.0705828443107,14.349696297035331,-6.910786683624954,0.2253082031047768,-7.03318739592074,-26657.298600768114,-2.694322131169212e-10,-4.913218616956895e-07,888.8699649588742,1.3191348654776658,Ol5B_main
30,1252.3809584433645,4.205140494275933,1238.652848318775,1199.0279010428787,-18.842331835214843,0.8456026957140865,0.8949770061451855,0.865577970253555,0.8585645423664798,91.48947786964129,7.395910758344756,-8.08079360905434,0.20243191551966497,-6.830870752868425,-26010.220836294942,-5.63674862807209e-10,1.5741216823485403e-09,1256.5860989376404,4.205140494275933,Ol5B_main
31,807.7196853505382,0.6435975745613431,1230.2706931640316,1217.9794530322272,-18.37726923239575,0.7297622861207598,0.8950218626792508,0.8658444960511061,0.8589552684505712,95.22888619470191,16.4610267352962,-6.481951589077087,0.263437055152485,-7.194120536573367,-25689.363239375372,-8.661734938569009e-10,4.089528494347765e-07,808.3632829250995,0.6435975745613431,Ol5B_main
