,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0035724732313998377,0.002951456191167337,0.00436213007429341,0.002368080013931874,0.005391803128832337,0.0006210170402325007,0.0007896568428935719,SW_7_7_1
