    0.387351889290204053E+04    0.119830015378223789E+04   -0.181853423525423423E+02    0.791273490024160475E+00    0.196158240756524261E+06    0.858090070605277977E+00    0.866099061250686586E+00    0.799928496479988027E+01   -0.416737896304005608E+04   -0.599146350544150419E+01    1
    0.488352615595643874E+04    0.119327597069048306E+04   -0.177493552735873870E+02    0.652174539509190132E+00    0.190079799518347398E+06    0.858094459056854220E+00    0.866837116360664406E+00    0.112611444056034085E+02   -0.416034108480678969E+04   -0.599396350544151169E+01    1
    0.179496496765230916E+03    0.121738728684690341E+04   -0.186380868524410381E+02    0.952388544527716485E+00    0.163434649506799149E+06    0.858200551629066499E+00    0.866978965342044772E+00    0.112216461956501004E+02   -0.405026092845095491E+04   -0.599646350544151474E+01    1
    0.782690232001561344E+04    0.119172959342258468E+04   -0.179901772207532780E+02    0.887099814569754952E+00    0.204027242854334851E+06    0.858203399658203137E+00    0.866211399316787700E+00    0.149416647076606743E+02   -0.404950367967188731E+04   -0.599896350544151957E+01    1
    0.844910914315104492E+03    0.121490154930389394E+04   -0.179826389175561943E+02    0.651228905088397925E+00    0.178831851060065906E+06    0.858221307277679424E+00    0.866161623179912521E+00    0.144266068637371045E+02   -0.403351746026094543E+04   -0.600146350544151552E+01    1
    0.880902800037040288E+04    0.120936729772915487E+04   -0.185368388319470512E+02    0.822736615755136236E+00    0.196180659755833563E+06    0.858222522854804937E+00    0.866837798118591296E+00    0.381887033581733704E+01   -0.403197699881919334E+04   -0.600396350544151858E+01    1
    0.195344276292174163E+04    0.122229709043514617E+04   -0.183554728112254928E+02    0.912134022582296922E+00    0.176795569720960309E+06    0.858294933676719607E+00    0.866711688280105585E+00    0.105160895526409135E+02   -0.402805280682564808E+04   -0.600646350544151630E+01    1
    0.700641054731228678E+03    0.119494854282999745E+04   -0.176046061907657148E+02    0.788979896780727663E+00    0.184874944442964857E+06    0.858200420856475854E+00    0.866283535301685337E+00    0.138295967578887922E+02   -0.393141097246055097E+04   -0.600896350544152469E+01    1
    0.498665039096573219E+04    0.122060319361456641E+04   -0.175798813311940343E+02    0.593091091923614977E+00    0.164586898544579017E+06    0.858360088467597926E+00    0.866543280422687578E+00    0.762489293813705338E+01   -0.389669876178906770E+04   -0.601146350544151886E+01    1
    0.460401047885204571E+04    0.121294369101916800E+04   -0.188033071367257314E+02    0.710768791843889192E+00    0.193104014182273299E+06    0.858356506466865565E+00    0.866370851695537514E+00    0.154248547315597513E+02   -0.388688850968092129E+04   -0.601396350544150859E+01    1
