    0.180339077922729607E+01    0.121430534868111704E+04   -0.177333219068093122E+02    0.954401688501360090E+00    0.184264712773443607E+06    0.859438080888379030E+00    0.866680367168615851E+00    0.685229816179635609E+01   -0.125971060911179134E+02
    0.170888434526025122E+03    0.121909192621188299E+04   -0.179885937247791148E+02    0.820945584025557729E+00    0.245639054472511401E+06    0.859940222630180884E+00    0.866227232313062534E+00    0.294067731308023461E+01   -0.124721355238381548E+02
    0.123386572470131828E+01    0.121411111081818285E+04   -0.177475613805145009E+02    0.766913278101517992E+00    0.185901766269724147E+06    0.859554032638638499E+00    0.866162563974459343E+00    0.646384791234935108E+01   -0.124344763503021376E+02
    0.934597597788039747E+00    0.120446627812964903E+04   -0.177217579682176449E+02    0.799252357953582737E+00    0.176278702808332862E+06    0.859349532037863351E+00    0.866740717113424708E+00    0.472520481522773750E+01   -0.123876564142660968E+02
    0.674409733218543028E+01    0.122990593477032007E+04   -0.179845124563821592E+02    0.547666911291921910E+00    0.208228292005376279E+06    0.859875511219746480E+00    0.866325984173487162E+00    0.238792343280901331E+01   -0.123790864285937907E+02
    0.357447024626003884E+01    0.120581632551911662E+04   -0.173132008280564129E+02    0.814112282113712893E+00    0.193020275339003099E+06    0.859326744024859535E+00    0.866607754409545072E+00    0.708139572732888745E+01   -0.123305104396687142E+02
    0.157414600267318372E+01    0.120182975526126870E+04   -0.185511461930900659E+02    0.730206213285767625E+00    0.196180679263921804E+06    0.859040059146277124E+00    0.866418332016078430E+00    0.652687357880958530E+01   -0.122312385485548276E+02
    0.160373718727663905E+01    0.119927043531104960E+04   -0.182318601201718415E+02    0.739295481875874461E+00    0.179212344392957690E+06    0.859394781589507994E+00    0.866204526245593964E+00    0.243651245832443220E+01   -0.122073084110563155E+02
    0.195462627319469853E+02    0.122395435596394191E+04   -0.188445619269951123E+02    0.657846302814631190E+00    0.219008735907592840E+06    0.859895827222020070E+00    0.866278146192923093E+00    0.334964646659118692E+01   -0.121228340437504389E+02
    0.652094686988381067E+01    0.123415055867467868E+04   -0.183523629764319622E+02    0.551766365032036687E+00    0.206299687973593769E+06    0.859717349351753923E+00    0.866160365888730577E+00    0.502811469347962969E+01   -0.121106741028067368E+02
    0.148551903681511965E+01    0.122120063228949971E+04   -0.185369071796541256E+02    0.731325063385054430E+00    0.199350883764420025E+06    0.859788335228063416E+00    0.866358924297094712E+00    0.690401195311707649E+01   -0.120923064736918615E+02
    0.844916554201686765E+00    0.122953176955360982E+04   -0.187740908809624614E+02    0.101177653778792176E+01    0.192686623269373929E+06    0.859943868405123713E+00    0.866437640681339216E+00    0.855585669300067053E+01   -0.120600198827269640E+02
    0.860408269500159122E+02    0.122871316671890509E+04   -0.180099149900435691E+02    0.860396293993253347E+00    0.241398244720150891E+06    0.858970417962166888E+00    0.866195114802781885E+00    0.492396955122488311E+01   -0.120480250371998192E+02
    0.884965741903774905E+01    0.122498146850089938E+04   -0.179835859918377601E+02    0.878650036588760064E+00    0.208333932235441549E+06    0.859959774176310088E+00    0.866638880169827153E+00    0.455590594869649301E+01   -0.120275677553238260E+02
    0.597561522608037965E+01    0.121745911491168954E+04   -0.190906213417839190E+02    0.775665511581783318E+00    0.210646351416720252E+06    0.859462946041745446E+00    0.866342721432189933E+00    0.853793252982416284E+01   -0.119922247806529665E+02
    0.255894088178344914E+00    0.119243009922938336E+04   -0.177994625995356230E+02    0.848887152110238019E+00    0.168965005816527933E+06    0.859801523447036753E+00    0.866273403704166389E+00    0.556219203472137380E+01   -0.119806586532930304E+02
    0.215673817751986796E+01    0.119971939860551333E+04   -0.179424230265345130E+02    0.842835068792149644E+00    0.193169759491446457E+06    0.859245776060890365E+00    0.866205054248258222E+00    0.686136385855432085E+01   -0.118992611784782092E+02
    0.111519653949376529E+02    0.123303249489783684E+04   -0.188781335321848580E+02    0.729146895990845145E+00    0.224153169587993762E+06    0.859201803497347538E+00    0.866457206433858040E+00    0.667220041829838451E+01   -0.118765332904507179E+02
    0.251583427082701334E+02    0.122603325964343867E+04   -0.181812188260081733E+02    0.823278090258569129E+00    0.224184812735303945E+06    0.859271710660006516E+00    0.866313412469226884E+00    0.764648099884609600E+01   -0.118210342324581497E+02
    0.689341846080261944E+00    0.122053041150481295E+04   -0.177951255186427097E+02    0.752807130361952015E+00    0.180979143867119594E+06    0.859261294621284533E+00    0.866682552339857248E+00    0.717115247209781614E+01   -0.118122371935943669E+02
    0.172435005124601908E+02    0.122369194150974954E+04   -0.181958907961970553E+02    0.720323176585620506E+00    0.225073236262043036E+06    0.858864715009404645E+00    0.866513411390719468E+00    0.706918732454246435E+01   -0.118031782120855393E+02
    0.833328816213585122E+00    0.122708814526205219E+04   -0.184007206189020742E+02    0.768557469093554380E+00    0.172332334245223174E+06    0.859461812820881521E+00    0.866347200469551382E+00    0.422539503166209141E+01   -0.117866826278408752E+02
    0.873160040508002133E+01    0.122382358824741868E+04   -0.183076398995589393E+02    0.787459678339787583E+00    0.215091135555525980E+06    0.859659532367582302E+00    0.866211267272457452E+00    0.573331516923420725E+01   -0.117452255234724774E+02
    0.499841844701508631E+01    0.121577503416521813E+04   -0.179200112489672456E+02    0.755570014894032416E+00    0.201523636950538086E+06    0.859732422142915675E+00    0.866511248367052400E+00    0.894820414320906821E+01   -0.117251594309665172E+02
    0.490487548892208292E+01    0.119729400671611756E+04   -0.186129507948709616E+02    0.796439894388725977E+00    0.192372426855184196E+06    0.859609783198591937E+00    0.866483230767013501E+00    0.737058619531037706E+01   -0.117237631173644150E+02
    0.386141624986125764E+01    0.123342747765988611E+04   -0.187144872575166339E+02    0.663002724031931945E+00    0.206275739715716249E+06    0.859117114103920776E+00    0.866369237280136706E+00    0.489620351505716478E+01   -0.117173692374004244E+02
    0.295139989158060123E+01    0.119980442803118922E+04   -0.182662210538168743E+02    0.691703582538748862E+00    0.193887447527386161E+06    0.859492165858855572E+00    0.866284096182768470E+00    0.228012683512289627E+01   -0.117110979318471937E+02
    0.496681060039981617E+02    0.123193594953757838E+04   -0.184344480912785258E+02    0.498243857572764792E+00    0.226441114277841902E+06    0.859525763790522035E+00    0.866316864236589934E+00    0.587769210689862209E+01   -0.116861889337770641E+02
    0.107382730305729557E+01    0.121454861748725921E+04   -0.181272061914794236E+02    0.750880555280105000E+00    0.183323857763302629E+06    0.859056982420837612E+00    0.866342348127367212E+00    0.435697024856721682E+00   -0.116741405404928162E+02
    0.163386855173249153E+02    0.121846593767088120E+04   -0.173742271609674752E+02    0.803015028831035149E+00    0.225424669087624468E+06    0.859380835226844164E+00    0.866331772731531502E+00    0.841942196914291863E+01   -0.116680446816407706E+02
    0.431466986229588088E+02    0.120521123066779319E+04   -0.180239695046324968E+02    0.644738814729996945E+00    0.237499707794297894E+06    0.859729931407466119E+00    0.866236994688607598E+00    0.730302937210955516E+01   -0.116626845385392226E+02
    0.906755150402229582E+01    0.121254942960338326E+04   -0.184609310151405950E+02    0.643597236600279565E+00    0.199278690016086213E+06    0.859180513683731051E+00    0.866551124452127008E+00    0.285818619014928421E+01   -0.116208239987381550E+02
    0.287494734472389490E+01    0.122173318700041932E+04   -0.184981973196152971E+02    0.817604615283607616E+00    0.198219891495189717E+06    0.859439336047107649E+00    0.866676639469202037E+00    0.691343518376590715E+01   -0.116058241135106144E+02
    0.104614024272688368E+02    0.121659718102393003E+04   -0.184652512692859929E+02    0.877509902095904626E+00    0.208432684358976316E+06    0.859738752887800550E+00    0.866700119265929714E+00    0.744749785405928222E+01   -0.115943326822914852E+02
    0.499794569055088012E+01    0.118665625383665997E+04   -0.188416220921220159E+02    0.641707668242237017E+00    0.198343412512824201E+06    0.858640891251029603E+00    0.866468438146043129E+00    0.437110934130230167E+01   -0.115903899428007975E+02
    0.614396317607359919E+02    0.122690741919227071E+04   -0.180756370892141547E+02    0.787321687624663924E+00    0.235291282474942273E+06    0.859806227658190370E+00    0.866507891866077906E+00    0.386445645017147532E+01   -0.115766879662093860E+02
    0.854170874455904117E+00    0.123456008504480633E+04   -0.176517853310499184E+02    0.663730869382171185E+00    0.178735488662039628E+06    0.858737786790725544E+00    0.866349323344177913E+00    0.282646112829866336E+01   -0.115594164010100915E+02
    0.105527110378197850E+02    0.120504557780406503E+04   -0.187159570710717880E+02    0.707994277437550057E+00    0.221179220374297583E+06    0.859670296333569506E+00    0.866362002839345058E+00    0.735732675509519396E+01   -0.115487174116466829E+02
    0.205806769679334023E+01    0.119901385548378403E+04   -0.180519570515130994E+02    0.449909385646740045E+00    0.195146305621011852E+06    0.858729446450612333E+00    0.866456117151680028E+00    0.602842368752998681E+01   -0.115480204700987379E+02
    0.573305236814988106E+01    0.120548342631758646E+04   -0.182752104740117822E+02    0.702714135897629433E+00    0.196335809680110775E+06    0.859182543201232996E+00    0.866697190099209314E+00    0.329562678917562080E+01   -0.115087457031888185E+02
    0.896568539628670891E+01    0.119421005208955103E+04   -0.187156270823086679E+02    0.678698694041312112E+00    0.202639270761821303E+06    0.859384995593731493E+00    0.866179867539036197E+00    0.401381309842409006E+01   -0.114842854002611627E+02
    0.231883844963835362E+01    0.122116298376456598E+04   -0.186329629153270950E+02    0.743734857791723769E+00    0.190635390418211085E+06    0.859123361725112944E+00    0.866194036776700926E+00    0.268965110896974835E+01   -0.114792785650348446E+02
    0.528863690581634849E+00    0.121209101505973308E+04   -0.184853175407789792E+02    0.800766345700551163E+00    0.170488328768881853E+06    0.859633555637042357E+00    0.866585746072443319E+00    0.134964838990576408E+01   -0.114698022108883517E+02
    0.451647765254274136E+00    0.120217580507210755E+04   -0.185075921757324089E+02    0.634050562408585705E+00    0.173636603877053014E+06    0.859068824860804936E+00    0.866621804754991065E+00    0.635615374939025379E+01   -0.114662418544607299E+02
    0.131011778500961498E+02    0.122092763466281599E+04   -0.184653029254221188E+02    0.852518817462949219E+00    0.204843144586804556E+06    0.859753687757955243E+00    0.866709571292194170E+00    0.128673828711265403E+01   -0.114116958090037848E+02
    0.475520953263461088E+01    0.120826563124160339E+04   -0.188577111844232412E+02    0.697287077225447582E+00    0.200652321897756599E+06    0.859636359812472661E+00    0.866183938635137318E+00    0.640381571050832754E+01   -0.113767957306070020E+02
    0.236432535435539819E+02    0.121336396715580759E+04   -0.182494443811997087E+02    0.898701549346433759E+00    0.211655083633982140E+06    0.859906918519705132E+00    0.866695864148426254E+00    0.238445707064005452E+01   -0.113623941073863630E+02
    0.515593715331450397E+01    0.121592434717726928E+04   -0.183638935517195492E+02    0.739080546878291278E+00    0.207293770779624727E+06    0.859436532782096196E+00    0.866355131346827623E+00    0.482301370295534326E+01   -0.113382814588752598E+02
    0.131701404347054174E+01    0.120590502600834316E+04   -0.186351911288282075E+02    0.831265293876641609E+00    0.184434778426227946E+06    0.859290140012033077E+00    0.866216115760801153E+00    0.642312502234984439E+01   -0.113268124099928436E+02
    0.215485317499321383E+01    0.125283345173762973E+04   -0.178409146219510575E+02    0.667065497542397967E+00    0.192100544851163955E+06    0.859762498103671557E+00    0.866196740633309314E+00    0.314244600695373721E+01   -0.113246014871621696E+02
    0.666784164717741312E+01    0.119773672202116063E+04   -0.187129101659595207E+02    0.712149216776992167E+00    0.206439029438686237E+06    0.859906092464413963E+00    0.866366802393735758E+00    0.539384301774734265E+01   -0.113236624783861934E+02
    0.104863255198472838E+01    0.123049926538851241E+04   -0.186896476495611985E+02    0.628673585385036593E+00    0.179848055163886864E+06    0.859326817012073585E+00    0.866674194814808785E+00    0.295818653719107960E+01   -0.113219636416016520E+02
    0.950688117114617981E+01    0.120963271271578105E+04   -0.187033051200900680E+02    0.783654385461152181E+00    0.208084566854345845E+06    0.858945501732308436E+00    0.866365771993141465E+00    0.954550923031176390E+00   -0.113005626979005402E+02
    0.178901317765401124E+01    0.120982516761626448E+04   -0.179843660579367643E+02    0.677375746401274181E+00    0.183522632169591758E+06    0.858676567702888693E+00    0.866508257662552239E+00    0.156579893921406987E+01   -0.112986903981950988E+02
    0.132064738686075849E+02    0.121251323853958388E+04   -0.179456733891879239E+02    0.534193951040434212E+00    0.211832996755314001E+06    0.858687660450587975E+00    0.866556502330598333E+00    0.380946677433529723E+01   -0.112948508572968258E+02
    0.106343958317545018E+01    0.123654013639892014E+04   -0.184191444108127307E+02    0.637232899785875384E+00    0.184068074528502795E+06    0.859377014493303171E+00    0.866526869408732803E+00    0.178948080187661196E+01   -0.112751989478613766E+02
    0.171905527703390049E+01    0.125338287823586165E+04   -0.190288809529166691E+02    0.786424233793264094E+00    0.184770961574824963E+06    0.858946626955835679E+00    0.866465182745102647E+00    0.371473584610408247E+01   -0.112714474253647143E+02
    0.672008043051115678E+01    0.122241219547840433E+04   -0.184291106960269708E+02    0.805605716215991308E+00    0.203799126868197316E+06    0.859502547331214783E+00    0.866565426945341666E+00    0.881534358481928293E+00   -0.112702667010424609E+02
    0.120214753590507204E+02    0.122314603441923214E+04   -0.186219380292639691E+02    0.850976772258578484E+00    0.224754165518041584E+06    0.859622879571809606E+00    0.866335082320509819E+00    0.713697346944546585E+01   -0.112693029150347268E+02
    0.291396950622618007E+02    0.123164110866945634E+04   -0.181322559404151740E+02    0.887719836663944606E+00    0.224506596603742946E+06    0.859053502856341855E+00    0.866658427219353378E+00    0.563103002353803017E+01   -0.112545771165689779E+02
    0.144303853387846104E+02    0.122595573342841340E+04   -0.182812971897584582E+02    0.755152619402938763E+00    0.212966110014166625E+06    0.859640614668082836E+00    0.866232230720465179E+00    0.586681381759903964E+01   -0.112461338948135161E+02
    0.469086942067503987E+01    0.120136667546731883E+04   -0.185642622192678246E+02    0.753378675482821003E+00    0.198919975978336821E+06    0.858902766745522794E+00    0.866393983508372711E+00    0.194809701450840889E+01   -0.112429381494581140E+02
    0.265188660405951948E+01    0.123044201105168395E+04   -0.185098870700757843E+02    0.804999297929147151E+00    0.206154317556898110E+06    0.859942099685751526E+00    0.866408292896497012E+00    0.729302166229736493E+01   -0.111977736202238578E+02
    0.333614423245677338E+01    0.121104666848222541E+04   -0.183835497557467029E+02    0.619835261430014661E+00    0.189727680043805420E+06    0.858892130780892216E+00    0.866533382982780265E+00    0.374701297750414453E+01   -0.111951981379783732E+02
    0.278569410055574451E+02    0.120181211286972007E+04   -0.181633416708303663E+02    0.875980936720954340E+00    0.221745252337208280E+06    0.858943665414700575E+00    0.866615546645152057E+00    0.634039495065095693E+01   -0.111801779169302762E+02
    0.335120613997711345E+02    0.122226356047983472E+04   -0.177371449876172811E+02    0.807015411950118944E+00    0.228710916726513533E+06    0.858673224276835789E+00    0.866452845767170632E+00    0.599090037776425266E+01   -0.111746767287826074E+02
    0.592245658679500941E+01    0.121845838352487772E+04   -0.180157581384661647E+02    0.845462251770782602E+00    0.199538425966491341E+06    0.858724803177712714E+00    0.866356701513475769E+00    0.381925426412877966E+00   -0.111606615237838351E+02
    0.280366554399287011E+02    0.121936344163481772E+04   -0.182315678758855029E+02    0.614477524697899291E+00    0.222439629158322932E+06    0.859500727899231598E+00    0.866634782070582532E+00    0.786883797448276479E+01   -0.111469765580124456E+02
    0.181549368824151571E+02    0.120999728028948971E+04   -0.181200169088980019E+02    0.725745031608443503E+00    0.226330834191652975E+06    0.859804488736069961E+00    0.866392723456616110E+00    0.868308733512612285E+01   -0.111441102589403567E+02
    0.140321302423020065E+02    0.121593904970738322E+04   -0.185090121877650731E+02    0.872637384187305520E+00    0.211371967430521239E+06    0.859669270381706152E+00    0.866507997347907954E+00    0.834885715040556775E+01   -0.111263234204054982E+02
    0.194695586626329771E+02    0.120949156027199433E+04   -0.181000282574868514E+02    0.799432463598954257E+00    0.216880691985270794E+06    0.859679205299816229E+00    0.866394694971158619E+00    0.295448169995401022E+00   -0.111234194685983692E+02
    0.200939506282480229E+01    0.120669171434996179E+04   -0.176463644639096486E+02    0.743157240892159288E+00    0.180134236543071805E+06    0.859865357666481200E+00    0.866636576061867392E+00    0.262146743517725289E+01   -0.111136369614484547E+02
    0.185256359245236588E+02    0.123425741005174223E+04   -0.188640836017331743E+02    0.774212998987705792E+00    0.216881715356508037E+06    0.858955993439865728E+00    0.866261630500837265E+00    0.431139896508309484E+01   -0.111107321884020944E+02
    0.116136096373694162E+02    0.122447125720758322E+04   -0.182353635617022789E+02    0.878089034864403595E+00    0.212228057376635436E+06    0.859806888073158193E+00    0.866610113238482249E+00    0.853680032082743878E+01   -0.110973702262852267E+02
    0.279189570264940059E+02    0.119735809349856845E+04   -0.187817634077442399E+02    0.704864654277736147E+00    0.218116656401044369E+06    0.859812712596730866E+00    0.866282875159721244E+00    0.248032748945943338E+01   -0.110911038724100415E+02
    0.167220019437101763E+01    0.121893509034662452E+04   -0.181270252816221600E+02    0.672158988047213524E+00    0.186774471530837793E+06    0.858663284869506493E+00    0.866354207795034692E+00    0.348114409488022947E+01   -0.110831578959268935E+02
    0.144370838305414817E+01    0.121928221716450457E+04   -0.178936491153679640E+02    0.831561282725360673E+00    0.186321906888523605E+06    0.859243220603062130E+00    0.866585174796150826E+00    0.284520637067704785E+01   -0.110494913589754766E+02
    0.267908274086328184E+02    0.122708420379803579E+04   -0.180948213845847263E+02    0.896152149363980133E+00    0.223965437179849047E+06    0.858766868653509818E+00    0.866494069297873759E+00    0.277809943283369476E+01   -0.110251423024512700E+02
    0.548701221466153566E+01    0.121032662749350402E+04   -0.186186920710085424E+02    0.840849700359746488E+00    0.204045403955974296E+06    0.859703991182372396E+00    0.866222161640058941E+00    0.723264449999134573E+01   -0.110058654505245030E+02
    0.249343254113143153E+01    0.122379853956765169E+04   -0.186847779834071126E+02    0.745207634011041398E+00    0.195198097022981470E+06    0.859039654890819571E+00    0.866622555916619408E+00    0.636600100703195171E+01   -0.110025212868441749E+02
    0.964243083240965859E+01    0.119870472851438376E+04   -0.188638288207647804E+02    0.893490984508821917E+00    0.196683602714202018E+06    0.859513680538606994E+00    0.866441846440457186E+00    0.324520692003151590E+01   -0.109791246295964307E+02
    0.235928404045268536E+01    0.119358171404083350E+04   -0.177946561885140895E+02    0.770759785834746469E+00    0.192370651769154967E+06    0.859969265212813028E+00    0.866314320113432013E+00    0.510957005714713386E+01   -0.109481255561270157E+02
    0.225901697510561617E+01    0.121797851761603533E+04   -0.177658739659412888E+02    0.686163187129529173E+00    0.193991889493275870E+06    0.859470194418062938E+00    0.866194158676980686E+00    0.549351534398590502E+01   -0.109473588563265860E+02
    0.792094512070557499E+02    0.121360244872903900E+04   -0.189832863186727643E+02    0.759670095236123277E+00    0.234848318918115081E+06    0.859870195198265908E+00    0.866406564186084083E+00    0.413493560240493796E+01   -0.109311938392906640E+02
    0.492520565266658161E+00    0.122068114677115318E+04   -0.189335367219990118E+02    0.645948127995639387E+00    0.172573269455245754E+06    0.859323476604750391E+00    0.866335099799013908E+00    0.178202022909041413E+01   -0.109102820636867914E+02
    0.481644870831539684E+01    0.120232080277816954E+04   -0.182338775162671993E+02    0.652940242947852356E+00    0.197361105012358690E+06    0.859005935265607423E+00    0.866546770171703451E+00    0.653606363873056750E+01   -0.108784528058148950E+02
    0.605414054830247128E+01    0.120971976806053272E+04   -0.187228501868560926E+02    0.721578573379852650E+00    0.201943466743704805E+06    0.859281735396571600E+00    0.866431905621176335E+00    0.819310096355053918E+00   -0.108699569859651586E+02
    0.323525208754774107E+01    0.122286548527035711E+04   -0.178359726180278173E+02    0.795554097347503375E+00    0.200464774604443082E+06    0.859409308020677609E+00    0.866212513488550107E+00    0.641632237608474831E+01   -0.108579819488336842E+02
    0.348857108702644894E+02    0.120975707062818219E+04   -0.188460262209029814E+02    0.742323010184090748E+00    0.234279797124800942E+06    0.859624738696172730E+00    0.866310965576015835E+00    0.714609817881610443E+01   -0.108281578919930475E+02
    0.307213358810377057E+01    0.122165693868951712E+04   -0.178101168778963057E+02    0.940292875645502568E+00    0.190439331488028110E+06    0.859347245254641123E+00    0.866677413038820843E+00    0.369106353765059048E+01   -0.108140333996110787E+02
    0.267009581056801926E+01    0.121570933056193689E+04   -0.185264372314802159E+02    0.886426475626730381E+00    0.192723748060719052E+06    0.859287160218904389E+00    0.866444121484352348E+00    0.633189267596653726E+00   -0.108026539122089584E+02
    0.524226181726705320E+00    0.123252571677313040E+04   -0.180248593684400120E+02    0.726545065921269773E+00    0.176734585196679371E+06    0.859057576782184307E+00    0.866477765281083556E+00    0.288876865762874768E+01   -0.107936021963319941E+02
    0.311730645148095888E+02    0.120132569738290499E+04   -0.183603066777034627E+02    0.771107518992297791E+00    0.219720903117963579E+06    0.859408056184921998E+00    0.866632222595311696E+00    0.726340695010002868E+01   -0.107889125354358431E+02
    0.101892783704864609E+01    0.120671582815495663E+04   -0.180833291498586561E+02    0.757513853087144029E+00    0.176274066962907615E+06    0.858839987950725803E+00    0.866557116136644434E+00    0.344187692372939535E+01   -0.107815145569728319E+02
    0.231495213044824766E+01    0.121795829342930506E+04   -0.183372594290285562E+02    0.752286951647453073E+00    0.196578141893354186E+06    0.859686178979940485E+00    0.866482604358675301E+00    0.552892889175167390E+01   -0.107813901991821748E+02
    0.165663472976790849E+01    0.121841294524557884E+04   -0.183099348248502167E+02    0.672625955400699138E+00    0.183146271034649108E+06    0.859343791178222238E+00    0.866673816721915902E+00    0.508946916620439094E+01   -0.107668387284575466E+02
    0.242938004649101780E+01    0.120852742769978317E+04   -0.186339908265934575E+02    0.826364855420268940E+00    0.186625295913447917E+06    0.859709058039318408E+00    0.866436705379652117E+00    0.743843576190362299E+01   -0.107656821401568603E+02
    0.284723215706571828E+02    0.120360675450977396E+04   -0.182159021349525254E+02    0.724805382577144441E+00    0.220848259614431183E+06    0.859321369012568503E+00    0.866315935911484147E+00    0.712778960437149411E+01   -0.107502311663790042E+02
    0.175213632518148721E+01    0.121762273761991128E+04   -0.186572035417894000E+02    0.650290159888904817E+00    0.182884829923964222E+06    0.859424457094777772E+00    0.866688012597411572E+00    0.415627949462982915E+01   -0.107428326170739918E+02
    0.404028271176745069E+01    0.121744775082004571E+04   -0.184072409596404789E+02    0.788240116597576645E+00    0.201533096902754769E+06    0.859940025211918924E+00    0.866609215951948175E+00    0.697228913702790276E+01   -0.107349185199613526E+02
    0.236108294489460624E+01    0.123129653422980482E+04   -0.187364393719700040E+02    0.683880720416381149E+00    0.192335081773716112E+06    0.859496346879962014E+00    0.866240953811802106E+00    0.207126666226876344E+01   -0.107335658029892187E+02
    0.514360298182841347E+00    0.118921599491137749E+04   -0.185403716601729407E+02    0.784658211432771924E+00    0.166145891848456580E+06    0.859988049522620979E+00    0.866264013473181604E+00    0.567434811609026291E+01   -0.107331767271037499E+02
    0.523996512297126458E+02    0.121456867245705098E+04   -0.183921164194323232E+02    0.728483735991254377E+00    0.230058069599555834E+06    0.859223371875569852E+00    0.866539436798931639E+00    0.298705111400997048E+01   -0.107223653584840601E+02
    0.339172588982576784E+02    0.120528550203216014E+04   -0.180370408332901526E+02    0.639374066046417999E+00    0.214718174765884498E+06    0.859571545225836231E+00    0.866399578813774607E+00    0.209081982307945768E+01   -0.107105846710174859E+02
    0.391154261632537681E+01    0.119100359373907918E+04   -0.191446889763658490E+02    0.818553371423868303E+00    0.199813139850170846E+06    0.859283308189808470E+00    0.866464961481462126E+00    0.561350052855286830E+01   -0.106942053364316934E+02
    0.283080773208730179E+02    0.121189745607684199E+04   -0.180532295455464897E+02    0.779236299514231900E+00    0.217213187215996877E+06    0.859559031292086995E+00    0.866220795429065271E+00    0.187555005266514541E+01   -0.106940091635141066E+02
    0.120154020585205856E+01    0.119010595074337971E+04   -0.177945863555518677E+02    0.714516969678760105E+00    0.187724628484050510E+06    0.859874772175066249E+00    0.866347165056449708E+00    0.606368998139292348E+01   -0.106886496507894204E+02
    0.136550087521022707E+02    0.122571798309773862E+04   -0.180999721505782460E+02    0.714587952889685796E+00    0.215201536074513249E+06    0.858976812570971360E+00    0.866504548751734771E+00    0.226788949690740393E+01   -0.106818408128953841E+02
    0.119338712190871243E+01    0.120641426053567216E+04   -0.183605743799356738E+02    0.815281293686334285E+00    0.185330797778089211E+06    0.858914110195482139E+00    0.866561408410562728E+00    0.623100541980337752E+01   -0.106754057806048603E+02
    0.660191117878539924E+01    0.122254753717748508E+04   -0.183307809507193440E+02    0.687909639201289669E+00    0.205968701915089681E+06    0.859368392909943379E+00    0.866386058584166285E+00    0.193138174826368125E+01   -0.106516850746663589E+02
    0.106761286450890349E+02    0.121843183564049878E+04   -0.181777198826598188E+02    0.889589647302444275E+00    0.211876538170586224E+06    0.859170454553313645E+00    0.866481774497999568E+00    0.283349932098627155E+01   -0.106455748998912298E+02
    0.262966052762140521E+02    0.121866073745926110E+04   -0.182306164628047362E+02    0.770533348614913627E+00    0.221248548585869634E+06    0.858820264278983170E+00    0.866487040064758407E+00    0.158503249368538213E+01   -0.106219527148213082E+02
