,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0012042337304082988,0.0010380322248023527,0.0014184741907753116,0.0009180972523118474,0.0016484109011305431,0.00016620150560594615,0.00021424046036701283,K97_23_4_1
