    0.221958120204831600E-02    0.120816909917860085E+04    0.111788008463435608E-02    0.922902781021933407E+02   -0.771819703076042618E+01
    0.177987725311258452E-02    0.122373293742162718E+04    0.789219960951828710E-03    0.895097559456284273E+02   -0.735766339849683249E+01
    0.118926558958395230E-02    0.119665810177505932E+04    0.875438962500844084E-03    0.910488888387155413E+02   -0.469623480006138116E+01
    0.134835681108601995E-02    0.122024734441929809E+04    0.819153709905170871E-03    0.890205397987199234E+02   -0.456252598577556867E+01
    0.405725114732395902E-03    0.119895328526020467E+04    0.106079711367826129E-02    0.908068960207278906E+02   -0.425339340011999223E+01
    0.126361384251410971E-02    0.121391432317069302E+04    0.899795309493267494E-03    0.907927174605202794E+02   -0.387467281898717930E+01
    0.108528425082039500E-02    0.120411750979334488E+04    0.844248198881804605E-03    0.898753682976140311E+02   -0.350887933478216185E+01
    0.139852645594446532E-02    0.121820385188330215E+04    0.999288212690982317E-03    0.903568426832675584E+02   -0.350468128598545547E+01
    0.988082397018659204E-03    0.121470470496960979E+04    0.715898014639110964E-03    0.890152341112935090E+02   -0.333094827182530784E+01
    0.110246293452837354E-02    0.119263970843827974E+04    0.964585967673858911E-03    0.905783061786713546E+02   -0.331664950027655347E+01
    0.366222690831933954E-03    0.119685693717922527E+04    0.909847041913698076E-03    0.906234495893494767E+02   -0.318268092501589761E+01
    0.496126315002373957E-03    0.121901800738422435E+04    0.105421472670885904E-02    0.904796864868731916E+02   -0.316349234737049168E+01
    0.110010149997934528E-02    0.120827369584971393E+04    0.883971233835634230E-03    0.908128842991511789E+02   -0.316327922471976075E+01
    0.104544473515238230E-02    0.122186851769668760E+04    0.766575445507416248E-03    0.905464990729055046E+02   -0.310694162709124022E+01
    0.514431180562556207E-03    0.125097422625311037E+04    0.866300683571885697E-03    0.898189924752210942E+02   -0.306013597463248432E+01
    0.117910914578026678E-02    0.119838558774631883E+04    0.101063142687522756E-02    0.896996205974944019E+02   -0.298618191009579670E+01
    0.400794099479407783E-03    0.122577472713463067E+04    0.822109578262154644E-03    0.915094818805048220E+02   -0.296917603595925561E+01
    0.332093260271457212E-03    0.119637452270218228E+04    0.805891847691591712E-03    0.900491543117155970E+02   -0.296255987481275085E+01
    0.361864221398716082E-03    0.120782295388097714E+04    0.815882532907048980E-03    0.906383865068148111E+02   -0.285006448363391485E+01
    0.130323062104357686E-02    0.122494698201241204E+04    0.956895505493984377E-03    0.898266914709790427E+02   -0.279007917669769645E+01
    0.391277820651804854E-03    0.121487418056910792E+04    0.816046414814463553E-03    0.898425655402766665E+02   -0.267195651640443499E+01
    0.121551138658715211E-02    0.120394425191146388E+04    0.102167398778927579E-02    0.888079322631632948E+02   -0.266528071946481315E+01
    0.995833745744278617E-03    0.120655866117263554E+04    0.808757559097004163E-03    0.880798408562821606E+02   -0.266451999430115505E+01
    0.994993330363279057E-03    0.121580611531511249E+04    0.807967698042173364E-03    0.908883598385776423E+02   -0.266282680092157031E+01
    0.103082200480009547E-02    0.121538406009525056E+04    0.817430918644492682E-03    0.895363174606978873E+02   -0.263541455295944660E+01
    0.371485666843162840E-03    0.118715796007095059E+04    0.950555827988744579E-03    0.905861398836726153E+02   -0.261769112063734921E+01
