,"Median (days)","1 sigma low (days)","1 sigma high (days)","2 sigma low (days)","2 sigma high (days)","1sigma error low (days)","1sigma error high (days)","Profile"
0,0.860218060736718,0.27759073662112,3.46184873807785,0.130971658504618,10.6730876929838,0.582627324115598,2.60163067734114,"Ol1A"
0,42.7408504555264,12.3531557515782,142.614304789063,3.92877690710562,299.410269536098,30.3876947039482,99.873454333537,"Ol2B"
0,6.97594325992673,1.70690076162518,25.5242039895166,0.609895208660953,70.5881806431668,5.26904249830155,18.5482607295899,"Ol5B_lg"
0,19.2646100266052,7.44605954483927,51.2508915484515,3.71749523982828,96.0042475289019,11.8185504817659,31.9862815218463,"Ol13A"
