,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.001366777849455843,0.001155893369355036,0.0016109443588297218,0.0009973049233733267,0.0019189145828739235,0.00021088448010080692,0.0002441665093738789,SW_7_3_2
