,Index,Model step,Time (s),Pressure (MPa),H2O_ol boundary (ppm),H2O_melt (wt%)
0,0.0,0.0,0.0,74.0,5.338475580342951,0.593163953371439
1,1.0,100.0,738.999999999999,73.26092609260927,5.337618109360326,0.593068678817814
2,2.0,200.0,1478.0000000000045,72.52185218521852,5.336745001006813,0.5929716667785347
3,3.0,300.0,2217.0000000000095,71.78277827782779,5.335855944262288,0.5928728826958098
4,4.0,400.0,2955.999999999997,71.04370437043704,5.3349490736439735,0.5927721192937748
5,5.0,500.0,3694.999999999984,70.30463046304631,5.334017410376659,0.5926686011529622
6,6.0,600.0,4433.999999999992,69.56555655565556,5.3330679993970875,0.5925631110441208
7,7.0,700.0,5173.000000000025,68.82648264826483,5.332100473398724,0.5924556081554139
8,8.0,800.0,5912.000000000057,68.08740874087408,5.3311109042983995,0.5923456560331555
9,9.0,900.0,6651.00000000009,67.34833483348335,5.330094750497199,0.5922327500552443
10,10.0,1000.0,7390.000000000123,66.6092609260926,5.329058334263721,0.5921175926959691
11,11.0,1100.0,8129.0000000001555,65.87018701870187,5.328001218730565,0.5920001354145072
12,12.0,1200.0,8868.000000000106,65.13111311131112,5.326916812743518,0.5918796458603909
13,13.0,1300.0,9607.000000000047,64.39203920392039,5.325803837910002,0.5917559819900002
14,14.0,1400.0,10345.999999999989,63.65296529652965,5.324667579937752,0.5916297311041947
15,15.0,1500.0,11084.99999999993,62.91389138913891,5.323507515239115,0.5915008350265684
16,16.0,1600.0,11823.999999999873,62.17481748174818,5.322313597331093,0.5913681774812326
17,17.0,1700.0,12562.999999999814,61.43574357435743,5.321088911934408,0.5912321013260453
18,18.0,1800.0,13301.999999999756,60.6966696669667,5.319837283020657,0.5910930314467396
19,19.0,1900.0,14040.999999999698,59.95759575957596,5.318558077834932,0.5909508975372146
20,20.0,2000.0,14779.99999999964,59.21852185218522,5.317236738282805,0.5908040820314228
21,21.0,2100.0,15518.999999999582,58.47944794479448,5.315882194866191,0.5906535772073546
22,22.0,2200.0,16257.999999999523,57.74037403740374,5.3144962297496345,0.5904995810832927
23,23.0,2300.0,16996.999999999465,57.001300130013,5.313077978826963,0.5903419976474403
24,24.0,2400.0,17735.999999999407,56.26222622262226,5.311607224811281,0.5901785805345868
25,25.0,2500.0,18474.99999999935,55.52315231523153,5.310100478181319,0.5900111642423688
26,26.0,2600.0,19213.99999999929,54.78407840784078,5.308556773009154,0.5898396414454615
27,27.0,2700.0,19952.999999999232,54.04500450045005,5.306971354298147,0.5896634838109053
28,28.0,2800.0,20691.999999999174,53.3059305930593,5.305327256685197,0.5894808062983552
29,29.0,2900.0,21430.999999999116,52.56685668566857,5.303640480457625,0.589293386717514
30,30.0,3000.0,22169.999999999058,51.82778277827783,5.301909819560305,0.5891010910622562
31,31.0,3100.0,22908.999999999,51.08870887088709,5.300125085606365,0.5889027872895961
32,32.0,3200.0,23647.99999999894,50.34963496349635,5.298274327341652,0.5886971474824058
33,33.0,3300.0,24386.999999998883,49.61056105610561,5.296372432129713,0.5884858257921903
34,34.0,3400.0,25125.999999998825,48.87148714871487,5.29441787513039,0.5882686527922655
35,35.0,3500.0,25864.999999998767,48.13241324132413,5.2923928296427265,0.5880436477380807
36,36.0,3600.0,26603.99999999871,47.3933393339334,5.290292934988093,0.5878103261097882
37,37.0,3700.0,27342.99999999865,46.65426542654265,5.288131048030479,0.5875701164478311
38,38.0,3800.0,28081.999999998592,45.91519151915192,5.285905213915118,0.5873228015461243
39,39.0,3900.0,28820.999999998534,45.17611761176117,5.28358676180857,0.5870651957565077
40,40.0,4000.0,29559.999999998476,44.43704370437044,5.281182739136876,0.5867980821263196
41,41.0,4100.0,30298.999999998417,43.6979697969797,5.278702565586584,0.5865225072873982
42,42.0,4200.0,31037.99999999836,42.95889588958896,5.276143695745601,0.5862381884161779
43,43.0,4300.0,31776.9999999983,42.21982198219822,5.2734618605564885,0.5859402067284988
44,44.0,4400.0,32515.999999998243,41.48074807480748,5.270681264422543,0.5856312516025048
45,45.0,4500.0,33254.99999999819,40.74167416741674,5.2678057092494335,0.5853117454721594
46,46.0,4600.0,33993.99999999813,40.002600260026,5.264831242607844,0.5849812491786494
47,47.0,4700.0,34732.99999999807,39.26352635263526,5.261692523179628,0.5846325025755141
48,48.0,4800.0,35471.999999998014,38.52445244524452,5.258438004194895,0.5842708893549883
49,49.0,4900.0,36210.999999997955,37.78537853785378,5.2550630139958585,0.5838958904439843
50,50.0,5000.0,36949.9999999979,37.04630463046305,5.251549661736564,0.5835055179707294
51,51.0,5100.0,37688.99999999784,36.30723072307231,5.247836814299525,0.5830929793666139
52,52.0,5200.0,38427.99999999778,35.56815681568157,5.243974545837988,0.5826638384264431
53,53.0,5300.0,39166.99999999772,34.82908290829083,5.239956358338484,0.5822173731487205
54,54.0,5400.0,39905.999999997664,34.09000900090009,5.235741708000209,0.5817490786666898
55,55.0,5500.0,40644.999999997606,33.35093509350935,5.231280074607524,0.5812533416230582
56,56.0,5600.0,41383.99999999755,32.61186118611861,5.226621166893747,0.5807356852104163
57,57.0,5700.0,42122.99999999749,31.87278727872787,5.221755694256209,0.5801950771395787
58,58.0,5800.0,42861.99999999743,31.13371337133713,5.216605642966537,0.5796228492185042
59,59.0,5900.0,43600.99999999737,30.39463946394639,5.2111427425474295,0.5790158602830477
60,60.0,6000.0,44339.999999997315,29.655565556555658,5.205412229622233,0.5783791366246925
61,61.0,6100.0,45078.99999999726,28.916491649164918,5.199400389764305,0.5777111544182562
62,62.0,6200.0,45817.9999999972,28.17741774177418,5.1929655576290426,0.5769961730698937
63,63.0,6300.0,46556.99999999714,27.43834383438344,5.186123318056232,0.5762359242284703
64,64.0,6400.0,47295.99999999708,26.6992699269927,5.178906063376422,0.5754340070418247
65,65.0,6500.0,48034.999999997024,25.96019601960196,5.17129278021447,0.5745880866904967
66,66.0,6600.0,48773.999999996966,25.22112211221122,5.163029664853603,0.5736699627615115
67,67.0,6700.0,49512.99999999691,24.48204820482048,5.154217656725469,0.5726908507472743
68,68.0,6800.0,50251.99999999685,23.74297429742974,5.144859002803908,0.5716510003115454
69,69.0,6900.0,50990.99999999679,23.003900390039,5.1349146073415275,0.5705460674823919
70,70.0,7000.0,51729.99999999673,22.26482648264826,5.123939880375178,0.5693266533750199
71,71.0,7100.0,52468.999999996675,21.525752575257528,5.112188227813884,0.5680209142015427
72,72.0,7200.0,53207.99999999662,20.786678667866788,5.099600250321214,0.5666222500356904
73,73.0,7300.0,53946.99999999656,20.047604760476048,5.086012799220668,0.5651125332467409
74,74.0,7400.0,54685.9999999965,19.30853085308531,5.070877836836168,0.5634308707595742
75,75.0,7500.0,55424.99999999644,18.56945694569457,5.0544929796206,0.5616103310689556
76,76.0,7600.0,56163.999999996384,17.83038303830383,5.0367497398428185,0.5596388599825354
