,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.053827997021579976,0.0013787236356960888,2.1255447177828177,0.00032406536610740064,6.990429654850279,0.052449273385883885,2.0717167207612377,K97_23_16_1
