,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0007420426346511186,0.0006279306468650239,0.000900389315632815,0.0005325960896552977,0.0010460796343657612,0.00011411198778609475,0.00015834668098169645,K97_23_17_1
