,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,6.565163286509075e-05,5.593682256388223e-05,7.78732156513292e-05,4.684582001456033e-05,8.767884674544223e-05,9.714810301208519e-06,1.2221582786238447e-05,SW_7_2_1
