,Index,Model step,Time (s),Pressure (MPa),H2O_ol boundary (ppm),H2O_melt (wt%)
72,72.0,7200.0,35471.99999999757,38.525635042336155,5.258443313938237,0.5842714793264707
73,73.0,7300.0,35964.6666666642,38.032935529035264,5.2562311421186365,0.5840256824576263
74,74.0,7400.0,36457.333333330826,37.54023601573438,5.253897674473891,0.5837664082748768
75,75.0,7500.0,36949.99999999745,37.047536502433495,5.251555517714061,0.5835061686348957
76,76.0,7600.0,37442.66666666408,36.5548369891326,5.2490851683843,0.5832316853760334
77,77.0,7700.0,37935.33333333071,36.06213747583172,5.2466011300771,0.5829556811196779
78,78.0,7800.0,38427.99999999734,35.569437962530834,5.243981408711437,0.5826646009679375
79,79.0,7900.0,38920.666666663965,35.07673844922994,5.241342105956723,0.5823713451063026
80,80.0,8000.0,39413.33333333059,34.58403893592906,5.238558968103652,0.5820621075670724
81,81.0,8100.0,39905.99999999722,34.091339422628174,5.23574929487661,0.5817499216529566
82,82.0,8200.0,40398.66666666385,33.59863990932728,5.232786895566055,0.5814207661740062
83,83.0,8300.0,40891.333333330476,33.1059403960264,5.229789739655103,0.581087748850567
84,84.0,8400.0,41383.999999997104,32.61324088272551,5.2266301392623244,0.5807366821402583
85,85.0,8500.0,41876.66666666373,32.12054136942462,5.223426042354873,0.5803806713727637
86,86.0,8600.0,42369.33333333036,31.627841856123737,5.220048853469425,0.5800054281632695
87,87.0,8700.0,42861.99999999699,31.135142342822853,5.216615600396192,0.5796239555995769
88,88.0,8800.0,43354.666666663616,30.64244282952196,5.212997562483437,0.5792219513870486
89,89.0,8900.0,43847.33333333024,30.149743316221077,5.209309683274818,0.5788121870305354
90,90.0,9000.0,44339.99999999687,29.657043802920192,5.205424146331772,0.5783804607035303
91,91.0,9100.0,44832.6666666635,29.1643442896193,5.201452307042007,0.5779391452268896
92,92.0,9200.0,45325.33333333013,28.671644776318416,5.197268602253129,0.5774742891392366
93,93.0,9300.0,45817.999999996755,28.178945263017532,5.192978857168757,0.5769976507965286
94,94.0,9400.0,46310.66666666338,27.68624574971664,5.188461524775721,0.5764957249750802
95,95.0,9500.0,46803.33333333001,27.193546236415756,5.183814391206218,0.5759793768006909
96,96.0,9600.0,47295.99999999664,26.70084672311487,5.17892222721302,0.5754358030236689
97,97.0,9700.0,47788.66666666327,26.20814720981398,5.17387153339589,0.5748746148217656
98,98.0,9800.0,48281.333333329894,25.715447696513095,5.168556404856283,0.5742840449840315
99,99.0,9900.0,48773.99999999652,25.22274818321221,5.163047844919402,0.5736719827688225
100,100.0,10000.0,49266.66666666315,24.73004866991132,5.157253207525159,0.5730281341694621
101,101.0,10100.0,49759.33333332978,24.237349156610435,5.151222515602627,0.5723580572891808
102,102.0,10200.0,50251.999999996406,23.74464964330955,5.144881544936432,0.5716535049929369
103,103.0,10300.0,50744.66666666303,23.25195013000866,5.13825216896281,0.5709169076625344
104,104.0,10400.0,51237.33333332966,22.759250616707774,5.131285387372266,0.5701428208191407
105,105.0,10500.0,51729.99999999629,22.26655110340689,5.123965502534327,0.5693295002815919
106,106.0,10600.0,52222.66666666292,21.773851590106,5.116277741607015,0.5684753046230017
107,107.0,10700.0,52715.333333329545,21.281152076805114,5.108156381444648,0.5675729312716274
108,108.0,10800.0,53207.99999999617,20.78845256350423,5.099632862377993,0.5666258735975548
109,109.0,10900.0,53700.6666666628,20.295753050203338,5.090574863607784,0.5656194292897537
110,110.0,11000.0,54193.33333332943,19.803053536902453,5.081076097703802,0.564564010855978
111,111.0,11100.0,54685.99999999606,19.31035402360157,5.070915435047816,0.5634350483386462
112,112.0,11200.0,55178.666666662684,18.817654510300677,5.0602705335864115,0.5622522815096013
113,113.0,11300.0,55671.33333332931,18.324954996999793,5.048801452366609,0.5609779391518455
114,114.0,11400.0,56163.99999999594,17.83225548369891,5.03679927736073,0.5596443641511922
115,115.0,11500.0,56656.66666666257,17.339555970398017,5.023764392055432,0.5581960435617147
116,116.0,11600.0,57149.333333329196,16.846856457097132,5.010141758673332,0.5566824176303702
117,117.0,11700.0,57641.99999999582,16.354156943796248,4.9952159468170665,0.5550239940907852
118,118.0,11800.0,58134.66666666245,15.861457430495363,4.979641783023294,0.5532935314470327
119,119.0,11900.0,58627.33333332908,15.368757917194472,4.962410234488406,0.5513789149431562
120,120.0,12000.0,59119.99999999571,14.876058403893587,4.944464189871073,0.5493849099856748
121,121.0,12100.0,59612.666666662335,14.383358890592703,4.924392336844922,0.5471547040938802
122,122.0,12200.0,60105.33333332896,13.890659377291811,4.903535792795507,0.544837310310612
123,123.0,12300.0,60597.99999999559,13.397959863990927,4.879928045463321,0.5422142272737023
124,124.0,12400.0,61090.66666666222,12.905260350690043,4.8554648285148145,0.5394960920572016
125,125.0,12500.0,61583.33333332885,12.412560837389151,4.8274081575622265,0.5363786841735808
126,126.0,12600.0,62075.999999995474,11.919861324088266,4.7984315945594656,0.5331590660621629
127,127.0,12700.0,62568.6666666621,11.427161810787382,4.764719347691083,0.5294132608545649
128,128.0,12800.0,63061.33333332873,10.93446229748649,4.73004191842593,0.5255602131584366
129,129.0,12900.0,63553.99999999536,10.441762784185606,4.6890736207822306,0.5210081800869145
130,130.0,13000.0,64046.666666661986,9.949063270884722,4.6471360156572175,0.5163484461841352
131,131.0,13100.0,64539.333333328614,9.45636375758383,4.59679182496782,0.5107546472186466
132,132.0,13200.0,65031.99999999524,8.963664244282938,4.545550868599995,0.5050612076222217
133,133.0,13300.0,65524.66666666187,8.470964730982061,4.483046864399471,0.4981163182666079
134,134.0,13400.0,66017.3333333285,7.9782652176811695,4.419847906288591,0.4910942118098435
135,135.0,13500.0,66509.99999999513,7.485565704380278,4.3415901922797495,0.48239891025330556
136,136.0,13600.0,67002.66666666175,6.9928661910794006,4.263038806222754,0.473670978469195
137,137.0,13700.0,67495.33333332838,6.500166677778509,4.164498508701044,0.4627220565223382
138,138.0,13800.0,67987.99999999501,6.007467164477617,4.065958211179333,0.45177313457548146
139,139.0,13900.0,68480.66666666164,5.51476765117674,3.9419362774499453,0.43799291971666066
140,140.0,14000.0,68973.33333332826,5.0220681378758485,3.817522210819311,0.424169134535479
141,141.0,14100.0,69465.99999999489,4.529368624574971,3.6617164742846713,0.40685738603163013
142,142.0,14200.0,69958.66666666152,4.03666911127408,3.504438766828052,0.3893820852031169
143,143.0,14300.0,70451.33333332815,3.543969597973188,3.307827565266552,0.367536396140728
144,144.0,14400.0,70943.99999999478,3.0512700846723106,3.1080535827463325,0.3453392869718147
145,145.0,14500.0,71436.6666666614,2.558570571371419,2.8553113139122774,0.31725681265691974
146,146.0,14600.0,71929.33333332803,2.0658710580705275,2.5964170118241325,0.2884907790915703
147,147.0,14700.0,72421.99999999466,1.5731715447696502,2.2502270064781977,0.250025222942022
148,148.0,14800.0,72914.66666666129,1.0804720314687586,1.890564936961886,0.2100627707735429
149,149.0,14900.0,73407.33333332792,0.587772518167867,1.3927907180259407,0.15475452422510452
