,Index,Model step,Time (s),Pressure (MPa),H2O_ol boundary (ppm),H2O_melt (wt%)
44,44.0,4400.0,464.5142857142548,41.48074807480748,5.270681264422543,0.5856312516025048
45,45.0,4500.0,475.0714285713957,40.74167416741674,5.2678057092494335,0.5853117454721594
46,46.0,4600.0,485.6285714285366,40.002600260026,5.264831242607844,0.5849812491786494
47,47.0,4700.0,496.1857142856775,39.26352635263526,5.261692523179628,0.5846325025755141
48,48.0,4800.0,506.74285714281837,38.52445244524452,5.258438004194895,0.5842708893549883
49,49.0,4900.0,517.2999999999621,37.78537853785378,5.2550630139958585,0.5838958904439843
50,50.0,5000.0,527.8571428571087,37.04630463046305,5.251549661736564,0.5835055179707294
51,51.0,5100.0,538.4142857142552,36.30723072307231,5.247836814299525,0.5830929793666139
52,52.0,5200.0,548.9714285714018,35.56815681568157,5.243974545837988,0.5826638384264431
53,53.0,5300.0,559.5285714285484,34.82908290829083,5.239956358338484,0.5822173731487205
54,54.0,5400.0,570.085714285695,34.09000900090009,5.235741708000209,0.5817490786666898
55,55.0,5500.0,580.6428571428415,33.35093509350935,5.231280074607524,0.5812533416230582
56,56.0,5600.0,591.1999999999881,32.61186118611861,5.226621166893747,0.5807356852104163
57,57.0,5700.0,601.7571428571347,31.87278727872787,5.221755694256209,0.5801950771395787
58,58.0,5800.0,612.3142857142813,31.13371337133713,5.216605642966537,0.5796228492185042
59,59.0,5900.0,622.8714285714278,30.39463946394639,5.2111427425474295,0.5790158602830477
60,60.0,6000.0,633.4285714285744,29.655565556555658,5.205412229622233,0.5783791366246925
61,61.0,6100.0,643.985714285721,28.916491649164918,5.199400389764305,0.5777111544182562
62,62.0,6200.0,654.5428571428675,28.17741774177418,5.1929655576290426,0.5769961730698937
63,63.0,6300.0,665.1000000000141,27.43834383438344,5.186123318056232,0.5762359242284703
64,64.0,6400.0,675.6571428571607,26.6992699269927,5.178906063376422,0.5754340070418247
65,65.0,6500.0,686.2142857143073,25.96019601960196,5.17129278021447,0.5745880866904967
66,66.0,6600.0,696.7714285714538,25.22112211221122,5.163029664853603,0.5736699627615115
67,67.0,6700.0,707.3285714286004,24.48204820482048,5.154217656725469,0.5726908507472743
68,68.0,6800.0,717.885714285747,23.74297429742974,5.144859002803908,0.5716510003115454
69,69.0,6900.0,728.4428571428936,23.003900390039,5.1349146073415275,0.5705460674823919
70,70.0,7000.0,739.0000000000401,22.26482648264826,5.123939880375178,0.5693266533750199
71,71.0,7100.0,749.5571428571867,21.525752575257528,5.112188227813884,0.5680209142015427
72,72.0,7200.0,760.1142857143333,20.786678667866788,5.099600250321214,0.5666222500356904
73,73.0,7300.0,770.6714285714799,20.047604760476048,5.086012799220668,0.5651125332467409
74,74.0,7400.0,781.2285714286264,19.30853085308531,5.070877836836168,0.5634308707595742
75,75.0,7500.0,791.785714285773,18.56945694569457,5.0544929796206,0.5616103310689556
76,76.0,7600.0,802.3428571429196,17.83038303830383,5.0367497398428185,0.5596388599825354
77,77.0,7700.0,812.9000000000661,17.09130913091309,5.017196760075425,0.5574663066750473
78,78.0,7800.0,823.4571428572127,16.35223522352235,4.995157730329179,0.555017525592131
79,79.0,7900.0,834.0142857143593,15.61316131613161,4.9709579373319945,0.5523286597035549
80,80.0,8000.0,844.5714285715059,14.87408740874087,4.944383894429425,0.549375988269936
81,81.0,8100.0,855.1285714286524,14.13501350135013,4.914275111197177,0.5460305679107974
82,82.0,8200.0,865.685714285799,13.395939593959397,4.879831244019114,0.5422034715576793
83,83.0,8300.0,876.2428571429456,12.656865686568658,4.841320046209384,0.5379244495788206
84,84.0,8400.0,886.8000000000922,11.917791779177918,4.79828998896206,0.5331433321068956
85,85.0,8500.0,897.3571428572387,11.178717871787178,4.747719932878563,0.5275244369865071
86,86.0,8600.0,907.9142857143853,10.439643964396438,4.688897439484233,0.520988604387137
87,87.0,8700.0,918.4714285715319,9.700570057005692,4.621744901181106,0.5135272112423451
88,88.0,8800.0,929.0285714286784,8.961496149614959,4.545275823477002,0.5050306470530003
89,89.0,8900.0,939.585714285825,8.222422242224226,4.451516691663453,0.4946129657403837
90,90.0,9000.0,950.1428571429716,7.4833483348334795,4.341237997347219,0.48235977748302433
91,91.0,9100.0,960.7000000001182,6.744274427442747,4.213320254267858,0.4681466949186509
92,92.0,9200.0,971.2571428572647,6.005200520052,4.065504880477665,0.4517227644975183
93,93.0,9300.0,981.8142857144113,5.266126612661267,3.879150660866471,0.4310167400962746
94,94.0,9400.0,992.3714285715579,4.5270527052705205,3.6609771951317076,0.4067752439035231
95,95.0,9500.0,1002.9285714287045,3.787978797879788,3.4067655352075645,0.3785295039119516
96,96.0,9600.0,1013.485714285851,3.048904890489041,3.1070945717291307,0.34523273019212564
97,97.0,9700.0,1024.0428571429975,2.3098309830983084,2.7246083999267876,0.3027342666585319
98,98.0,9800.0,1034.600000000144,1.5707570757075615,2.2484644860855227,0.24982938734283588
99,99.0,9900.0,1045.1571428572906,0.8316831683168289,1.6525607485976699,0.18361786095529667
