,Index,Model step,Time (s),Pressure (MPa),H2O_ol boundary (ppm),H2O_melt (wt%)
63,63.0,6300.0,103.45999999999394,27.43834383438344,5.186123318056232,0.5762359242284703
64,64.0,6400.0,105.10222222221573,26.6992699269927,5.178906063376422,0.5754340070418247
65,65.0,6500.0,106.74444444443752,25.96019601960196,5.17129278021447,0.5745880866904967
66,66.0,6600.0,108.38666666665931,25.22112211221122,5.163029664853603,0.5736699627615115
67,67.0,6700.0,110.0288888888811,24.48204820482048,5.154217656725469,0.5726908507472743
68,68.0,6800.0,111.67111111110289,23.74297429742974,5.144859002803908,0.5716510003115454
69,69.0,6900.0,113.31333333332468,23.003900390039,5.1349146073415275,0.5705460674823919
70,70.0,7000.0,114.95555555554647,22.26482648264826,5.123939880375178,0.5693266533750199
71,71.0,7100.0,116.59777777776826,21.525752575257528,5.112188227813884,0.5680209142015427
72,72.0,7200.0,118.23999999999005,20.786678667866788,5.099600250321214,0.5666222500356904
73,73.0,7300.0,119.88222222221184,20.047604760476048,5.086012799220668,0.5651125332467409
74,74.0,7400.0,121.52444444443363,19.30853085308531,5.070877836836168,0.5634308707595742
75,75.0,7500.0,123.16666666665542,18.56945694569457,5.0544929796206,0.5616103310689556
76,76.0,7600.0,124.8088888888772,17.83038303830383,5.0367497398428185,0.5596388599825354
77,77.0,7700.0,126.451111111099,17.09130913091309,5.017196760075425,0.5574663066750473
78,78.0,7800.0,128.0933333333208,16.35223522352235,4.995157730329179,0.555017525592131
79,79.0,7900.0,129.7355555555426,15.61316131613161,4.9709579373319945,0.5523286597035549
80,80.0,8000.0,131.37777777776438,14.87408740874087,4.944383894429425,0.549375988269936
81,81.0,8100.0,133.01999999998617,14.13501350135013,4.914275111197177,0.5460305679107974
82,82.0,8200.0,134.66222222220796,13.395939593959397,4.879831244019114,0.5422034715576793
83,83.0,8300.0,136.30444444442975,12.656865686568658,4.841320046209384,0.5379244495788206
84,84.0,8400.0,137.94666666665154,11.917791779177918,4.79828998896206,0.5331433321068956
85,85.0,8500.0,139.58888888887333,11.178717871787178,4.747719932878563,0.5275244369865071
86,86.0,8600.0,141.23111111109512,10.439643964396438,4.688897439484233,0.520988604387137
87,87.0,8700.0,142.8733333333169,9.700570057005692,4.621744901181106,0.5135272112423451
88,88.0,8800.0,144.5155555555387,8.961496149614959,4.545275823477002,0.5050306470530003
89,89.0,8900.0,146.1577777777605,8.222422242224226,4.451516691663453,0.4946129657403837
90,90.0,9000.0,147.79999999998228,7.4833483348334795,4.341237997347219,0.48235977748302433
91,91.0,9100.0,149.44222222220407,6.744274427442747,4.213320254267858,0.4681466949186509
92,92.0,9200.0,151.08444444442586,6.005200520052,4.065504880477665,0.4517227644975183
93,93.0,9300.0,152.72666666664765,5.266126612661267,3.879150660866471,0.4310167400962746
94,94.0,9400.0,154.36888888886944,4.5270527052705205,3.6609771951317076,0.4067752439035231
95,95.0,9500.0,156.01111111109122,3.787978797879788,3.4067655352075645,0.3785295039119516
96,96.0,9600.0,157.65333333331301,3.048904890489041,3.1070945717291307,0.34523273019212564
97,97.0,9700.0,159.2955555555348,2.3098309830983084,2.7246083999267876,0.3027342666585319
98,98.0,9800.0,160.9377777777566,1.5707570757075615,2.2484644860855227,0.24982938734283588
99,99.0,9900.0,162.57999999997838,0.8316831683168289,1.6525607485976699,0.18361786095529667
