,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.1036678432741598,0.004330932711610421,1.8885525809787884,0.0012122768308511919,7.337038896816179,0.09933691056254938,1.7848847377046286,K97_23_16_1
