,dpdt,T,Kd,MI_radius,Profile
0,0.0007751085648777715,1209.4888139568955,0.0009141512405268576,88.97576280176885,SW_7_2_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0015702693983168793,1210.9589375280027,0.0009106303528032645,56.39627303916584,SW_7_3_1
,dpdt,T,Kd,MI_radius,Profile
0,0.001366777849455843,1209.7051876419036,0.0008970524821172672,60.04045284744736,SW_7_3_2
,dpdt,T,Kd,MI_radius,Profile
0,0.0013217155356661018,1207.594905575163,0.0009091268727129164,74.84650309319319,SW_7_4_1
,dpdt,T,Kd,MI_radius,Profile
0,0.002288308941766435,1210.3429587479452,0.0009087598150820498,42.569451686434185,SW_7_6_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0035724732313998377,1210.6920504851453,0.0009044270342532509,67.5454156674176,SW_7_7_1
,dpdt,T,Kd,MI_radius,Profile
0,0.001997896403332919,1211.6058216813176,0.000889052739988495,72.43100090582956,SW_7_8_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0005184516574000444,1210.9936134292689,0.0008989441641165009,119.84566924883707,SW_7_10_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0007295721288678889,1212.2305021262653,0.0009121250068539857,114.78835377618616,K97_23_1_1_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0012042337304082988,1211.1517503391096,0.0009031417804407054,60.910408159292714,K97_23_4_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0005094777152508111,1209.2683796817726,0.0009084903660254217,99.04492882662976,K97_23_5_1
,dpdt,T,Kd,MI_radius,Profile
0,0.001643607522499211,1210.5477977112525,0.0008949198715642654,49.94641750888861,K97_23_8_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0008357720550509332,1209.3828907081554,0.0008888243252947428,60.99855768582509,K97_23_10_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0005877305033132731,1208.499087747797,0.0009137052448488203,142.5736145715914,K97_23_16_1
,dpdt,T,Kd,MI_radius,Profile
0,0.001138243867602504,1209.565917033033,0.0008783661875124701,101.55495611628709,K97_23_16_2
,dpdt,T,Kd,MI_radius,Profile
0,0.000592103032231492,1210.206197071629,0.0009008029931739301,91.3608711216316,K97_23_16_3
,dpdt,T,Kd,MI_radius,Profile
0,0.0007420426346511186,1209.5238924230673,0.0009089970740247014,90.07765227824015,K97_23_17_1
