    0.137480380647287348E+04    0.297639698873008163E+01    0.121445528815940338E+04    0.121249119039697052E+04   -0.180171722530024958E+02    0.704307765491211435E+00    0.194767713883991004E+06    0.894942918876621585E+00    0.865566202432837217E+00    0.858620016258235697E+00    0.686990778761198442E+02    0.702994678545349316E+01   -0.387690589578961635E+02
    0.536992631761144185E+04    0.117891183564793831E+02    0.121495823507635805E+04    0.118843635526132016E+04   -0.176848164043829570E+02    0.799411642518100596E+00    0.211934140971183486E+06    0.895014127821416094E+00    0.866005792721257217E+00    0.858296793202386721E+00    0.521744080731333781E+02    0.134615619338481576E+02   -0.366755626386645304E+02
    0.217031063237351282E+04    0.169106320055525594E+01    0.123411753943315898E+04    0.121152979296464991E+04   -0.188379280863113792E+02    0.635012247800893936E+00    0.202292282117227645E+06    0.894988769582655497E+00    0.865289244672949875E+00    0.858609286127849924E+00    0.895100306197369946E+02    0.138678108503188291E+02   -0.365483668194978861E+02
    0.179910229756722038E+04    0.294654231945555578E+01    0.122006912722944685E+04    0.121955561635226195E+04   -0.173446854143990805E+02    0.849870668628579296E+00    0.200395705102556734E+06    0.894902523624273583E+00    0.865394616202241784E+00    0.858560535015059800E+00    0.854752680383289629E+02    0.979304127920800482E+01   -0.361731144432390010E+02
    0.233666375274270740E+04    0.935143127668125551E+01    0.123731579367124664E+04    0.120403934085763717E+04   -0.182833679305474206E+02    0.803095463939419774E+00    0.204212588883719291E+06    0.895028352085573187E+00    0.865474913445568039E+00    0.858124054420485671E+00    0.919300219162625041E+02    0.852301267990702804E+01   -0.361171825468984835E+02
    0.384750486057254830E+04    0.884138495529692570E+01    0.122725092503102655E+04    0.121231324253201501E+04   -0.178493758113074747E+02    0.875112646616298617E+00    0.209907781485099666E+06    0.894980231593214492E+00    0.865348445375651920E+00    0.858696437872100038E+00    0.873071651883927302E+02    0.112379669523377359E+02   -0.359687493317412148E+02
    0.488170351202800418E+03    0.716039853819863903E+00    0.121751321523840511E+04    0.121391793685051084E+04   -0.176640611179197187E+02    0.732693769977505349E+00    0.183972009712402156E+06    0.894908637722227174E+00    0.865253113102734561E+00    0.858572773947216317E+00    0.874272675421455290E+02    0.115361801840326077E+02   -0.359121247617701869E+02
    0.100637032545930401E+04    0.126377229318277706E+01    0.124625793058317254E+04    0.119733239668123315E+04   -0.185009344887454503E+02    0.749554297936260383E+00    0.193938631732649315E+06    0.894963012185297613E+00    0.865894052792878677E+00    0.858545930709810223E+00    0.641545644407508462E+02    0.173661822093075102E+02   -0.358687045451235633E+02
    0.234945778427720779E+04    0.286162163411795056E+01    0.120983184969857484E+04    0.123358267451427901E+04   -0.186696120159685570E+02    0.824826957766426339E+00    0.199565819840520999E+06    0.894996807731170962E+00    0.865505733961607127E+00    0.858021255903511526E+00    0.709837267832914733E+02    0.135597826459901043E+02   -0.357174907869973168E+02
    0.397629395565416871E+04    0.954136451118589513E+01    0.122266491554503750E+04    0.120284808417839554E+04   -0.176403974049385752E+02    0.748647702300607398E+00    0.210826940175484953E+06    0.894998978390403210E+00    0.865485720061077046E+00    0.858315705971873788E+00    0.953496234691782405E+02    0.144920171547540804E+02   -0.356404565833843918E+02
