    0.273220792744908429E+02    0.163597736992631724E+02    0.121573374876189700E+04    0.125009630951902773E+04   -0.190380822151462077E+02    0.735575670827578687E+00    0.220354556880942604E+06    0.895006517755985276E+00    0.866586801111698168E+00    0.858200934529304460E+00    0.403100323677062988E+02    0.280003952980041504E+02   -0.111815454185212307E+06   -0.604646350544152966E+01    1
    0.311589647023205751E+01    0.530599967386242177E+01    0.122040006808858948E+04    0.120540937620961722E+04   -0.183395805666845355E+02    0.650431014347232384E+00    0.189049922410363622E+06    0.894975363898277254E+00    0.865476807534694692E+00    0.858474712371826154E+00    0.355131226778030396E+02    0.116471287012100233E+01   -0.111341210013023112E+06   -0.604896350544152206E+01    1
    0.283184725815484928E+01    0.765081357265688822E+00    0.120566751764270271E+04    0.120393018814869288E+04   -0.179013692141510106E+02    0.749177397989129967E+00    0.218677654292747146E+06    0.894954072690010038E+00    0.866798687398433687E+00    0.857141868948936403E+00    0.524000036716461182E+02    0.248557709634304054E+02   -0.111267067603179108E+06   -0.605146350544152156E+01    1
    0.222254203782717408E+01    0.935836898005402262E+00    0.120974232845769984E+04    0.120648947596862263E+04   -0.185012909210803969E+02    0.714620586277346259E+00    0.202448121689636610E+06    0.895000580394268108E+00    0.866797882020473476E+00    0.858127267599105847E+00    0.504425030946731567E+02    0.488534454703330923E+01   -0.111235073204062603E+06   -0.605396350544152995E+01    1
    0.477342283789391197E+00    0.251309835462568827E+03    0.126373341842456944E+04    0.119358006899356155E+04   -0.187536327574640183E+02    0.895222477940598615E+00    0.231137609116397012E+06    0.895054494011402135E+00    0.865917265057563723E+00    0.857142149686813348E+00    0.383910089731216431E+02    0.242505768775939927E+02   -0.111082786640722974E+06   -0.605646350544151790E+01    1
    0.514587927331439943E+01    0.151575546061060107E+00    0.122888166649174968E+04    0.121713822151128966E+04   -0.186245668026440647E+02    0.678452438913243916E+00    0.202871194397720421E+06    0.894941252088546801E+00    0.865760097444057464E+00    0.857359866976737939E+00    0.468238955736160278E+02    0.508300957083701999E+01   -0.110866984761527594E+06   -0.605896350544151829E+01    1
    0.636558408734219849E+01    0.126058209094801188E+01    0.122313585733808168E+04    0.117720511451034668E+04   -0.183935771265129162E+02    0.774016918319965219E+00    0.190228003040184092E+06    0.894951630032062573E+00    0.867916848838329313E+00    0.857079214096069353E+00    0.340057992935180664E+02    0.235153265058994307E+02   -0.110746766214216274E+06   -0.606146350544153112E+01    1
    0.909811597257006444E+00    0.131006568735065798E+01    0.124269559145257313E+04    0.121525959034512061E+04   -0.183271821517621234E+02    0.749575265298435878E+00    0.236660589690155932E+06    0.894918871831894003E+00    0.867835180401802075E+00    0.857716626048088071E+00    0.566307538747787476E+02    0.757494653463363576E+01   -0.109948136011638606E+06   -0.606396350544153950E+01    1
    0.528318849909873878E+00    0.139409206789151557E+00    0.124186575381950820E+04    0.120610599531342018E+04   -0.190179936890790664E+02    0.674131783463099765E+00    0.230280767034935270E+06    0.895035656177997629E+00    0.866232732892036394E+00    0.857959872126579315E+00    0.578580433130264282E+02    0.445559138059616111E+00   -0.109510036839192937E+06   -0.606646350544153368E+01    1
    0.761203002862370148E+01    0.485884768687572333E+02    0.121010297575760569E+04    0.124293224237389086E+04   -0.186419534581857711E+02    0.537709046838402593E+00    0.215324331136206514E+06    0.895023441553115862E+00    0.867329835593700360E+00    0.857537019729614269E+00    0.374820971488952637E+02    0.239587326109409346E+02   -0.108920378875334281E+06   -0.606896350544153407E+01    1
    0.227477673961376992E+01    0.146543555032713982E+03    0.124161248977324522E+04    0.122091734916728183E+04   -0.183800934207469702E+02    0.781647183016785596E+00    0.262494338886442070E+06    0.895042081212997442E+00    0.867607702612876897E+00    0.858092544436454774E+00    0.567089807987213135E+02    0.287982963860034928E+02   -0.108774063656009515E+06   -0.607146350544153712E+01    1
    0.573765240940182664E+00    0.409148640113299251E+02    0.123124770648198250E+04    0.120686484385051199E+04   -0.193060876986291170E+02    0.774099328127942021E+00    0.209537226846479258E+06    0.894988591837883041E+00    0.867150357723236120E+00    0.858033975362777701E+00    0.430189520120620728E+02    0.184463410615921042E+02   -0.108750612721513739E+06   -0.607396350544151886E+01    1
    0.855246667325153886E+01    0.145478632002122937E+00    0.121985013947464745E+04    0.122181992917689308E+04   -0.186803893093204501E+02    0.722934392677021975E+00    0.215688891230254085E+06    0.894963770747184806E+00    0.867177519023418442E+00    0.857005483269691504E+00    0.537059581279754639E+02    0.535456016659736544E+01   -0.108739500189132203E+06   -0.607646350544150149E+01    1
    0.203188011252949053E+03    0.284694103650668717E+00    0.125458477127283732E+04    0.122803678502006551E+04   -0.179314112356546893E+02    0.769305250852442168E+00    0.212395354212132166E+06    0.894941611385345448E+00    0.867121553838253067E+00    0.857012047052383430E+00    0.404564392566680908E+02    0.228775823712348947E+01   -0.108690708924830600E+06   -0.607896350544150277E+01    1
    0.214320176561212428E+01    0.105958681327256987E+01    0.121946525613093854E+04    0.121709234328096727E+04   -0.184522451738398416E+02    0.568224753328035792E+00    0.172970503790053772E+06    0.894970435655117025E+00    0.866969569504260962E+00    0.857323530793190014E+00    0.379359459877014160E+02    0.186123649477958675E+01   -0.108630749008334140E+06   -0.608146350544151737E+01    1
    0.354096237952970849E+01    0.628729719969888237E+02    0.124309750183312826E+04    0.123102471339683484E+04   -0.185504377541890406E+02    0.829918480134371861E+00    0.218444501288016210E+06    0.894914838325977402E+00    0.867786089003086070E+00    0.857516649246215845E+00    0.410466396808624268E+02    0.394309588074684125E+01   -0.108577191372497968E+06   -0.608396350544153197E+01    1
    0.129223987732265111E+01    0.228599741776373584E+02    0.123447698847230572E+04    0.121100663035964612E+04   -0.175760021154093273E+02    0.630250743329064611E+00    0.221223151076979062E+06    0.894921270120143886E+00    0.866690326333045991E+00    0.858062116146087628E+00    0.499078321456909180E+02    0.271478312194347389E+02   -0.108549781028811005E+06   -0.608646350544153236E+01    1
    0.887183691138831065E+01    0.293722544559471146E+02    0.123579837501019551E+04    0.117363042317591862E+04   -0.174163263829265595E+02    0.814561648893094459E+00    0.238444312697840331E+06    0.895025118219852422E+00    0.866600431740284005E+00    0.857726536393165540E+00    0.559399378299713135E+02    0.694884036183357168E+01   -0.108478119021429942E+06   -0.608896350544152032E+01    1
    0.199874838777681418E+01    0.569071124748650714E+01    0.120997625993709858E+04    0.118846304450649745E+04   -0.182212422806096122E+02    0.707035800785312363E+00    0.212772072828389617E+06    0.894923330354690627E+00    0.865431636810302773E+00    0.858227999091148330E+00    0.529928785562515259E+02    0.181541688740253448E+02   -0.108376356424445417E+06   -0.609146350544151804E+01    1
    0.181656761511111609E+01    0.113486966620449459E+01    0.125241805057803094E+04    0.122143773883367726E+04   -0.184173375316144003E+02    0.643304741759778809E+00    0.218057874470263225E+06    0.895066432070732110E+00    0.866695681452751110E+00    0.857224361538887036E+00    0.577584958076477051E+02    0.127326755762100206E+02   -0.108250065374768441E+06   -0.609396350544151844E+01    1
    0.798728863094544431E+04    0.137955653800684142E+00    0.121333568797507041E+04    0.121924510290708963E+04   -0.180547723885232649E+02    0.788950100609094651E+00    0.188855598378838709E+06    0.895055855381488796E+00    0.865223631322383890E+00    0.857161221504211368E+00    0.378219246864318848E+02    0.353060701489448547E+01   -0.107705618330394340E+06   -0.609646350544151083E+01    1
    0.189076877583187759E+02    0.149892575847787390E+01    0.122519777384712006E+04    0.119931066730381644E+04   -0.188526181258771004E+02    0.785508748417235836E+00    0.196268124490549380E+06    0.895040967190265713E+00    0.866734459936618795E+00    0.857804471015930159E+00    0.383986735343933105E+02    0.172309538781642928E+02   -0.107379164032212255E+06   -0.609896350544150234E+01    1
    0.527962890984887068E+01    0.625353897690080762E+00    0.123531297866997352E+04    0.121191257011752441E+04   -0.183851612476842519E+02    0.768779609502044936E+00    0.206565437079916534E+06    0.895069791281223326E+00    0.865435901880264313E+00    0.857566665530204775E+00    0.549201089143753052E+02    0.155680740535259243E+02   -0.107317451805698394E+06   -0.610146350544149918E+01    1
    0.668471643685286443E+00    0.120975498029857249E+02    0.122010966204676606E+04    0.117895258413130000E+04   -0.178571634838876534E+02    0.838239614049479442E+00    0.199761895190772542E+06    0.894910489141941046E+00    0.867007998406887026E+00    0.857676832795143063E+00    0.501072150468826294E+02    0.130621487677097310E+02   -0.106752717732266567E+06   -0.610396350544150579E+01    1
    0.136545493524110217E+00    0.217822351758304805E+00    0.118513444537404803E+04    0.123924796595396606E+04   -0.186880005705420302E+02    0.736268404333047188E+00    0.196895794126006978E+06    0.895087660396099105E+00    0.866548996627330759E+00    0.858137302756309506E+00    0.622236847877502441E+02    0.826612896919250417E+01   -0.106725029540333286E+06   -0.610646350544152394E+01    1
    0.285374825103807950E+03    0.146279380656977903E+00    0.121993442414823721E+04    0.121413022276196716E+04   -0.176364215672752351E+02    0.629070760049909916E+00    0.228599377977187803E+06    0.895085542309284166E+00    0.867606457889080085E+00    0.857629835724830647E+00    0.387528830766677856E+02    0.152751016676425930E+02   -0.106705838964425682E+06   -0.610896350544153233E+01    1
    0.621844119879056567E+01    0.352098363060141173E+01    0.123552721441590234E+04    0.121137969524254936E+04   -0.180957898127381114E+02    0.676896700599892043E+00    0.194028128758258186E+06    0.894969239544868511E+00    0.866771686673164399E+00    0.857624209403991644E+00    0.424327528476715088E+02    0.260393533825874322E+02   -0.106355702824160457E+06   -0.611146350544151318E+01    1
    0.649222189661124371E+01    0.258204494465864132E+01    0.120198614509571598E+04    0.120919593186511247E+04   -0.192154608986880824E+02    0.794839163573273999E+00    0.193759690582103125E+06    0.894966660904884415E+00    0.865656111061573030E+00    0.858757433772087131E+00    0.509629547595977783E+02    0.602396437525749118E+01   -0.106025774482586552E+06   -0.611396350544150202E+01    1
    0.163848165780784449E+01    0.304405443855276514E+00    0.124812016494489376E+04    0.117632975703732700E+04   -0.176701925304784631E+02    0.682021963509153117E+00    0.188613675862427801E+06    0.894921239900589027E+00    0.865109618663787883E+00    0.857762232899665800E+00    0.530841565132141113E+02    0.102444544553756707E+02   -0.105822572353999363E+06   -0.611646350544151840E+01    1
    0.276480330406028540E+00    0.265270525268507917E+01    0.124901711983508881E+04    0.121067577235920749E+04   -0.185679783066294100E+02    0.747900155240653342E+00    0.218982814108426886E+06    0.894915803968906465E+00    0.866641507983207715E+00    0.857826387405395518E+00    0.607877749204635620E+02    0.239494916796684265E+01   -0.105587715649615959E+06   -0.611896350544151613E+01    1
    0.264285003651743082E+02    0.354311899289981302E+00    0.123867965810488158E+04    0.121151750564898975E+04   -0.181411716544317549E+02    0.758362469344629031E+00    0.198850875258945598E+06    0.894998089921474449E+00    0.865043581604957534E+00    0.858045086979866034E+00    0.362327736616134644E+02    0.869438298940658427E+01   -0.105395063296309570E+06   -0.612146350544151030E+01    1
    0.302791551565834904E+01    0.941306296786166730E+00    0.123497838726586247E+04    0.119531408424213282E+04   -0.182505392500756436E+02    0.632001126111729983E+00    0.199348462972106063E+06    0.894969211924076080E+00    0.867140041768550862E+00    0.857812162756919849E+00    0.580819761753082275E+02    0.563943611383438093E+01   -0.105202797923190301E+06   -0.612396350544150803E+01    1
    0.185504729946761426E+00    0.146618034596050322E+02    0.123267338220999704E+04    0.122672504742982414E+04   -0.181986031347429247E+02    0.734589137601481590E+00    0.212146055626767687E+06    0.895022476124763489E+00    0.865480288147926324E+00    0.857502278327941903E+00    0.569689542055130005E+02    0.159058539807796464E+02   -0.104712453171675588E+06   -0.612646350544151108E+01    1
    0.157455857358401909E+04    0.136121030421388761E+00    0.125208985700823246E+04    0.119186815173715991E+04   -0.181723235277914412E+02    0.642207594526762016E+00    0.224458291515795456E+06    0.895094664335250867E+00    0.867558606207370797E+00    0.858442675471305816E+00    0.464264106750488281E+02    0.197571297287940983E+01   -0.104538601320232308E+06   -0.612896350544151858E+01    1
    0.777749635386747062E+01    0.254710458442719094E+02    0.123916386594860796E+04    0.120985787177333145E+04   -0.178121469811433286E+02    0.801730429454085125E+00    0.206739161786240642E+06    0.894931642794609128E+00    0.867901567578315714E+00    0.857199439287185672E+00    0.480949777364730835E+02    0.114878592729568467E+02   -0.104445108630626288E+06   -0.613146350544150476E+01    1
    0.447575476614451295E+00    0.167816823351285279E+03    0.123170262048762311E+04    0.121065266638127218E+04   -0.173980630544913630E+02    0.705688484618517520E+00    0.231797832394332276E+06    0.895032035076618215E+00    0.867707754552364374E+00    0.857269549012184107E+00    0.530027627944946289E+02    0.276311848640441902E+02   -0.104054709432602554E+06   -0.613396350544150160E+01    1
    0.248267704252195881E+00    0.924533437417035543E+03    0.122490805164955327E+04    0.121236415526901601E+04   -0.183886224683882133E+02    0.712788090537028518E+00    0.245839637286745012E+06    0.895030884814262406E+00    0.867209416568279212E+00    0.858445620894432104E+00    0.476064026355743408E+02    0.298330062747001641E+02   -0.103989115047923246E+06   -0.613646350544149932E+01    1
    0.917414930121315031E+00    0.814788755256534536E+01    0.123015377579188612E+04    0.121151278653060149E+04   -0.195731305567718117E+02    0.927659272299418136E+00    0.223389623235095234E+06    0.895029584372043607E+00    0.867546457052230879E+00    0.857570578336715683E+00    0.647871071100234985E+02    0.555681786537170375E+01   -0.103898765383265607E+06   -0.613896350544150327E+01    1
    0.141582272820211652E+01    0.998866358864927406E+01    0.121696940724399542E+04    0.123775953570672755E+04   -0.183193768245434576E+02    0.638987297270525945E+00    0.217597733495639259E+06    0.894955794394016291E+00    0.866737238168716395E+00    0.858642397165298443E+00    0.609276062250137329E+02    0.588207085728645218E+01   -0.103723760677596001E+06   -0.614146350544151343E+01    1
    0.108066578502912776E+03    0.163639708013214230E+00    0.122538326982009789E+04    0.119185517184995251E+04   -0.184541999796030609E+02    0.738380495178197926E+00    0.240263843715188093E+06    0.894923554444313041E+00    0.865379398286342583E+00    0.858876134634017907E+00    0.595715463161468506E+02    0.113328631758689866E+02   -0.103644293141722868E+06   -0.614396350544152714E+01    1
    0.257708112422381177E+02    0.319960781291468987E+00    0.123609953682562445E+04    0.121702242586709372E+04   -0.189089810307349673E+02    0.909619416879331011E+00    0.195035758729204390E+06    0.895016974806785548E+00    0.867054438889026668E+00    0.857157973885536162E+00    0.445749497413635254E+02    0.617713552117347664E+01   -0.103127291755668542E+06   -0.614646350544152309E+01    1
    0.394396461774593433E+03    0.164593718162780903E+03    0.123427280995516389E+04    0.120288214136044962E+04   -0.190507763990838832E+02    0.836359038085905393E+00    0.230408445297784841E+06    0.895097069501876841E+00    0.866151512026786752E+00    0.858236033678054788E+00    0.321671223640441895E+02    0.157506297647953026E+02   -0.102814541385037752E+06   -0.614896350544151282E+01    1
    0.228680608816358266E+00    0.272842000527690531E+00    0.122747329357086346E+04    0.120399509350193716E+04   -0.183590152041024162E+02    0.835942531485822871E+00    0.238039328089909977E+06    0.895041396391391797E+00    0.866691490232944450E+00    0.858478704810142546E+00    0.689493685960769653E+02    0.215589948892593384E+02   -0.102734832685071335E+06   -0.615146350544152742E+01    1
    0.299609920080566008E+04    0.847857176921721578E+00    0.121659831033783939E+04    0.121654420355212619E+04   -0.187239903304946331E+02    0.758122385178021219E+00    0.174769592038203467E+06    0.894913134074211136E+00    0.867073624908924145E+00    0.858259418487548831E+00    0.330134868621826172E+02    0.456041056513786280E+01   -0.102714221246534333E+06   -0.615396350544151360E+01    1
    0.312847835781577244E+01    0.141913891643041201E+01    0.123824600618581326E+04    0.121900298321806417E+04   -0.185018126933677252E+02    0.673292412329510648E+00    0.216680600282109808E+06    0.895009858179092399E+00    0.866072034955024717E+00    0.857350603103637643E+00    0.657201725244522095E+02    0.138180510282516469E+02   -0.102570789525939181E+06   -0.615646350544150067E+01    1
    0.220557926079148925E+00    0.190852979646825702E+03    0.124519390598588052E+04    0.118459311348972983E+04   -0.187688503012796382E+02    0.729438215749856012E+00    0.230483887916159321E+06    0.895073554575443242E+00    0.866724871754646298E+00    0.858652972221374489E+00    0.608468675613403320E+02    0.109883786916732777E+02   -0.102177018766031339E+06   -0.615896350544150195E+01    1
    0.154923146438035664E+01    0.279808389654313316E+01    0.122379997569587454E+04    0.119963956807073873E+04   -0.189472692457890552E+02    0.524807098387313653E+00    0.195817651077607006E+06    0.895038432002067563E+00    0.866298040568828531E+00    0.857948484778404241E+00    0.643429797887802124E+02    0.123525386035442342E+02   -0.102068531757804711E+06   -0.616146350544151922E+01    1
    0.280560831460408178E+01    0.438609008887479501E+00    0.121283031808893952E+04    0.119572855887202491E+04   -0.184317876329361603E+02    0.782856416608993855E+00    0.170389092511101917E+06    0.894924362695217135E+00    0.865076817393302888E+00    0.857324633717536866E+00    0.347838795185089111E+02    0.239074397206306450E+02   -0.101854628776673853E+06   -0.616396350544152849E+01    1
    0.151473123475987204E+01    0.537165919937100167E+00    0.125015103922239177E+04    0.122631674351090987E+04   -0.184581195885586631E+02    0.793093957370927471E+00    0.248655187098367576E+06    0.894980650126934063E+00    0.866282367169857070E+00    0.857085688233375498E+00    0.706620872020721436E+02    0.143029551684856404E+02   -0.101733604314540338E+06   -0.616646350544150668E+01    1
    0.113885185497416691E+00    0.663645061808132297E+01    0.124841221239750803E+04    0.122129458150627784E+04   -0.182177884929947673E+02    0.798239137174118651E+00    0.178605192586094985E+06    0.895000330364704166E+00    0.865632136940956087E+00    0.857599097847938530E+00    0.367554867267608643E+02    0.540745523571967990E+01   -0.101677922544042201E+06   -0.616896350544149996E+01    1
    0.197596360659931358E+00    0.182674872330624544E+00    0.120414146692018926E+04    0.120765095353444553E+04   -0.183305656319741459E+02    0.579236781567276648E+00    0.191091726984080509E+06    0.895099863874912249E+00    0.867381292343139654E+00    0.857350080251693680E+00    0.707183676958084106E+02    0.119094229936599714E+02   -0.101646331877130593E+06   -0.617146350544152167E+01    1
    0.278419469663473862E+01    0.164339262205562619E+03    0.123782553563912006E+04    0.119783107936020156E+04   -0.184378894540732894E+02    0.638306617067009530E+00    0.237141743654498598E+06    0.895046498394012513E+00    0.866333732008934043E+00    0.858234922528266941E+00    0.646435248851776123E+02    0.105357319891452779E+02   -0.101590360613338882E+06   -0.617396350544153449E+01    1
    0.691690761936076655E+02    0.297033175601643384E+00    0.124566404600093301E+04    0.121215241734221945E+04   -0.176115786967965668E+02    0.652328434744314345E+00    0.231233014153621159E+06    0.894945153248310143E+00    0.866094239532947507E+00    0.858734308004379221E+00    0.620830857753753662E+02    0.295767931103706374E+02   -0.101053479087239233E+06   -0.617646350544151179E+01    1
    0.305579196506749251E+00    0.229147583032582034E+02    0.123406853889044874E+04    0.119709133840317168E+04   -0.180900471216841972E+02    0.729023995980068062E+00    0.197563287471403717E+06    0.894938447380065893E+00    0.865797887980937930E+00    0.858016856312751708E+00    0.510948377847671509E+02    0.816188754439353836E+01   -0.100943961199107260E+06   -0.617896350544150152E+01    1
    0.386675247328650828E+00    0.768145414674336613E+00    0.122708088812858159E+04    0.122093296925953882E+04   -0.186680518514152460E+02    0.765420921738856119E+00    0.169395701950720395E+06    0.895075980818271666E+00    0.867185276329517363E+00    0.857688742518424974E+00    0.618256825208663940E+02    0.213225388526916498E+00   -0.100906112099711318E+06   -0.618146350544150103E+01    1
    0.999355483894401431E+02    0.220172798022054472E+01    0.121875852495540221E+04    0.119837590304677428E+04   -0.178445679561079977E+02    0.883011223992931082E+00    0.216400996033858304E+06    0.895053297841548967E+00    0.866794903516769355E+00    0.858524885296821583E+00    0.492142331600189209E+02    0.268170819878578186E+02   -0.100775732571311921E+06   -0.618396350544151829E+01    1
    0.430880158763499210E+02    0.925882719486304850E+01    0.122852926675737490E+04    0.121275994096473528E+04   -0.189870046793260663E+02    0.808122450215714383E+00    0.208583304659044399E+06    0.895021265649795561E+00    0.865349493622779797E+00    0.857643749356269858E+00    0.546586585044860840E+02    0.121355797111988064E+02   -0.100454061215742346E+06   -0.618646350544152934E+01    1
    0.346188110132256099E+01    0.549926580908408180E+00    0.124738090915975863E+04    0.121486244167768837E+04   -0.180480631734080106E+02    0.806742100880204704E+00    0.216225944457923615E+06    0.894988696086406743E+00    0.866444545865058924E+00    0.858072270393371528E+00    0.709383869171142578E+02    0.756873564124107290E+01   -0.100215285411677774E+06   -0.618896350544151730E+01    1
