,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0013297525920749583,0.0009495101387782555,0.0019661670204221982,0.0007252569472636698,0.002578194999743007,0.00038024245329670284,0.0006364144283472399,SW_7_7_1
