,dpdt,T,Kd,MI_radius,Profile
0,0.0040921886143071694,1230.0842494221533,0.0008020702227731088,100.78334621952774,K97_23_16_2
1,0.0039033271789195583,1183.0309808421391,0.0009669014052197071,101.47889384197327,K97_23_16_2
2,0.00453511761214319,1196.3267571603549,0.0009428938426524011,102.5579012718793,K97_23_16_2
3,0.005368101616540812,1211.9436008653868,0.0009610921695686317,103.11335337297061,K97_23_16_2
4,0.005446868955937049,1218.8831915897974,0.0008347415804009117,102.38420580378558,K97_23_16_2
5,0.007820947052350641,1225.9882684855204,0.00100611426585811,101.96344971413606,K97_23_16_2
6,0.007820947052350641,1225.9882684855204,0.00100611426585811,101.96344971413606,K97_23_16_2
7,0.007276703207646201,1225.2050690594647,0.000936423934630676,102.0365467304389,K97_23_16_2
8,0.0069997229756206866,1205.0184499297043,0.0010017607098181626,101.28339201288922,K97_23_16_2
9,0.005957074028853065,1196.2552308576178,0.0009172096888810907,102.22144732032474,K97_23_16_2
10,0.006372381068730412,1205.0434756889688,0.000906170390430034,101.66971745204312,K97_23_16_2
11,0.0067361473585711654,1215.154932597167,0.0008737541111822868,100.63822024450727,K97_23_16_2
12,0.0067361473585711654,1215.154932597167,0.0008737541111822868,100.63822024450727,K97_23_16_2
13,0.004559121722456524,1197.636529245899,0.000668863153836605,100.83237437563513,K97_23_16_2
14,0.005557173721672529,1203.4531910269884,0.0007766004152414001,101.17578683179322,K97_23_16_2
15,0.004907273283553485,1197.5444049896125,0.000730814219579995,102.53138605121804,K97_23_16_2
16,0.006253765963042006,1202.8836779109747,0.0008235012044906267,101.04112514766092,K97_23_16_2
17,0.006253765963042006,1202.8836779109747,0.0008235012044906267,101.04112514766092,K97_23_16_2
18,0.0059786906530643665,1201.3192406079738,0.0008081153058018686,102.13503198786809,K97_23_16_2
19,0.0059786906530643665,1201.3192406079738,0.0008081153058018686,102.13503198786809,K97_23_16_2
20,0.005062435831615443,1193.7372776019606,0.0007140564212360851,102.18856190673138,K97_23_16_2
21,0.005062435831615443,1193.7372776019606,0.0007140564212360851,102.18856190673138,K97_23_16_2
22,0.006274578162637423,1189.8757440112524,0.0008696139959014967,100.34857109052554,K97_23_16_2
23,0.006274578162637423,1189.8757440112524,0.0008696139959014967,100.34857109052554,K97_23_16_2
24,0.009840932889663279,1233.6122934696052,0.0010384865922926844,101.87283668112876,K97_23_16_2
25,0.009840932889663279,1233.6122934696052,0.0010384865922926844,101.87283668112876,K97_23_16_2
26,0.005719456171605029,1206.8583363340906,0.000731629977733712,102.5892224235676,K97_23_16_2
27,0.009190181108042539,1228.814615672429,0.0009731943783541673,100.92254235446383,K97_23_16_2
28,0.006877845433480251,1206.1955014168354,0.0008422552768763825,101.59937308565665,K97_23_16_2
29,0.006877845433480251,1206.1955014168354,0.0008422552768763825,101.59937308565665,K97_23_16_2
30,0.007565416060694211,1199.5482494557368,0.0009118980302473891,99.8237096564568,K97_23_16_2
31,0.007565416060694211,1199.5482494557368,0.0009118980302473891,99.8237096564568,K97_23_16_2
32,0.008264449243611199,1201.3696938913722,0.0010263127600519178,102.45118839957458,K97_23_16_2
33,0.008264449243611199,1201.3696938913722,0.0010263127600519178,102.45118839957458,K97_23_16_2
34,0.008819861188383458,1209.3233047585193,0.000971230039113853,100.57137574804676,K97_23_16_2
35,0.0077130323176373295,1204.3638568206018,0.0008896738117179026,101.7377236960379,K97_23_16_2
36,0.0077130323176373295,1204.3638568206018,0.0008896738117179026,101.7377236960379,K97_23_16_2
37,0.008776757572252887,1229.114596304376,0.0008264550746977563,100.27970918508602,K97_23_16_2
38,0.008776757572252887,1229.114596304376,0.0008264550746977563,100.27970918508602,K97_23_16_2
39,0.007758855925836355,1200.005660529856,0.0008949618929546576,100.88996287540625,K97_23_16_2
40,0.007758855925836355,1200.005660529856,0.0008949618929546576,100.88996287540625,K97_23_16_2
41,0.010636477013077197,1230.6720023248165,0.000993068355768278,100.92507825999635,K97_23_16_2
42,0.007893476044502197,1216.2210589483725,0.0007851881336425881,99.9840466355819,K97_23_16_2
43,0.006526274213696218,1200.1621936072945,0.0007254121829024429,101.04895207513151,K97_23_16_2
44,0.006526274213696218,1200.1621936072945,0.0007254121829024429,101.04895207513151,K97_23_16_2
45,0.012075997319890258,1232.8981868927135,0.0010750265435931557,101.44697762587289,K97_23_16_2
46,0.010399795962185175,1226.5051021764252,0.0009523502477288715,101.39745088323805,K97_23_16_2
47,0.010399795962185175,1226.5051021764252,0.0009523502477288715,101.39745088323805,K97_23_16_2
48,0.007392374339014368,1214.9716102758564,0.0007253929747606917,101.32584444257118,K97_23_16_2
49,0.007392374339014368,1214.9716102758564,0.0007253929747606917,101.32584444257118,K97_23_16_2
50,0.0069730977094629495,1199.1975551296973,0.0007375126496861171,100.1660008262349,K97_23_16_2
51,0.0069730977094629495,1199.1975551296973,0.0007375126496861171,100.1660008262349,K97_23_16_2
52,0.009969014201752816,1217.9681130774425,0.0009346282464485988,100.93521094510378,K97_23_16_2
53,0.009969014201752816,1217.9681130774425,0.0009346282464485988,100.93521094510378,K97_23_16_2
54,0.009903627481171077,1219.7806188952559,0.0009371529129935705,102.30313192988726,K97_23_16_2
55,0.009903627481171077,1219.7806188952559,0.0009371529129935705,102.30313192988726,K97_23_16_2
56,0.009280273341395836,1223.4125354969224,0.0008165851971990325,100.9617167350766,K97_23_16_2
57,0.009280273341395836,1223.4125354969224,0.0008165851971990325,100.9617167350766,K97_23_16_2
58,0.010989645337415333,1226.6874780249805,0.0009639286189310069,102.30390980807474,K97_23_16_2
