    0.231948077694905269E-06    0.120863867662904499E+04    0.957791505396240095E-03    0.140491370180501889E+03   -0.905018768916670979E+03   -0.599146350544150419E+01    1
    0.711244356063646513E-06    0.119263008580795099E+04    0.813620529462121315E-03    0.142973175780760897E+03   -0.905018768916670979E+03   -0.599396350544151169E+01    1
    0.281965999737034941E-06    0.122365914842146481E+04    0.974628722478686205E-03    0.142027806064757783E+03   -0.905018768916670979E+03   -0.599646350544151474E+01    1
    0.922409694307007053E-06    0.122281347090303461E+04    0.956202803523489245E-03    0.141847979526900133E+03   -0.905018768916670979E+03   -0.599896350544151957E+01    1
    0.297161090457385023E-05    0.122388760322471535E+04    0.827687514588873918E-03    0.141629263455455742E+03   -0.905018768916670979E+03   -0.600146350544151552E+01    1
    0.224813988125711469E-06    0.121122362914277483E+04    0.753077112351927674E-03    0.142385041356569133E+03   -0.905018768916670979E+03   -0.600396350544151858E+01    1
    0.501793791683551283E-06    0.120579241962430388E+04    0.852288656759382646E-03    0.142552554228782611E+03   -0.905018768916670979E+03   -0.600646350544151630E+01    1
    0.218813714786132640E-06    0.117875675607660742E+04    0.866546746351648284E-03    0.141818945636677000E+03   -0.905018768916670979E+03   -0.600896350544152469E+01    1
    0.209482582239045943E-05    0.121123409812344244E+04    0.788972077866109049E-03    0.143567855889456581E+03   -0.905018768916670979E+03   -0.601146350544151886E+01    1
    0.157997726210001168E-06    0.121866588282011162E+04    0.829235297280410356E-03    0.143409401785553968E+03   -0.905018768916670979E+03   -0.601396350544150859E+01    1
    0.287202710170837613E-06    0.121166491580651655E+04    0.107390009952559548E-02    0.140636028566170069E+03   -0.905018768916670979E+03   -0.601646350544151520E+01    1
    0.232375806640973591E-05    0.120377130638778522E+04    0.816048183195794896E-03    0.141696045609105596E+03   -0.905018768916670979E+03   -0.601896350544151559E+01    1
    0.118205206033164753E-05    0.118589344002627922E+04    0.937241309038539232E-03    0.142069996608828319E+03   -0.905018768916670979E+03   -0.602146350544152753E+01    1
    0.278011467251863291E-05    0.121855169994084372E+04    0.946563704777031532E-03    0.141658813817293805E+03   -0.905018768916670979E+03   -0.602396350544153325E+01    1
    0.138296277253795273E-06    0.121211199114225747E+04    0.944075604893494184E-03    0.140475222252981808E+03   -0.905018768916670979E+03   -0.602646350544152298E+01    1
    0.693643714971357884E-06    0.121237238081093778E+04    0.101854969782913074E-02    0.143140310327180543E+03   -0.905018768916670979E+03   -0.602896350544150561E+01    1
    0.114054445371668043E-05    0.119372541169776719E+04    0.989414990925891998E-03    0.142400615353078678E+03   -0.905018768916670979E+03   -0.603146350544150955E+01    1
    0.464302450503941764E-06    0.119890671650481409E+04    0.104563634896850683E-02    0.142231439420236882E+03   -0.905018768916670979E+03   -0.603396350544152682E+01    1
    0.105820311246391621E-06    0.120372784257430317E+04    0.106056134881433138E-02    0.142181155342814577E+03   -0.905018768916670979E+03   -0.603646350544153165E+01    1
    0.825955979416178089E-06    0.121825685824124457E+04    0.938673688584483381E-03    0.141863383940432129E+03   -0.905018768916670979E+03   -0.603896350544152227E+01    1
    0.112581106118075461E-06    0.119898859281001523E+04    0.878206877829582110E-03    0.142116637419034220E+03   -0.905018768916670979E+03   -0.604146350544151556E+01    1
    0.101803323248936454E-06    0.120966067696366849E+04    0.959895031350106861E-03    0.142982847480706624E+03   -0.905018768916670979E+03   -0.604396350544152039E+01    1
    0.260727481469270070E-06    0.121870810359952475E+04    0.991390318084601823E-03    0.141192892416404732E+03   -0.905018768916670979E+03   -0.604646350544152966E+01    1
    0.410407649095004250E-06    0.123402465060377790E+04    0.997163111485801839E-03    0.142559185090804931E+03   -0.905018768916670979E+03   -0.604896350544152206E+01    1
    0.424030930811515907E-06    0.119662049655040141E+04    0.922620351905206228E-03    0.140915875973504029E+03   -0.905018768916670979E+03   -0.605146350544152156E+01    1
    0.363126246115545019E-06    0.121349047203224791E+04    0.715903698547061280E-03    0.141629490004230149E+03   -0.905018768916670979E+03   -0.605396350544152995E+01    1
    0.199294457183094357E-05    0.121537240032296245E+04    0.102086040875837606E-02    0.141224098234126927E+03   -0.905018768916670979E+03   -0.605646350544151790E+01    1
    0.223065814124716953E-06    0.119828395580244091E+04    0.890218771391187275E-03    0.142741232339364672E+03   -0.905018768916670979E+03   -0.605896350544151829E+01    1
    0.101814836805981684E-06    0.121992168400201558E+04    0.840847569951352859E-03    0.143931213962357845E+03   -0.905018768916670979E+03   -0.606146350544153112E+01    1
    0.576855968472957870E-06    0.121789548428491730E+04    0.859894534351297846E-03    0.143883619293116624E+03   -0.905018768916670979E+03   -0.606396350544153950E+01    1
    0.698510525334430867E-06    0.122264912495745534E+04    0.103248444606135036E-02    0.143858617306887027E+03   -0.905018768916670979E+03   -0.606646350544153368E+01    1
    0.134859301258134042E-06    0.120818497145633455E+04    0.834094937048162656E-03    0.143538404954425118E+03   -0.905018768916670979E+03   -0.606896350544153407E+01    1
    0.138995303410639742E-06    0.119988089861513299E+04    0.944452186374719399E-03    0.142399618782033372E+03   -0.905018768916670979E+03   -0.607146350544153712E+01    1
    0.400111429750609466E-06    0.122455643213360509E+04    0.981777588655248327E-03    0.143753529604841333E+03   -0.905018768916670979E+03   -0.607396350544151886E+01    1
    0.195041397710395485E-05    0.119956414574224414E+04    0.956652290715688937E-03    0.142988437692499787E+03   -0.905018768916670979E+03   -0.607646350544150149E+01    1
    0.203463030084712139E-06    0.122497001560194485E+04    0.754165368974505463E-03    0.142984188596126415E+03   -0.905018768916670979E+03   -0.607896350544150277E+01    1
    0.468080972816559903E-06    0.123725041751711206E+04    0.104055160410057709E-02    0.141774095270159677E+03   -0.905018768916670979E+03   -0.608146350544151737E+01    1
    0.167487106762402772E-06    0.118017613938982117E+04    0.919852775122903229E-03    0.141684749250660531E+03   -0.905018768916670979E+03   -0.608396350544153197E+01    1
    0.173421080093418417E-06    0.118276089700575562E+04    0.108343231160524037E-02    0.140614175896395864E+03   -0.905018768916670979E+03   -0.608646350544153236E+01    1
    0.259805900208685411E-06    0.120954671629815357E+04    0.795552431630385882E-03    0.141661620430720745E+03   -0.905018768916670979E+03   -0.608896350544152032E+01    1
    0.131322187404044966E-06    0.120655026765802518E+04    0.978131535279592925E-03    0.141300227197403927E+03   -0.905018768916670979E+03   -0.609146350544151804E+01    1
