    0.166044391768019455E+04    0.121818113876294274E+04   -0.184869142081072368E+02    0.690334985800107326E+00    0.167267330494689813E+06    0.861819954872131366E+00    0.894085950136184748E+00    0.217912255764007590E+02   -0.359388076255435764E+06   -0.599146350544150419E+01    1
    0.250630324652799494E+02    0.124021104916419972E+04   -0.179927721590965461E+02    0.627781090938031583E+00    0.124265774155371619E+06    0.863115691423416154E+00    0.894792659521102873E+00    0.198407607316970847E+02   -0.330216516254211310E+06   -0.599396350544151169E+01    1
    0.156262672998140192E+04    0.124370282200009365E+04   -0.185084779020019106E+02    0.600815873285141078E+00    0.186277034846548893E+06    0.861065744400024369E+00    0.893580830812454208E+00    0.209148838281631484E+02   -0.328654539998808294E+06   -0.599646350544151474E+01    1
    0.582644928366580530E+03    0.121729926746896149E+04   -0.183073349197631501E+02    0.752318378556650513E+00    0.162328718374966149E+06    0.863701253414154047E+00    0.893052520275115946E+00    0.484351466059684768E+02   -0.316466631861781236E+06   -0.599896350544151957E+01    1
    0.103405333679580031E+04    0.124250369585364479E+04   -0.185179166871517644E+02    0.804361594985094630E+00    0.153051113848270295E+06    0.863882233858108473E+00    0.896299522161483786E+00    0.286851208984851844E+02   -0.315754189499129192E+06   -0.600146350544151552E+01    1
    0.469367691859905904E+03    0.124643063063666182E+04   -0.177955279935674220E+02    0.731827374763473593E+00    0.159820779341167625E+06    0.864272528409957830E+00    0.896208752393722552E+00    0.936502577066421438E+01   -0.307118063869448844E+06   -0.600396350544151858E+01    1
    0.249970334408305348E+03    0.124116296978920650E+04   -0.183680342548994453E+02    0.908850445239254512E+00    0.160994525488486484E+06    0.862832600831985430E+00    0.896352272272110007E+00    0.504076438844203949E+02   -0.306736000987778418E+06   -0.600646350544151630E+01    1
    0.133174436497954503E+04    0.120795784951440032E+04   -0.178009802044003038E+02    0.592978294275037010E+00    0.181086543255084747E+06    0.862632279157638515E+00    0.895592493295669589E+00    0.215669024825096152E+02   -0.297365650538526475E+06   -0.600896350544152469E+01    1
    0.166769654854367582E+04    0.124521378353328896E+04   -0.182835149463089941E+02    0.833591592383542856E+00    0.180391180191702268E+06    0.864833458423614476E+00    0.895692579984664894E+00    0.286814149081707015E+02   -0.290426543887542153E+06   -0.601146350544151886E+01    1
    0.107453603185688848E+04    0.122444237771656776E+04   -0.177690866076274219E+02    0.797508110043990359E+00    0.177665764361379726E+06    0.864069973707199068E+00    0.895497344970703102E+00    0.215492722511291497E+02   -0.289553628117672342E+06   -0.601396350544150859E+01    1
