,dpdt,T,Kd,MI_radius,Profile
0,0.0001502953250200548,1209.353576210081,0.0009037626860387618,88.99827604574983,SW_7_2_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0002536749264699278,1208.7017976782718,0.0008937591326679211,56.46865942667911,SW_7_3_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00022581844243821378,1209.6001924583813,0.0008947121060803273,59.98188620513703,SW_7_3_2
,dpdt,T,Kd,MI_radius,Profile
0,0.0003441793875824107,1213.2549974014682,0.0008933037501986009,74.99977175672431,SW_7_4_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00033654628370605595,1211.0360002333125,0.0009059327945730335,42.40370052718416,SW_7_6_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00013583780281445156,1209.6282021929753,0.0009041238974102012,120.11460915749203,SW_7_10_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00018433697077689545,1208.231911136176,0.0008985698317311873,60.95056957324062,K97_23_4_1
,dpdt,T,Kd,MI_radius,Profile
0,8.240672155675027e-05,1209.862599862547,0.0009030859728252112,99.21107292867053,K97_23_5_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00023846328512537972,1211.3456291762163,0.0008944031118580643,50.01465343780468,K97_23_8_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00010647869368365192,1210.8249325451204,0.0008925699746938233,61.00021018322157,K97_23_10_1
,dpdt,T,Kd,MI_radius,Profile
0,9.856195428476885e-05,1210.67585797123,0.0009082663075411328,91.53051688872388,K97_23_16_3
,dpdt,T,Kd,MI_radius,Profile
0,0.0001464035316941353,1208.9290220844198,0.0008924183885702684,89.82216877284466,K97_23_17_1
