,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,7.149596854801191e-05,6.141089947467468e-05,8.250359193525101e-05,5.254843682600787e-05,9.686789173194934e-05,1.0085069073337229e-05,1.1007623387239098e-05,K97_23_10_1
