    0.399577701696289317E-03    0.122734991519464529E+04    0.905638690456793036E-03    0.881194228628622369E+02   -0.539800285304536942E+01
    0.987266648079471534E-04    0.120676735890879149E+04    0.101216656521200231E-02    0.876096096153483614E+02   -0.446274671456556593E+01
    0.234395784986105260E-03    0.121485421449209412E+04    0.705533300000506041E-03    0.903783315737227468E+02   -0.406931116637244550E+01
    0.296545003359285941E-03    0.120669946082660340E+04    0.947975081099787357E-03    0.890895162947099948E+02   -0.379383928659130198E+01
    0.114024870201224235E-03    0.123094783020634895E+04    0.948964387141513349E-03    0.880378813267888489E+02   -0.357955201557441161E+01
    0.290766244146586873E-03    0.122413210514278921E+04    0.851054564421587769E-03    0.883874335819676702E+02   -0.335173731995918267E+01
    0.254906390766297360E-03    0.119207597277216632E+04    0.965672946292975179E-03    0.893334982933326529E+02   -0.328171145605342440E+01
    0.343020543237981433E-03    0.122943525378937898E+04    0.999402784077433335E-03    0.886203861763294611E+02   -0.312122984117331193E+01
    0.364866484175359188E-03    0.123280359358163969E+04    0.104490557458130555E-02    0.887228929030058566E+02   -0.308953168354774999E+01
    0.317451411725741507E-03    0.121219998746026408E+04    0.102793173883472620E-02    0.874792932593115609E+02   -0.303052610933604427E+01
    0.273317201601087684E-03    0.122023997823757804E+04    0.899470649632633907E-03    0.898491816798522791E+02   -0.286851111794228730E+01
    0.265940826096134144E-03    0.122428097093199949E+04    0.848985150092109548E-03    0.897210534148251924E+02   -0.286263382350055817E+01
    0.756437781818154075E-04    0.119161374321719086E+04    0.817635550724140595E-03    0.892492425282513011E+02   -0.285883631760918888E+01
    0.269660370713553513E-03    0.120329446249612010E+04    0.951362371393962977E-03    0.874328147201401720E+02   -0.283635534805035894E+01
    0.274092319073470693E-03    0.123071438582428573E+04    0.847232976553538076E-03    0.899629117761367496E+02   -0.280451579039831866E+01
    0.210338045960911039E-03    0.119442318453184475E+04    0.817507879225008315E-03    0.886164932088233570E+02   -0.278783917003149817E+01
    0.260768325544397084E-03    0.121576279594763400E+04    0.892207415854945969E-03    0.896111232300760463E+02   -0.276374312095744656E+01
    0.111756342942851910E-03    0.120669549729316486E+04    0.105309308358436443E-02    0.885347059286231683E+02   -0.267852933323972353E+01
    0.216147982129565909E-03    0.119697731855598295E+04    0.855946086532721317E-03    0.896790708309140712E+02   -0.267844754805677887E+01
    0.805260820111023713E-04    0.119398228804816290E+04    0.826111604904238603E-03    0.884516831943220723E+02   -0.261131903282963318E+01
    0.263813133979433616E-03    0.120631774573762868E+04    0.951223780731388349E-03    0.880843182832384741E+02   -0.260299051817345095E+01
    0.215525882283464109E-03    0.118479381263033042E+04    0.912690309680362264E-03    0.882835111600888638E+02   -0.260115428808319926E+01
    0.232538968514293167E-03    0.121568247251896946E+04    0.804802322777423140E-03    0.891581155094758344E+02   -0.259260019124901042E+01
    0.850641386431400025E-04    0.119445553122560227E+04    0.857627040179949449E-03    0.879960668498191438E+02   -0.256045565350542725E+01
    0.284805965235752716E-03    0.121903439999338593E+04    0.997299332338217378E-03    0.905379948495726836E+02   -0.255571981336093801E+01
    0.119014569594246439E-03    0.122754137387684523E+04    0.961884047712945121E-03    0.886866279829991129E+02   -0.253528254902053174E+01
    0.251897661861018958E-03    0.121482181962562049E+04    0.873168290404353464E-03    0.885765827637199408E+02   -0.252370456682341837E+01
    0.236744472577443319E-03    0.121090757203032990E+04    0.911788013961558870E-03    0.918833088738418127E+02   -0.248940770030396674E+01
    0.231040287961184856E-03    0.120607048977813247E+04    0.883207115066610106E-03    0.898584775591798035E+02   -0.246833060950936956E+01
    0.736830211278837231E-04    0.119962818672751246E+04    0.712538519045447546E-03    0.885033526436523061E+02   -0.234562305990577968E+01
    0.209049506383430058E-03    0.120141013836108323E+04    0.861914493474451923E-03    0.908002478522724203E+02   -0.230030964808083604E+01
    0.284282542698288503E-03    0.120825343128728855E+04    0.106969703884527128E-02    0.888028431858966343E+02   -0.228429374414698927E+01
    0.100018312703002330E-03    0.120366615962972014E+04    0.916885960855307307E-03    0.876838873037354176E+02   -0.226948531747516125E+01
    0.282442337608733386E-03    0.120623766225992813E+04    0.107261596011266999E-02    0.884521950568926343E+02   -0.226297460893452707E+01
    0.235838513490790918E-03    0.120062160533333690E+04    0.949220655814728880E-03    0.891907112972483134E+02   -0.225369245642189053E+01
    0.253802127847357721E-03    0.121203453324921134E+04    0.925298641804679894E-03    0.883768630632350494E+02   -0.224635880025530499E+01
