(Intercept),lnfO2,XFo,T_i,P_Pa,T_i:P_Pa
3.32788082296725,0.01086609686227,-1.77375521776915,-2186.61589865981,-1.40203650629739E-10,1.90307239581102E-07
0.01086609686227,0.002167846831691,-0.015281874419382,85.006525908944,-1.98169090924804E-12,-1.97548792434352E-09
-1.77375521776915,-0.015281874419382,1.87806040681595,-339.86176883119,2.67755733941985E-11,-2.60844977093618E-08
-2186.61589865981,85.006525908944,-339.86176883119,6793292.28743474,9.49540857947479E-08,-0.000320505347787
-1.40203650629739E-10,-1.98169090924804E-12,2.67755733941985E-11,9.49540857947479E-08,2.22508365973983E-19,-3.68519013721069E-16
1.90307239581102E-07,-1.97548792434352E-09,-2.60844977093618E-08,-0.000320505347787,-3.68519013721069E-16,6.24915157004132E-13
