(Intercept),lnfO2,XFo,T_i,P_Pa,T_i:P_Pa
0.719988227888066,0.013604944263792,-0.137206914066245,-316.542691119953,-5.10703480738867E-11,3.56565852966258E-08
0.013604944263792,0.00082469230762,0.000224829433256,11.8157816556034,-1.60520420649397E-12,2.06662706021798E-10
-0.137206914066245,0.000224829433256,0.133506645898472,44.4762047396756,1.76263206439128E-12,-5.04771041057526E-09
-316.542691119953,11.8157816556034,44.4762047396756,819871.010459364,8.11565428517953E-09,-3.61035571275858E-05
-5.10703480738867E-11,-1.60520420649397E-12,1.76263206439128E-12,8.11565428517953E-09,2.07869617518516E-19,-3.45519816705532E-16
3.56565852966258E-08,2.06662706021798E-10,-5.04771041057526E-09,-3.61035571275858E-05,-3.45519816705532E-16,5.82629996012315E-13
