,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0005094777152508111,0.00042895058379638357,0.0005879755977833338,0.0003664491887782078,0.0006885455063465082,8.052713145442753e-05,7.849788253252272e-05,K97_23_5_1
