,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,6.399522192474494e-05,5.416589541608759e-05,7.428047287784292e-05,4.700718772170736e-05,8.692765147604961e-05,9.829326508657348e-06,1.0285250953097984e-05,K97_23_17_1
