,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.13215855489948913,0.00901323415572042,3.017896936273285,0.002646917755033726,8.45341577730016,0.12314532074376872,2.885738381373796,K97_23_16_2
