,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0008529801878387857,0.000551302016029446,0.001431773100228318,0.0003781204703719938,0.0024708219998689405,0.00030167817180933964,0.0005787929123895323,SW_7_6_1
