,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,6.565163286509075e-05,5.593682256388223e-05,7.78732156513292e-05,4.684582001456033e-05,8.767884674544223e-05,9.714810301208519e-06,1.2221582786238447e-05,SW_7_2_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.00013236151864704816,0.00011028999773540727,0.00015759623968528432,9.280979067037345e-05,0.0001878719096975419,2.207152091164089e-05,2.5234721038236153e-05,SW_7_3_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.00011847672293572934,0.00010022233465812576,0.00013730791377337473,8.525857367714245e-05,0.00015811823506053666,1.8254388277603583e-05,1.8831190837645392e-05,SW_7_3_2
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.00011490486993378588,9.792001713056598e-05,0.00013409911158859776,8.135900462567139e-05,0.0001563099633517776,1.69848528032199e-05,1.9194241654811877e-05,SW_7_4_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.00019626525723383503,0.00016365239537399174,0.00023190329451596358,0.0001447999364512073,0.0002676103422318233,3.261286185984329e-05,3.5638037282128556e-05,SW_7_6_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0003068788470417087,0.00024605164595475605,0.0003745255289599677,0.00020497161425815123,0.00047501785755595154,6.082720108695265e-05,6.764668191825898e-05,SW_7_7_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.00017371364571585422,0.00014433011376707033,0.00020751310254702406,0.00012322607412963913,0.00023987727935408497,2.938353194878389e-05,3.3799456831169836e-05,SW_7_8_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,4.522770814197213e-05,3.799349675085511e-05,5.313781750296631e-05,3.239284656972592e-05,6.188614645562533e-05,7.234211391117019e-06,7.910109360994182e-06,SW_7_10_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,5.969108916417809e-05,4.982894260364424e-05,7.178177039397166e-05,3.9864976800891884e-05,8.56440751467823e-05,9.862146560533852e-06,1.2090681229793571e-05,K97_23_1_1_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.00010260335786405923,8.637406128555614e-05,0.00012222919983178657,7.586650965950676e-05,0.00013716537118789365,1.62292965785031e-05,1.962584196772734e-05,K97_23_4_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,4.36570459867011e-05,3.7444581236348246e-05,5.188787472565916e-05,3.226810149549078e-05,5.990073842206984e-05,6.212464750352854e-06,8.230828738958061e-06,K97_23_5_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.0001387616860539657,0.000117210784745577,0.00016423040509453197,0.0001012055663334549,0.00018798108265111456,2.155090130838869e-05,2.5468719040566272e-05,K97_23_8_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,7.149596854801191e-05,6.141089947467468e-05,8.250359193525101e-05,5.254843682600787e-05,9.686789173194934e-05,1.0085069073337229e-05,1.1007623387239098e-05,K97_23_10_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,5.131347223144141e-05,4.268482661008012e-05,6.1017656175760424e-05,3.609228522694602e-05,7.222589705358772e-05,8.62864562136129e-06,9.704183944319012e-06,K97_23_16_1
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,9.972858210155547e-05,8.356112549679204e-05,0.00012135024009487169,6.829888430118564e-05,0.00014626617810536345,1.6167456604763422e-05,2.162165799331622e-05,K97_23_16_2
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,5.0060869644615304e-05,4.279973266380551e-05,5.894039499946457e-05,3.652248005773878e-05,6.8624402363261e-05,7.261136980809796e-06,8.879525354849265e-06,K97_23_16_3
,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,6.399522192474494e-05,5.416589541608759e-05,7.428047287784292e-05,4.700718772170736e-05,8.692765147604961e-05,9.829326508657348e-06,1.0285250953097984e-05,K97_23_17_1
