"dpdt","T","Kd","MI_radius","Sample"
4.23977255980071E-05,1197.81242602253,0.000946531235071,88.7175894748403,"SW_7_2_1"
4.716532343336E-05,1212.67854282976,0.000929701477984,89.3309013775667,"SW_7_2_1"
4.34236871483787E-05,1202.3332679719,0.000875754489325,88.5184445315354,"SW_7_2_1"
4.20645178193459E-05,1181.8273441618,0.000933215164925,87.4557232170029,"SW_7_2_1"
9.73229710660976E-05,1210.73410438163,0.000969595785079,88.7028826089513,"SW_7_2_1"
8.2195193139316E-05,1206.28421794416,0.000870084076195,89.5417101753355,"SW_7_2_1"
9.58628512358924E-05,1204.88539784118,0.001015682321096,88.9988392044598,"SW_7_2_1"
4.82999391113363E-05,1206.40240104728,0.000869268549672,87.9278145660355,"SW_7_2_1"
5.3582772220408E-05,1211.3971390059,0.000958391245411,89.3412510886893,"SW_7_2_1"
8.00079779036209E-05,1209.78466719846,0.000850211793671,89.7248293514095,"SW_7_2_1"
4.65868515558439E-05,1182.95940163238,0.000972986007914,87.7839383829391,"SW_7_2_1"
7.97663787475009E-05,1198.74759284507,0.000927512349047,89.6469389173992,"SW_7_2_1"
5.77745970371382E-05,1222.46775239749,0.000945915964,89.6708233596638,"SW_7_2_1"
8.89852474726895E-05,1210.5272124002,0.000925595177082,88.360441409983,"SW_7_2_1"
9.10782755943629E-05,1223.61247364095,0.000872474573349,88.5714080586507,"SW_7_2_1"
7.53370200113187E-05,1202.8630143039,0.000875038221573,90.1643237793843,"SW_7_2_1"
7.50555393973391E-05,1189.76007368569,0.000931577977972,88.8557637168592,"SW_7_2_1"
8.1505846871466E-05,1205.46532316263,0.000929792719305,90.1493779457568,"SW_7_2_1"
8.6700711099719E-05,1197.91120748129,0.001041545406503,89.9986908030255,"SW_7_2_1"
9.11089894059081E-05,1227.93755188499,0.000868947582541,88.8788039162763,"SW_7_2_1"
7.78313175854078E-05,1203.70296312056,0.000897557821633,89.7146285626801,"SW_7_2_1"
5.93917082291798E-05,1221.75847434599,0.00090827461818,87.3934191836455,"SW_7_2_1"
