,dpdt,T,Kd,MI_radius,Profile
0,6.565163286509075e-05,1209.7869973423446,0.0009105262211974647,89.14318712202723,SW_7_2_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00013236151864704816,1209.369000369615,0.0008841352728880276,56.47547758273159,SW_7_3_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00011847672293572934,1208.8321132436863,0.0008962832286928988,60.009175916988355,SW_7_3_2
,dpdt,T,Kd,MI_radius,Profile
0,0.00011490486993378588,1211.66847696037,0.0009012920228889743,75.10180618375439,SW_7_4_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00019626525723383503,1209.6028407447018,0.0009061240376191942,42.487807394713826,SW_7_6_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0003068788470417087,1210.135545371217,0.0009129038328605764,67.51254127611406,SW_7_7_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00017371364571585422,1210.223651688185,0.0009053763095282492,72.4320889748153,SW_7_8_1
,dpdt,T,Kd,MI_radius,Profile
0,4.522770814197213e-05,1212.1176888175967,0.0008967584103843201,120.0237499676106,SW_7_10_1
,dpdt,T,Kd,MI_radius,Profile
0,5.969108916417809e-05,1208.3682967596515,0.0008968337403778014,115.00209152563635,K97_23_1_1_1
,dpdt,T,Kd,MI_radius,Profile
0,0.00010260335786405923,1207.9976479651193,0.0008959111279703554,60.947432092671455,K97_23_4_1
,dpdt,T,Kd,MI_radius,Profile
0,4.36570459867011e-05,1210.421500944064,0.0008993063976312102,98.95619520339598,K97_23_5_1
,dpdt,T,Kd,MI_radius,Profile
0,0.0001387616860539657,1209.6248221699138,0.0008872371433587169,50.139354691662916,K97_23_8_1
,dpdt,T,Kd,MI_radius,Profile
0,7.149596854801191e-05,1209.9762178337542,0.0008895990892066603,61.028247221400456,K97_23_10_1
,dpdt,T,Kd,MI_radius,Profile
0,5.131347223144141e-05,1212.3368417073227,0.0008896858862040501,142.66453736311803,K97_23_16_1
,dpdt,T,Kd,MI_radius,Profile
0,9.972858210155547e-05,1209.7643268194997,0.0009079079403880403,101.38737307368207,K97_23_16_2
,dpdt,T,Kd,MI_radius,Profile
0,5.0060869644615304e-05,1209.7381557745057,0.0008873412659993852,91.51592591217354,K97_23_16_3
,dpdt,T,Kd,MI_radius,Profile
0,6.399522192474494e-05,1209.3652433713119,0.000903893384425191,89.91715614915479,K97_23_17_1
