,Median,1 sigma low,1 sigma high,2 sigma low,2 sigma high,1sigma error low,1sigma error high,Profile
0,0.00022251228873727594,0.00017799488001203257,0.00027705222686958623,0.00014395850163535562,0.0003414879670846862,4.451740872524337e-05,5.4539938132310294e-05,K97_23_16_1
