    0.436244072541349412E-03    0.120125949039307443E+04    0.991352626241905370E-03    0.116188129593045204E+03   -0.659157574296501547E+01
    0.227968152799369020E-03    0.120486894433255429E+04    0.102689292557230690E-02    0.108332241471342826E+03   -0.556930093482083599E+01
    0.470103733833867731E-03    0.121118497709262738E+04    0.107364582108569685E-02    0.117231164698365461E+03   -0.531144137965408891E+01
    0.264943411733423737E-03    0.119790388872643098E+04    0.942736678203987878E-03    0.137817173820563085E+03   -0.469455281039536754E+01
    0.280490796112738497E-03    0.119194514529803860E+04    0.795677793825481970E-03    0.120045591826546953E+03   -0.452759374105480727E+01
    0.242829789358326332E-03    0.120857012920093371E+04    0.815715257704343819E-03    0.967869829518134850E+02   -0.428033037291368679E+01
    0.314917705649488556E-03    0.120554761048913861E+04    0.975652915535555275E-03    0.130408982149309907E+03   -0.417800397555259551E+01
    0.453199238299581560E-03    0.122249609067407641E+04    0.910460244701819660E-03    0.110958674089544232E+03   -0.407497862859171534E+01
    0.435034825756589675E-03    0.122091979265355826E+04    0.990279086214093749E-03    0.117287612009861121E+03   -0.400701741170027681E+01
    0.417571504598052352E-03    0.120106642244295358E+04    0.928464398044598197E-03    0.107937176211664124E+03   -0.386566381384051905E+01
    0.256218941026545375E-03    0.121100104112471104E+04    0.111137239511634720E-02    0.111928285356843304E+03   -0.377953217938912367E+01
    0.195135655855843357E-03    0.120500599763653395E+04    0.941465853848046682E-03    0.116034594398763105E+03   -0.360542063494206477E+01
    0.201634940998553669E-03    0.122111237233022416E+04    0.965945393573804578E-03    0.122322349565479911E+03   -0.352976725021044313E+01
    0.306395609333940560E-03    0.119774429105458830E+04    0.852854106620115626E-03    0.118338391707046952E+03   -0.352535558332611387E+01
    0.458585058768239205E-03    0.120611459956082012E+04    0.106246089629230371E-02    0.111118002907101413E+03   -0.352067165877190202E+01
    0.256139151529945664E-03    0.120632562615536403E+04    0.760457344359546710E-03    0.125384667270638317E+03   -0.337275118279750963E+01
    0.177200582663717456E-03    0.119077616723542337E+04    0.101765048093542662E-02    0.121349472086371946E+03   -0.325195054586475818E+01
    0.163101793513413556E-03    0.119608355559901042E+04    0.945117286243234720E-03    0.124373601499937678E+03   -0.317623324168675580E+01
    0.218190160974770809E-03    0.120648976238308887E+04    0.971958852201284889E-03    0.113069334013615318E+03   -0.316607445382699249E+01
    0.483255323923308350E-03    0.121946171977781660E+04    0.877770892385343619E-03    0.101957383504107412E+03   -0.315642103205303215E+01
    0.332415515023455816E-03    0.121448363492064868E+04    0.920036658548683954E-03    0.123366926977615762E+03   -0.304369155801205293E+01
    0.430443700919391997E-03    0.122397864139847820E+04    0.888956282538913047E-03    0.109744789977296563E+03   -0.294908825631039218E+01
    0.316648916258750832E-03    0.119337311644252100E+04    0.981027095646502855E-03    0.120723859934974087E+03   -0.285693728218954535E+01
    0.295015745815945766E-03    0.120465179862491755E+04    0.874473010394180702E-03    0.122652819100855069E+03   -0.281624845292292214E+01
    0.326082645962004860E-03    0.120768590222651164E+04    0.914027787182113637E-03    0.120508973909763426E+03   -0.281219822264708297E+01
    0.168812399724191446E-03    0.119361985578946451E+04    0.938328100783029917E-03    0.121738359245551976E+03   -0.280797520428937331E+01
